epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,95.63748498732043,79.09674849876991,0.0,0.005,0.495,0.255,0.085,0.025,0.02,0.01,0.1,0.05
2,78.60882619222005,71.00028507526105,0.0,0.005,0.49,0.25,0.105,0.025,0.02,0.005,0.095,0.05
3,68.91470151511572,63.0938637806819,0.0,0.005,0.52,0.225,0.105,0.03,0.02,0.015,0.11,0.06
4,62.00917994181315,56.62030242039607,0.0,0.005,0.505,0.245,0.11,0.025,0.04,0.01,0.12,0.055
5,56.29791411533151,51.26940587850717,0.0,0.005,0.46,0.245,0.1,0.025,0.02,0.005,0.1,0.05
6,51.07763388849074,46.76310884035551,0.0,0.005,0.525,0.265,0.095,0.025,0.015,0.015,0.085,0.04
7,46.57348380140079,42.92198547950158,0.0,0.005,0.5,0.255,0.125,0.025,0.025,0.015,0.105,0.055
8,42.76321172816779,39.55208228184627,0.0,0.005,0.53,0.225,0.105,0.025,0.02,0.01,0.09,0.055
9,39.30651408780005,36.54768309226403,0.0,0.005,0.49,0.26,0.075,0.025,0.01,0.015,0.105,0.05
10,36.18353662388299,33.80896417911236,0.0,0.005,0.545,0.295,0.115,0.025,0.025,0.015,0.11,0.055
11,33.30978740158901,31.300368602459248,0.0,0.005,0.53,0.285,0.115,0.025,0.025,0.01,0.095,0.055
12,30.66586913242135,28.975547056931717,0.0,0.005,0.475,0.28,0.115,0.025,0.02,0.01,0.1,0.045
13,28.35572589751213,26.861066818237305,0.0,0.005,0.51,0.3,0.11,0.025,0.03,0.01,0.115,0.055
14,26.23919175670993,24.952801667726956,0.0,0.005,0.5,0.255,0.135,0.03,0.025,0.015,0.105,0.06
15,24.185858945949104,23.209435059474064,0.0,0.005,0.465,0.285,0.09,0.03,0.02,0.01,0.12,0.07
16,22.46299958177792,21.631118847773624,0.0,0.005,0.525,0.255,0.1,0.03,0.025,0.015,0.125,0.07
17,20.76772342394757,20.155246532880344,0.0,0.005,0.515,0.305,0.09,0.035,0.025,0.015,0.12,0.07
18,19.306358560951807,18.808880769289456,0.0,0.005,0.54,0.265,0.145,0.035,0.025,0.02,0.12,0.065
19,17.955883300945324,17.576183300751907,0.0,0.005,0.535,0.27,0.11,0.03,0.015,0.005,0.125,0.065
20,16.685370250414778,16.41636896133423,0.0,0.005,0.55,0.265,0.1,0.035,0.035,0.01,0.13,0.055
21,15.544849332173666,15.3529827778156,0.0,0.005,0.535,0.28,0.115,0.035,0.025,0.015,0.125,0.065
22,14.505657661602061,14.371582856545082,0.0,0.005,0.555,0.3,0.125,0.035,0.03,0.01,0.125,0.08
23,13.528607922215615,13.458110552567701,0.0,0.005,0.52,0.285,0.12,0.035,0.025,0.02,0.12,0.08
24,12.636228778798094,12.623575357290415,0.0,0.005,0.565,0.295,0.125,0.035,0.03,0.01,0.125,0.085
25,11.861238651890908,11.85790729522705,0.0,0.015,0.525,0.29,0.135,0.035,0.04,0.025,0.12,0.065
26,11.108929757148989,11.152253407698412,0.0,0.015,0.545,0.25,0.11,0.035,0.02,0.02,0.125,0.08
27,10.437725815721738,10.501204133033752,0.0,0.015,0.605,0.305,0.13,0.035,0.025,0.015,0.135,0.07
28,9.830636328010149,9.911970606217018,0.0,0.015,0.585,0.3,0.125,0.035,0.03,0.025,0.155,0.09
29,9.25895942975116,9.347607585100027,0.0,0.01,0.58,0.31,0.18,0.04,0.04,0.02,0.125,0.075
30,8.718881499382757,8.85148888367873,0.0,0.015,0.605,0.33,0.125,0.04,0.04,0.025,0.15,0.075
31,8.264646136376166,8.39050975212684,0.0,0.01,0.57,0.31,0.165,0.04,0.02,0.015,0.15,0.08
32,7.829231929779053,7.962955795801603,0.0,0.01,0.59,0.325,0.15,0.04,0.035,0.015,0.135,0.085
33,7.451931434549311,7.568809371728164,0.0,0.01,0.585,0.315,0.16,0.045,0.03,0.025,0.165,0.09
34,7.0918449883819905,7.216079803613516,0.0,0.01,0.585,0.34,0.165,0.045,0.04,0.02,0.18,0.095
