epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.177077030313426,4.174434661865234,0.0,0.005,0.5,0.255,0.085,0.025,0.015,0.01,0.09,0.055
2,4.084341274253253,4.165838663394634,0.0,0.005,0.505,0.245,0.115,0.025,0.02,0.01,0.095,0.05
3,3.6927697329685607,4.144545912742615,0.0,0.005,0.57,0.315,0.125,0.04,0.03,0.015,0.19,0.08
4,3.374257283991781,3.926456488095797,0.0,0.04,0.705,0.4,0.25,0.11,0.105,0.07,0.275,0.175
5,3.1105747490093627,3.690452117186326,0.0,0.035,0.74,0.535,0.31,0.13,0.1,0.065,0.375,0.19
6,2.8203564830895127,3.514917410337008,0.0,0.06,0.75,0.535,0.39,0.185,0.145,0.09,0.44,0.3
7,2.517208207270195,3.3604323863983154,0.0,0.09,0.805,0.63,0.375,0.22,0.195,0.12,0.5,0.33
8,2.2136505133119124,3.233593601446885,0.0,0.105,0.84,0.7,0.45,0.255,0.2,0.17,0.53,0.41
9,1.9033859007317444,3.134192631794856,0.0,0.105,0.875,0.725,0.505,0.32,0.225,0.18,0.6,0.415
10,1.6316422285704777,3.0637620228987474,0.0,0.105,0.865,0.765,0.59,0.325,0.29,0.175,0.66,0.445
11,1.370924142927959,3.026241733477666,0.0,0.145,0.905,0.77,0.57,0.335,0.28,0.21,0.655,0.495
12,1.1600336229492878,3.0136261995022116,0.0,0.15,0.905,0.78,0.59,0.345,0.265,0.21,0.715,0.515
13,0.972451072828523,3.0197071570616503,0.0,0.16,0.9,0.75,0.63,0.355,0.3,0.21,0.695,0.525
14,0.8189191499660755,3.043495618380033,0.0,0.155,0.91,0.765,0.645,0.37,0.31,0.205,0.685,0.51
15,0.6862724130523616,3.0745916825074415,0.0,0.155,0.88,0.785,0.64,0.385,0.34,0.225,0.69,0.535
16,0.5941373496476946,3.113161949010996,0.0,0.155,0.91,0.8,0.635,0.395,0.29,0.2,0.705,0.54
17,0.5129285155442255,3.15463086274954,0.0,0.165,0.94,0.75,0.61,0.39,0.295,0.22,0.685,0.54
18,0.44919966007101125,3.1985915165681105,0.0,0.155,0.905,0.79,0.595,0.39,0.3,0.22,0.715,0.525
19,0.39782085937672645,3.2429603246542125,0.0,0.155,0.925,0.785,0.595,0.385,0.32,0.2,0.705,0.53
20,0.3579482953867008,3.287429296053373,0.0,0.155,0.895,0.795,0.635,0.385,0.315,0.23,0.695,0.52
21,0.328101955033068,3.3235109585982103,0.0,0.16,0.915,0.83,0.59,0.385,0.275,0.205,0.69,0.515
22,0.29114278341675626,3.358161366902865,0.0,0.17,0.925,0.765,0.655,0.35,0.29,0.22,0.69,0.51
