epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.349435511556228,4.327983705406515,0.0,0.025,0.74,0.53,0.335,0.12,0.085,0.045,0.375,0.215
2,3.8598575231905876,3.8664278759915605,0.0,0.085,0.845,0.72,0.47,0.255,0.17,0.115,0.5,0.38
3,3.621718421492932,3.6308585497049184,0.0,0.06,0.845,0.685,0.51,0.295,0.215,0.135,0.56,0.4
4,3.4236276808477952,3.4283753602932663,0.0,0.09,0.88,0.725,0.49,0.325,0.21,0.14,0.55,0.42
5,3.258945564011087,3.2768758749350524,0.0,0.09,0.89,0.775,0.535,0.32,0.225,0.16,0.6,0.42
6,3.1254066367906095,3.1574965562575903,0.0,0.095,0.875,0.76,0.555,0.33,0.265,0.18,0.59,0.425
7,3.010948973449649,3.081014771746774,0.0,0.1,0.915,0.7,0.555,0.33,0.225,0.17,0.575,0.455
8,2.9059187481553788,3.0175460240779777,0.0,0.11,0.895,0.735,0.5,0.33,0.25,0.165,0.59,0.465
9,2.8182682877061014,2.9722125509865265,0.0,0.125,0.865,0.735,0.59,0.335,0.27,0.16,0.625,0.47
10,2.7382473323358862,2.9441866589407635,0.0,0.11,0.925,0.735,0.56,0.36,0.275,0.165,0.605,0.475
11,2.6698933593629652,2.9252588636854773,0.0,0.135,0.88,0.75,0.51,0.355,0.28,0.21,0.63,0.49
12,2.602122684965626,2.9139138093361487,0.0,0.135,0.88,0.7,0.58,0.35,0.285,0.215,0.59,0.48
13,2.548658359574998,2.89406763895964,0.0,0.145,0.87,0.765,0.585,0.37,0.29,0.215,0.62,0.465
14,2.491666068538425,2.875136710639693,0.0,0.14,0.93,0.745,0.575,0.345,0.305,0.205,0.615,0.48
15,2.434765047142656,2.869883256080823,0.0,0.145,0.89,0.73,0.555,0.335,0.295,0.215,0.595,0.485
16,2.389529983468539,2.87263469512646,0.0,0.14,0.855,0.78,0.55,0.33,0.295,0.21,0.605,0.46
17,2.3499563181377505,2.8628204042076044,0.0,0.13,0.895,0.77,0.535,0.35,0.29,0.17,0.615,0.45
18,2.3093352086457424,2.8768933583528566,0.0,0.15,0.895,0.775,0.57,0.35,0.295,0.24,0.57,0.48
19,2.266188733664343,2.8785788411768074,0.0,0.13,0.91,0.785,0.56,0.37,0.3,0.19,0.61,0.48
20,2.2291402566045466,2.8722935161020002,0.0,0.14,0.865,0.75,0.57,0.36,0.265,0.215,0.605,0.47
21,2.194545291919781,2.886650117034586,0.0,0.135,0.895,0.735,0.53,0.37,0.3,0.21,0.63,0.485
22,2.1623278386734186,2.9019907519348664,0.0,0.13,0.885,0.73,0.52,0.355,0.275,0.18,0.605,0.485
23,2.1306063848517365,2.8951156506171594,0.0,0.135,0.87,0.71,0.545,0.365,0.27,0.205,0.605,0.48
24,2.1043778663611548,2.8854451342525644,0.0,0.13,0.895,0.715,0.565,0.36,0.31,0.185,0.595,0.47
25,2.0726000394237656,2.8910481287882877,0.0,0.12,0.87,0.72,0.55,0.34,0.295,0.21,0.645,0.51
26,2.0474024005875306,2.904575502770579,0.0,0.13,0.845,0.725,0.515,0.37,0.31,0.19,0.61,0.48
27,2.0225518116759527,2.9825534800178986,0.0,0.155,0.875,0.705,0.575,0.385,0.26,0.245,0.62,0.52
