epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.306510484925192,4.308919283059927,0.0,0.045,0.775,0.53,0.315,0.14,0.12,0.08,0.355,0.21
2,3.8267450462563772,3.8162071969774036,0.0,0.06,0.805,0.665,0.4,0.21,0.165,0.08,0.455,0.33
3,3.6027651017756126,3.599534472848615,0.0,0.06,0.875,0.7,0.47,0.215,0.2,0.095,0.545,0.355
4,3.4219479786506346,3.437769504693838,0.0,0.07,0.88,0.68,0.53,0.21,0.18,0.105,0.525,0.38
5,3.2720201143115246,3.3057449658711753,0.0,0.065,0.865,0.645,0.485,0.22,0.195,0.105,0.565,0.375
6,3.1421612938776984,3.185286599346715,0.0,0.06,0.875,0.73,0.47,0.24,0.205,0.12,0.585,0.425
7,3.0300836330618046,3.1142776012420654,0.0,0.06,0.875,0.735,0.58,0.255,0.2,0.125,0.635,0.445
8,2.927862715766717,3.0542014073102903,0.0,0.07,0.875,0.685,0.525,0.28,0.2,0.11,0.64,0.44
9,2.8405739317432643,3.0063253549429088,0.0,0.07,0.845,0.695,0.49,0.265,0.23,0.135,0.605,0.44
10,2.7601502026016353,2.986137192473452,0.0,0.08,0.88,0.695,0.49,0.29,0.22,0.15,0.585,0.455
11,2.6970774279497776,2.963136994940603,0.0,0.065,0.865,0.765,0.55,0.275,0.23,0.12,0.605,0.39
12,2.6349873772998613,2.9289392181950755,0.0,0.075,0.86,0.74,0.525,0.285,0.195,0.15,0.615,0.45
13,2.573967316866377,2.8970095459212604,0.0,0.085,0.835,0.73,0.545,0.265,0.205,0.115,0.595,0.455
14,2.518033342197338,2.919205798043145,0.0,0.08,0.855,0.74,0.505,0.29,0.24,0.145,0.615,0.44
15,2.4667476329019373,2.904420491976616,0.0,0.06,0.88,0.705,0.54,0.275,0.18,0.115,0.595,0.43
16,2.4231879078635292,2.914904137961885,0.0,0.05,0.86,0.69,0.52,0.28,0.185,0.14,0.595,0.425
17,2.370743852500478,2.9167010356218386,0.0,0.055,0.815,0.68,0.515,0.285,0.215,0.125,0.58,0.435
18,2.332915295264461,2.884348050141946,0.0,0.065,0.815,0.715,0.51,0.28,0.245,0.11,0.615,0.45
19,2.2961899944746698,2.8680815645772166,0.0,0.075,0.885,0.685,0.49,0.285,0.24,0.13,0.615,0.475
20,2.255159090399514,2.9087644693179007,0.0,0.07,0.81,0.77,0.54,0.285,0.22,0.12,0.585,0.435
21,2.228686080494073,2.9078783112713413,0.0,0.065,0.83,0.765,0.46,0.285,0.205,0.135,0.63,0.445
22,2.1919072065253102,2.9195162516373854,0.0,0.08,0.845,0.705,0.535,0.265,0.175,0.125,0.585,0.43
23,2.154518376458899,2.9315766585178866,0.0,0.075,0.855,0.72,0.515,0.27,0.225,0.13,0.575,0.445
24,2.1301170853082354,2.9176379941467547,0.0,0.075,0.865,0.675,0.505,0.295,0.23,0.11,0.59,0.425
25,2.100910471912552,2.9034040259499836,0.0,0.065,0.855,0.715,0.515,0.265,0.175,0.105,0.6,0.425
26,2.0662119910548338,2.99810844201308,0.0,0.06,0.85,0.7,0.465,0.255,0.175,0.105,0.58,0.41
27,2.0438398370095467,2.9412304336189203,0.0,0.07,0.865,0.695,0.51,0.265,0.2,0.11,0.575,0.405
28,2.0196474192247336,2.9614792705601096,0.0,0.065,0.9,0.715,0.47,0.28,0.205,0.135,0.565,0.43
29,1.992882990130503,2.9625948799981012,0.0,0.065,0.885,0.72,0.5,0.25,0.195,0.095,0.565,0.44
