epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,5.380374917676372,5.189602750998277,0.0,0.025,0.68,0.445,0.255,0.075,0.04,0.05,0.245,0.135
2,4.432567763584916,5.272707920808059,0.0,0.07,0.855,0.67,0.44,0.205,0.155,0.11,0.545,0.36
3,4.111662392462454,4.663745421629685,0.0,0.075,0.885,0.75,0.545,0.315,0.26,0.15,0.655,0.44
4,3.896007792154948,4.392874465538905,0.0,0.105,0.88,0.765,0.575,0.345,0.29,0.19,0.66,0.485
5,3.7145541309028545,4.252870412973257,0.0,0.17,0.915,0.795,0.62,0.405,0.355,0.24,0.665,0.55
6,3.5702429274077057,4.182537078857422,0.0,0.18,0.905,0.805,0.625,0.43,0.365,0.26,0.69,0.55
7,3.445892336548016,4.139451586283171,0.0,0.19,0.935,0.825,0.585,0.455,0.365,0.275,0.73,0.585
8,3.3389185823420044,4.115600228309631,0.0,0.18,0.94,0.84,0.665,0.47,0.35,0.26,0.755,0.61
9,3.2466258161811417,4.103679679907286,0.0,0.18,0.94,0.815,0.65,0.475,0.325,0.26,0.775,0.61
10,3.1724164444913145,4.105498323073754,0.0,0.165,0.915,0.82,0.66,0.47,0.37,0.27,0.725,0.595
11,3.090679854731406,4.113337558049422,0.0,0.17,0.95,0.85,0.685,0.465,0.375,0.26,0.755,0.62
12,3.012937425285257,4.1262911191353435,0.0,0.16,0.92,0.785,0.635,0.455,0.325,0.235,0.775,0.61
13,2.9553843108556603,4.1443743614050055,0.0,0.175,0.925,0.815,0.665,0.45,0.315,0.255,0.785,0.64
14,2.8933812741310367,4.166488555761484,0.0,0.18,0.945,0.83,0.65,0.46,0.365,0.27,0.795,0.625
15,2.8417657795772757,4.182669511208167,0.0,0.17,0.935,0.815,0.63,0.45,0.35,0.235,0.755,0.62
16,2.7940961560895365,4.2061566939720745,0.0,0.185,0.92,0.855,0.655,0.45,0.35,0.265,0.775,0.615
17,2.753122961392967,4.2241689058450556,0.0,0.185,0.945,0.8,0.665,0.45,0.36,0.265,0.755,0.625
18,2.699278844812865,4.241460754321172,0.0,0.185,0.945,0.82,0.685,0.455,0.385,0.255,0.745,0.585
19,2.6622150615979265,4.262004444232354,0.0,0.185,0.95,0.82,0.69,0.45,0.385,0.26,0.765,0.62
