epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,95.75662316763272,79.49742295191838,0.0,0.005,0.49,0.25,0.085,0.025,0.02,0.01,0.1,0.045
2,78.65486738143429,71.07419138688307,0.0,0.005,0.49,0.25,0.105,0.025,0.02,0.01,0.105,0.05
3,68.96368727325111,63.0908140035776,0.0,0.005,0.52,0.225,0.11,0.03,0.025,0.01,0.11,0.06
4,62.06277603641633,56.62725191849928,0.0,0.005,0.505,0.24,0.11,0.025,0.035,0.01,0.105,0.05
5,56.35365878689674,51.26081169568575,0.0,0.005,0.46,0.245,0.095,0.025,0.015,0.005,0.105,0.05
6,51.17204300254904,46.76924833884606,0.0,0.005,0.52,0.27,0.09,0.025,0.02,0.015,0.085,0.04
7,46.679975013322725,42.954235113584076,0.0,0.005,0.5,0.25,0.13,0.025,0.025,0.015,0.105,0.055
8,42.86444644722887,39.598511329064,0.0,0.005,0.525,0.22,0.105,0.025,0.02,0.01,0.085,0.055
9,39.435786458497404,36.599216607900765,0.0,0.005,0.475,0.265,0.08,0.025,0.01,0.015,0.09,0.05
10,36.305785669306275,33.87030894939716,0.0,0.005,0.53,0.29,0.115,0.025,0.025,0.015,0.125,0.055
11,33.44065504586825,31.38834395775428,0.0,0.005,0.52,0.285,0.11,0.025,0.03,0.01,0.085,0.06
12,30.785514450073244,29.083763929513786,0.0,0.005,0.475,0.27,0.11,0.025,0.025,0.01,0.1,0.045
13,28.491669357463877,26.983183053823616,0.0,0.005,0.51,0.3,0.115,0.025,0.035,0.01,0.11,0.055
14,26.36814407430669,25.094220051398644,0.0,0.005,0.5,0.245,0.125,0.03,0.025,0.015,0.105,0.06
15,24.328822072347005,23.368901876302864,0.0,0.005,0.47,0.28,0.08,0.03,0.02,0.01,0.11,0.06
16,22.61178492064117,21.80012875336867,0.0,0.005,0.51,0.25,0.095,0.025,0.025,0.015,0.125,0.06
17,20.922065226236978,20.335746893515953,0.0,0.005,0.51,0.29,0.09,0.025,0.025,0.015,0.11,0.05
18,19.446743294500536,18.999889612197876,0.0,0.005,0.53,0.26,0.145,0.025,0.025,0.02,0.115,0.06
19,18.106633336056944,17.77490256382869,0.0,0.005,0.525,0.25,0.1,0.03,0.01,0.005,0.11,0.06
20,16.835613726544125,16.62020362340487,0.0,0.005,0.515,0.25,0.09,0.03,0.025,0.005,0.115,0.05
21,15.705888134946106,15.55985505764301,0.0,0.005,0.505,0.255,0.085,0.03,0.025,0.015,0.115,0.06
22,14.668895649653608,14.58000192275414,0.0,0.005,0.55,0.295,0.115,0.03,0.025,0.01,0.125,0.055
23,13.691145017070156,13.669705464289738,0.0,0.005,0.515,0.24,0.105,0.03,0.02,0.015,0.1,0.065
24,12.805414987379505,12.841245651245117,0.0,0.005,0.535,0.275,0.12,0.03,0.02,0.01,0.105,0.07
25,12.026875493859732,12.082810603655302,0.0,0.005,0.52,0.255,0.11,0.03,0.035,0.01,0.115,0.065
26,11.280303017811109,11.37810466839717,0.0,0.005,0.52,0.23,0.105,0.03,0.025,0.005,0.11,0.075
27,10.602370994321761,10.722839337128859,0.0,0.005,0.585,0.28,0.11,0.025,0.025,0.01,0.12,0.065
28,9.998159630067887,10.128975382217995,0.0,0.005,0.565,0.26,0.125,0.03,0.02,0.015,0.14,0.07
29,9.420346908159154,9.574510290072514,0.0,0.01,0.555,0.28,0.165,0.03,0.025,0.015,0.12,0.065
30,8.89050160479802,9.0634885934683,0.0,0.01,0.565,0.29,0.11,0.03,0.04,0.01,0.14,0.07
31,8.425948489609585,8.59298091668349,0.0,0.01,0.545,0.31,0.14,0.035,0.02,0.015,0.15,0.055
32,7.993232616301506,8.174679866203896,0.0,0.01,0.56,0.29,0.12,0.04,0.025,0.015,0.115,0.06
33,7.607187404427477,7.774905663270217,0.0,0.01,0.525,0.31,0.13,0.04,0.025,0.015,0.155,0.08
34,7.249048054602838,7.421174856332632,0.0,0.01,0.56,0.31,0.125,0.04,0.035,0.015,0.15,0.08
35,6.92047637918944,7.088107035710261,0.0,0.01,0.565,0.325,0.165,0.04,0.025,0.02,0.135,0.07
36,6.625088005681191,6.790472140678992,0.0,0.015,0.61,0.32,0.145,0.04,0.025,0.02,0.145,0.085
37,6.361339032778176,6.513529960925762,0.0,0.015,0.63,0.35,0.15,0.045,0.03,0.02,0.175,0.105
38,6.1258509861525665,6.263210012362554,0.0,0.015,0.565,0.36,0.185,0.045,0.045,0.02,0.175,0.095
