epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.135320123927347,4.172625046509963,0.0,0.005,0.47,0.235,0.105,0.025,0.02,0.01,0.1,0.055
2,3.749415796378563,4.153643342164846,0.0,0.01,0.56,0.245,0.155,0.03,0.025,0.01,0.135,0.075
3,3.3693128002100976,3.9449233366892886,0.0,0.015,0.73,0.495,0.27,0.1,0.08,0.055,0.275,0.17
4,3.037421386817406,3.6876394748687744,0.0,0.03,0.765,0.555,0.32,0.14,0.1,0.045,0.35,0.23
5,2.741503136939016,3.46441952081827,0.0,0.04,0.8,0.615,0.385,0.19,0.14,0.06,0.46,0.295
6,2.449752843585508,3.28559686587407,0.0,0.035,0.85,0.66,0.47,0.22,0.13,0.08,0.475,0.335
7,2.155231147490699,3.1445760910327616,0.0,0.045,0.87,0.74,0.48,0.255,0.19,0.095,0.545,0.355
8,1.8807256920584317,3.040432040507977,0.0,0.065,0.84,0.72,0.545,0.26,0.195,0.13,0.605,0.405
9,1.613574274655046,2.9694041655613828,0.0,0.08,0.855,0.8,0.545,0.27,0.225,0.125,0.625,0.45
10,1.3731927070124397,2.9279257242496195,0.0,0.1,0.905,0.765,0.595,0.28,0.235,0.125,0.645,0.47
11,1.1660292012424305,2.906843112065242,0.0,0.115,0.89,0.72,0.57,0.32,0.255,0.15,0.645,0.495
12,0.981641601642658,2.9046471485724816,0.0,0.115,0.895,0.755,0.63,0.365,0.26,0.15,0.665,0.5
13,0.8311473598767971,2.9166602079684916,0.0,0.11,0.915,0.745,0.56,0.375,0.27,0.185,0.685,0.53
14,0.7117398445462358,2.936360377531785,0.0,0.105,0.905,0.75,0.575,0.35,0.28,0.17,0.65,0.535
15,0.6045159696248071,2.9652688870063195,0.0,0.105,0.89,0.79,0.59,0.345,0.285,0.165,0.7,0.51
16,0.5294614123373196,2.9978722975804257,0.0,0.11,0.905,0.785,0.565,0.36,0.265,0.15,0.675,0.515
17,0.451885177657522,3.0342098474502563,0.0,0.11,0.915,0.79,0.61,0.38,0.265,0.18,0.68,0.52
18,0.40446026982932254,3.0684440502753625,0.0,0.11,0.91,0.79,0.53,0.375,0.26,0.175,0.695,0.52
19,0.36223207876600066,3.104840086056636,0.0,0.115,0.915,0.76,0.555,0.385,0.295,0.2,0.655,0.525
20,0.3283384735214299,3.139971769773043,0.0,0.12,0.84,0.775,0.57,0.36,0.25,0.18,0.645,0.505
21,0.30408081643540286,3.1747670632142286,0.0,0.12,0.895,0.75,0.555,0.36,0.295,0.16,0.66,0.5
22,0.27674473500971136,3.2072740518129788,0.0,0.11,0.885,0.725,0.55,0.36,0.265,0.185,0.635,0.5
