epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,88.41323960827243,70.45565788562482,0.0,0.005,0.51,0.2,0.09,0.025,0.01,0.005,0.105,0.055
2,72.25459675122333,62.33198635394756,0.0,0.005,0.535,0.29,0.09,0.025,0.02,0.01,0.095,0.05
3,63.16527329311576,57.46292935884916,0.0,0.005,0.54,0.225,0.095,0.025,0.03,0.01,0.095,0.045
4,56.74183116625714,54.30191839658297,0.0,0.005,0.515,0.225,0.105,0.03,0.035,0.01,0.095,0.05
5,50.87631592289094,50.2489039347722,0.0,0.0,0.52,0.27,0.1,0.025,0.02,0.0,0.125,0.05
6,46.165278863394136,46.66079928324773,0.0,0.005,0.495,0.265,0.095,0.035,0.025,0.005,0.115,0.055
7,42.05072425103957,43.767033723684456,0.0,0.005,0.515,0.26,0.115,0.03,0.02,0.005,0.095,0.05
8,38.662627730831026,39.55113755739652,0.0,0.005,0.52,0.29,0.13,0.03,0.04,0.01,0.095,0.06
9,35.33215137194561,36.86669030556312,0.0,0.005,0.49,0.255,0.125,0.025,0.035,0.01,0.1,0.055
10,32.659253458822924,33.75443891378549,0.0,0.005,0.505,0.25,0.09,0.025,0.01,0.005,0.11,0.06
11,29.8454533935875,30.975307317880485,0.0,0.005,0.525,0.245,0.12,0.03,0.03,0.015,0.095,0.055
12,27.446777634979576,28.836816751039944,0.0,0.005,0.5,0.25,0.1,0.03,0.015,0.01,0.105,0.05
13,25.471827820808656,26.35468314244197,0.0,0.005,0.47,0.265,0.1,0.025,0.015,0.01,0.105,0.05
14,23.40490064313335,24.532689406321598,0.0,0.005,0.545,0.24,0.11,0.025,0.02,0.005,0.095,0.045
15,21.906378903952977,22.63501099439768,0.0,0.005,0.515,0.28,0.085,0.025,0.03,0.005,0.115,0.05
16,20.26027952214723,21.00249591240516,0.0,0.01,0.495,0.24,0.105,0.025,0.025,0.01,0.1,0.045
17,18.83666794274443,19.56924689733065,0.0,0.005,0.48,0.275,0.135,0.025,0.015,0.01,0.105,0.06
18,17.55389673171505,18.315827479729286,0.0,0.005,0.485,0.235,0.09,0.025,0.015,0.005,0.12,0.05
19,16.378405985268213,17.171858530778152,0.0,0.005,0.48,0.28,0.11,0.025,0.02,0.015,0.095,0.065
20,15.224471832603536,16.072911134132973,0.0,0.005,0.52,0.25,0.125,0.025,0.025,0.015,0.105,0.05
21,14.213372417162823,15.13945012826186,0.0,0.005,0.495,0.24,0.12,0.03,0.015,0.02,0.11,0.055
22,13.346380451161375,14.2576896410722,0.0,0.005,0.48,0.235,0.115,0.025,0.01,0.01,0.1,0.05
23,12.483028459036221,13.387791706965519,0.0,0.005,0.505,0.24,0.085,0.025,0.025,0.015,0.11,0.045
24,11.72261679249425,12.650883582922129,0.0,0.005,0.515,0.24,0.12,0.025,0.025,0.02,0.09,0.065
25,10.949505898260302,11.893336332761324,0.0,0.005,0.5,0.265,0.08,0.025,0.02,0.02,0.085,0.05
26,10.328232408338977,11.247596777402437,0.0,0.005,0.535,0.26,0.085,0.03,0.025,0.01,0.14,0.045
27,9.744295889331449,10.67451154268705,0.0,0.005,0.49,0.29,0.105,0.03,0.02,0.005,0.105,0.05
28,9.214251865879183,10.074096698027391,0.0,0.005,0.485,0.24,0.12,0.03,0.025,0.015,0.12,0.05
29,8.7601895178518,9.684464949827928,0.0,0.005,0.495,0.24,0.105,0.035,0.025,0.015,0.125,0.055
30,8.2612684342169,9.107845563154955,0.0,0.005,0.5,0.245,0.12,0.03,0.02,0.02,0.1,0.04
31,7.818075731749175,8.645792117485634,0.0,0.005,0.49,0.23,0.14,0.03,0.015,0.015,0.14,0.055
32,7.449744354781284,8.196181902518639,0.0,0.005,0.505,0.26,0.105,0.03,0.03,0.005,0.115,0.055
33,7.1077445266067345,7.82526340851417,0.0,0.005,0.535,0.295,0.095,0.03,0.02,0.005,0.105,0.055
34,6.792199185074017,7.469273365460909,0.0,0.005,0.52,0.25,0.13,0.03,0.045,0.015,0.11,0.065
35,6.504139921742101,7.165912343905522,0.0,0.005,0.55,0.225,0.11,0.03,0.025,0.015,0.125,0.05
36,6.252075408607401,6.857816604467539,0.0,0.005,0.525,0.255,0.11,0.03,0.025,0.01,0.115,0.05
37,6.021398722740912,6.608450486109807,0.0,0.005,0.515,0.275,0.12,0.03,0.02,0.01,0.115,0.065
38,5.8098579324701785,6.359527386151827,0.0,0.005,0.57,0.28,0.165,0.035,0.025,0.015,0.11,0.05
39,5.6206918613885035,6.153248282579275,0.0,0.005,0.58,0.31,0.165,0.035,0.025,0.02,0.125,0.07
40,5.4501060403803345,5.958299957788908,0.0,0.005,0.555,0.275,0.11,0.035,0.02,0.01,0.125,0.065
41,5.3051352818806965,5.788790574440589,0.0,0.005,0.49,0.295,0.135,0.03,0.025,0.015,0.145,0.06
42,5.166206029666367,5.62285501223344,0.0,0.005,0.53,0.3,0.145,0.035,0.015,0.015,0.125,0.065
43,5.043609891911989,5.475398421287537,0.0,0.005,0.575,0.27,0.09,0.035,0.035,0.015,0.125,0.06
44,4.940777428944906,5.361159278796269,0.0,0.005,0.585,0.33,0.115,0.04,0.025,0.025,0.115,0.065
45,4.856721697571457,5.250347797687237,0.0,0.005,0.515,0.27,0.11,0.04,0.035,0.015,0.115,0.06
46,4.761423020721764,5.143469379498408,0.0,0.005,0.59,0.31,0.12,0.04,0.02,0.005,0.155,0.07
47,4.688155085040677,5.051251383928152,0.0,0.005,0.58,0.34,0.15,0.045,0.025,0.02,0.12,0.05
48,4.623364164495981,4.971298951369065,0.0,0.005,0.545,0.3,0.115,0.04,0.025,0.015,0.125,0.075
49,4.56506465378628,4.900914788246155,0.0,0.005,0.58,0.32,0.115,0.045,0.03,0.02,0.15,0.06
50,4.5146541328840355,4.841898166216337,0.0,0.005,0.62,0.345,0.12,0.045,0.04,0.03,0.15,0.085
51,4.471234439521708,4.788792756887583,0.0,0.005,0.585,0.325,0.18,0.045,0.035,0.02,0.14,0.07
52,4.432878097411125,4.741969512059138,0.0,0.005,0.59,0.325,0.145,0.045,0.03,0.015,0.14,0.07
53,4.399131417018111,4.700657468575698,0.0,0.005,0.635,0.385,0.165,0.055,0.03,0.03,0.165,0.085
54,4.367539663212273,4.663286823492784,0.0,0.005,0.605,0.325,0.16,0.06,0.05,0.02,0.165,0.085
55,4.337824036998134,4.630597343811622,0.0,0.005,0.62,0.36,0.17,0.065,0.035,0.04,0.17,0.1
56,4.313863843487155,4.602387455793528,0.0,0.005,0.68,0.39,0.16,0.065,0.05,0.025,0.15,0.09
57,4.295812951364825,4.57767314177293,0.0,0.005,0.635,0.4,0.175,0.065,0.05,0.04,0.18,0.1
58,4.276496116063928,4.556729573469895,0.0,0.005,0.665,0.37,0.165,0.06,0.05,0.005,0.18,0.105
59,4.257315992539929,4.538513889679542,0.0,0.005,0.645,0.405,0.215,0.06,0.05,0.02,0.19,0.095
60,4.243934882584439,4.521032525942876,0.0,0.005,0.59,0.41,0.18,0.055,0.04,0.02,0.195,0.105
61,4.227827498733356,4.5063567620057325,0.0,0.005,0.65,0.425,0.175,0.055,0.06,0.03,0.2,0.095
62,4.214640486112205,4.494236579308143,0.0,0.005,0.615,0.385,0.19,0.055,0.035,0.035,0.215,0.115
63,4.200809372112315,4.4840241854007425,0.0,0.005,0.69,0.38,0.19,0.06,0.055,0.01,0.22,0.11
64,4.191253023762857,4.4747063380021315,0.0,0.005,0.655,0.44,0.215,0.06,0.055,0.015,0.235,0.115
65,4.179902354107108,4.466798213812021,0.0,0.005,0.64,0.395,0.23,0.065,0.05,0.02,0.215,0.105
66,4.167948036809121,4.459742573591379,0.0,0.005,0.665,0.375,0.2,0.07,0.04,0.035,0.24,0.12
67,4.159182047074841,4.452985690190242,0.0,0.005,0.68,0.47,0.215,0.07,0.05,0.01,0.22,0.105
68,4.15135924841768,4.44777277799753,0.0,0.005,0.665,0.42,0.2,0.07,0.065,0.045,0.23,0.095
69,4.141975004442276,4.443167127095736,0.0,0.005,0.71,0.405,0.21,0.075,0.065,0.025,0.255,0.13
70,4.131558167037143,4.439788845869211,0.0,0.005,0.645,0.4,0.2,0.07,0.07,0.01,0.265,0.13
71,4.126381637204078,4.435369812525236,0.0,0.005,0.66,0.48,0.255,0.075,0.07,0.035,0.26,0.135
72,4.117167925578292,4.432906545125521,0.0,0.005,0.685,0.415,0.225,0.07,0.06,0.04,0.265,0.125
73,4.107172441482544,4.430220970740685,0.0,0.005,0.655,0.405,0.225,0.075,0.04,0.015,0.23,0.13
74,4.099128070954354,4.428061907108013,0.0,0.005,0.665,0.4,0.215,0.075,0.055,0.04,0.24,0.105
75,4.093313625807403,4.42617771258721,0.0,0.005,0.71,0.42,0.23,0.07,0.055,0.015,0.255,0.12
76,4.085070901788691,4.42278896845304,0.0,0.005,0.705,0.47,0.19,0.075,0.07,0.035,0.27,0.135
77,4.081948109596007,4.419663933607248,0.0,0.005,0.7,0.48,0.22,0.075,0.06,0.025,0.27,0.125
78,4.077236806705434,4.41857413145212,0.0,0.005,0.695,0.45,0.215,0.075,0.055,0.02,0.285,0.115
79,4.067808541431222,4.418112002886259,0.0,0.005,0.76,0.485,0.28,0.075,0.065,0.015,0.265,0.14
80,4.060134065279397,4.4165434287144585,0.0,0.005,0.72,0.46,0.26,0.075,0.06,0.045,0.265,0.12
81,4.057200739973335,4.414949371264531,0.0,0.005,0.7,0.485,0.265,0.075,0.05,0.015,0.265,0.155
82,4.050159109279673,4.411762879445003,0.0,0.005,0.73,0.44,0.255,0.065,0.065,0.025,0.27,0.16
83,4.04612714347019,4.4116933804291945,0.0,0.005,0.725,0.455,0.23,0.065,0.05,0.045,0.28,0.14
84,4.039344065676453,4.41000262590555,0.0,0.005,0.73,0.51,0.265,0.075,0.07,0.01,0.275,0.155
85,4.033060996250439,4.410517600866465,0.0,0.005,0.65,0.435,0.235,0.075,0.07,0.025,0.295,0.16
86,4.030409226878997,4.410299842174236,0.0,0.005,0.695,0.475,0.235,0.075,0.065,0.035,0.315,0.13
87,4.024650633719659,4.409498058832609,0.0,0.005,0.75,0.465,0.23,0.075,0.045,0.035,0.27,0.135
88,4.016597053568851,4.407618284225464,0.0,0.005,0.77,0.47,0.275,0.075,0.055,0.035,0.29,0.145
89,4.0137180025859545,4.407774219146142,0.0,0.005,0.76,0.52,0.26,0.075,0.08,0.03,0.275,0.145
90,4.00514738687905,4.407725389187153,0.0,0.01,0.69,0.435,0.295,0.085,0.075,0.035,0.295,0.15
91,4.000587392622425,4.404096814302298,0.0,0.005,0.695,0.455,0.225,0.085,0.045,0.045,0.305,0.15
92,3.999689091405561,4.403494174663837,0.0,0.005,0.655,0.515,0.26,0.085,0.055,0.025,0.295,0.145
93,3.992777894132881,4.401667943367591,0.0,0.005,0.7,0.445,0.26,0.085,0.05,0.03,0.3,0.155
94,3.9900022634895898,4.402923684853774,0.0,0.01,0.66,0.48,0.25,0.09,0.075,0.045,0.315,0.15
95,3.9872332147372664,4.4031931803776665,0.0,0.01,0.68,0.48,0.265,0.09,0.07,0.045,0.28,0.135
96,3.9805807231574932,4.399976308529194,0.0,0.01,0.745,0.485,0.24,0.085,0.07,0.03,0.305,0.13
97,3.976731639780024,4.400058993926415,0.0,0.01,0.755,0.535,0.24,0.085,0.065,0.025,0.3,0.135
98,3.9782776617234754,4.400310030350318,0.0,0.01,0.765,0.43,0.265,0.09,0.045,0.03,0.315,0.165
99,3.9675693019743887,4.402139874605032,0.0,0.01,0.73,0.485,0.26,0.085,0.075,0.015,0.28,0.15
100,3.968336031001101,4.399774395502531,0.0,0.01,0.705,0.47,0.23,0.085,0.07,0.025,0.28,0.135
101,3.9614903603830647,4.398766150841346,0.0,0.01,0.72,0.505,0.24,0.09,0.075,0.03,0.305,0.155
102,3.95499603209957,4.40002072774447,0.0,0.01,0.725,0.51,0.265,0.09,0.06,0.04,0.295,0.145
103,3.955126746495565,4.398859436695393,0.0,0.01,0.73,0.495,0.25,0.085,0.06,0.03,0.28,0.145
104,3.9511141833438668,4.401048192611108,0.0,0.01,0.68,0.485,0.265,0.09,0.045,0.025,0.285,0.15
105,3.949227085421162,4.399349350195664,0.0,0.01,0.67,0.465,0.315,0.09,0.07,0.015,0.29,0.12
106,3.944514043869511,4.398948155916655,0.0,0.01,0.78,0.455,0.27,0.09,0.07,0.03,0.31,0.14
107,3.940500576778125,4.3992173213225145,0.0,0.01,0.71,0.495,0.26,0.095,0.075,0.03,0.34,0.15
108,3.936187862580822,4.399128106924204,0.0,0.01,0.72,0.495,0.19,0.09,0.055,0.035,0.33,0.145
109,3.932855975243353,4.398578799687899,0.0,0.01,0.745,0.53,0.29,0.09,0.065,0.025,0.295,0.15
110,3.930575462566909,4.401005084698017,0.0,0.01,0.685,0.5,0.305,0.095,0.06,0.035,0.31,0.17
111,3.925815348984093,4.399349955412058,0.0,0.01,0.73,0.495,0.265,0.095,0.05,0.025,0.3,0.14
112,3.9204316190494004,4.400706245349004,0.0,0.01,0.785,0.455,0.255,0.09,0.075,0.025,0.305,0.155
113,3.9208290412861815,4.398953960492061,0.0,0.01,0.73,0.46,0.24,0.09,0.07,0.025,0.285,0.15
114,3.91898617693173,4.3972990696246805,0.0,0.01,0.74,0.525,0.29,0.09,0.075,0.03,0.33,0.16
115,3.9126723151053153,4.399937024483314,0.0,0.01,0.695,0.53,0.32,0.095,0.055,0.03,0.3,0.14
116,3.9090003731430216,4.397616037955651,0.0,0.01,0.745,0.505,0.275,0.095,0.085,0.02,0.325,0.17
117,3.907793854641658,4.397737493881812,0.0,0.01,0.7,0.53,0.28,0.095,0.085,0.04,0.305,0.165
118,3.905652277956727,4.401019004675058,0.0,0.01,0.77,0.475,0.295,0.09,0.07,0.025,0.325,0.16
119,3.901642599413472,4.398574196375334,0.0,0.01,0.765,0.54,0.29,0.09,0.065,0.035,0.325,0.175
120,3.896136586896835,4.398698439964881,0.0,0.01,0.755,0.475,0.255,0.09,0.075,0.025,0.315,0.17
