epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.365535938261116,4.323439934314826,0.0,0.03,0.76,0.59,0.315,0.1,0.09,0.055,0.355,0.195
2,3.872861092906609,3.8946097569587903,0.0,0.055,0.85,0.645,0.45,0.21,0.2,0.105,0.52,0.365
3,3.6478485023998166,3.6479691623622537,0.0,0.09,0.885,0.72,0.51,0.29,0.21,0.145,0.565,0.44
4,3.47105731996022,3.470736723679763,0.0,0.105,0.86,0.765,0.515,0.315,0.25,0.19,0.56,0.435
5,3.319021539751932,3.323245572228717,0.0,0.135,0.865,0.725,0.505,0.325,0.22,0.18,0.585,0.47
6,3.18821706598621,3.2265490680678277,0.0,0.135,0.875,0.72,0.525,0.34,0.285,0.2,0.56,0.435
7,3.0682701437696673,3.1425910750006,0.0,0.14,0.905,0.77,0.49,0.37,0.28,0.19,0.57,0.475
8,2.966365821730794,3.066527559207036,0.0,0.155,0.89,0.705,0.55,0.37,0.28,0.2,0.59,0.49
9,2.8799082542240733,3.0270476983143735,0.0,0.155,0.89,0.745,0.545,0.365,0.27,0.22,0.6,0.485
10,2.7968525489931126,2.977505323214409,0.0,0.15,0.915,0.75,0.565,0.375,0.295,0.21,0.64,0.505
11,2.7178653022755173,2.9392112371249075,0.0,0.15,0.85,0.77,0.515,0.345,0.27,0.205,0.625,0.51
12,2.653220718950888,2.9316721125545664,0.0,0.155,0.88,0.755,0.56,0.335,0.325,0.205,0.62,0.525
13,2.5934954320951356,2.961981222160861,0.0,0.15,0.875,0.755,0.6,0.36,0.31,0.22,0.66,0.48
14,2.538437117354136,2.9513996462536674,0.0,0.165,0.885,0.785,0.565,0.39,0.33,0.215,0.65,0.51
15,2.4837991063043217,2.9302778784026446,0.0,0.15,0.905,0.765,0.57,0.38,0.315,0.22,0.645,0.505
16,2.4343794619604004,2.9187984069188437,0.0,0.165,0.89,0.765,0.535,0.38,0.305,0.235,0.585,0.515
17,2.3880343026914286,2.8865867272401466,0.0,0.16,0.885,0.785,0.55,0.385,0.27,0.21,0.645,0.5
18,2.3494768253248006,2.8900304462155724,0.0,0.155,0.885,0.765,0.605,0.385,0.32,0.225,0.655,0.5
19,2.3018483794214166,2.9080292801571708,0.0,0.15,0.91,0.74,0.59,0.36,0.285,0.235,0.6,0.465
20,2.26019524171749,2.871723630489447,0.0,0.14,0.895,0.76,0.535,0.385,0.28,0.22,0.615,0.495
21,2.227249762296221,2.8989362319310508,0.0,0.12,0.925,0.79,0.59,0.38,0.28,0.23,0.625,0.505
22,2.1919314552447537,2.931874143771636,0.0,0.15,0.915,0.755,0.585,0.37,0.305,0.2,0.62,0.49
23,2.1602470557958626,2.8756036870499964,0.0,0.15,0.9,0.755,0.555,0.385,0.285,0.21,0.635,0.49
24,2.1349747586660586,2.8947796301964,0.0,0.14,0.835,0.735,0.575,0.385,0.305,0.195,0.645,0.485
25,2.0995135114708092,2.8942735021949835,0.0,0.15,0.895,0.755,0.59,0.395,0.335,0.24,0.63,0.495
26,2.0719841893042936,2.911747257933657,0.0,0.14,0.895,0.73,0.58,0.38,0.3,0.21,0.625,0.48
27,2.0469698536692342,2.896772855367416,0.0,0.14,0.885,0.73,0.595,0.375,0.3,0.23,0.635,0.485
28,2.025831453430949,2.9220396830485416,0.0,0.15,0.895,0.755,0.545,0.37,0.305,0.225,0.61,0.47
29,1.9953597624488817,2.958121912092225,0.0,0.135,0.87,0.775,0.595,0.37,0.28,0.24,0.635,0.47
30,1.9712314895188603,2.985975901285807,0.0,0.155,0.86,0.735,0.55,0.365,0.285,0.23,0.63,0.465
