epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,8.433523481635637,7.928277254104614,0.0,0.005,0.525,0.205,0.125,0.025,0.015,0.005,0.11,0.04
2,5.160984403343611,5.685372444299551,0.0,0.005,0.47,0.21,0.12,0.025,0.015,0.015,0.1,0.06
3,5.031376610007337,5.07728636264801,0.0,0.005,0.485,0.255,0.095,0.025,0.015,0.01,0.12,0.04
4,4.969570694174818,4.9223805757669306,0.0,0.005,0.47,0.225,0.11,0.03,0.015,0.02,0.095,0.055
5,4.86985527161629,4.879483012052683,0.0,0.005,0.48,0.24,0.085,0.025,0.02,0.01,0.115,0.055
6,4.3142637719390216,4.857003743831928,0.0,0.005,0.585,0.33,0.13,0.035,0.035,0.015,0.17,0.085
7,3.826119270632344,4.672013640403748,0.0,0.035,0.825,0.67,0.41,0.2,0.13,0.075,0.465,0.31
8,3.4691610264521775,4.338866197145903,0.0,0.145,0.905,0.795,0.655,0.425,0.32,0.24,0.69,0.565
9,3.1078495302507956,4.010525208253127,0.0,0.19,0.925,0.825,0.69,0.475,0.37,0.3,0.75,0.61
10,2.66918584762081,3.835402222780081,0.0,0.21,0.955,0.855,0.67,0.485,0.39,0.285,0.805,0.63
11,2.1596384456080777,3.824810871711144,0.0,0.195,0.935,0.835,0.705,0.48,0.395,0.295,0.795,0.64
12,1.6435853363365256,3.971948747451489,0.0,0.185,0.925,0.865,0.735,0.465,0.37,0.29,0.825,0.66
13,1.2121696793904868,4.2726456477091865,0.0,0.205,0.935,0.835,0.635,0.48,0.42,0.275,0.79,0.63
14,0.8978762454243117,4.689545998206506,0.0,0.185,0.94,0.83,0.685,0.475,0.385,0.28,0.785,0.61
15,0.6924702321329425,5.174300184616675,0.0,0.19,0.935,0.8,0.63,0.47,0.405,0.29,0.78,0.62
16,0.5616865831036721,5.67344069480896,0.0,0.205,0.92,0.81,0.66,0.465,0.385,0.27,0.74,0.615
17,0.4774151691826441,6.116835465798011,0.0,0.185,0.895,0.835,0.645,0.465,0.395,0.245,0.7,0.58
18,0.42403726491235916,6.4695099500509405,0.0,0.185,0.91,0.835,0.67,0.45,0.34,0.26,0.7,0.605
19,0.3742589798665816,6.76386284828186,0.0,0.185,0.9,0.82,0.645,0.47,0.34,0.25,0.75,0.58
20,0.34183486789785406,7.007012348908645,0.0,0.185,0.89,0.79,0.7,0.445,0.35,0.275,0.715,0.605
21,0.31813867002405144,7.170016884803772,0.0,0.175,0.915,0.805,0.69,0.445,0.325,0.25,0.72,0.565
