epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,8.349247182825561,7.769434406207158,0.0,0.005,0.56,0.22,0.11,0.02,0.025,0.015,0.09,0.055
2,5.162690426200949,5.583861497732309,0.0,0.005,0.47,0.225,0.1,0.025,0.02,0.005,0.08,0.045
3,5.029502279014998,5.047056115590609,0.0,0.005,0.48,0.25,0.085,0.025,0.01,0.015,0.09,0.04
4,4.968949638899937,4.912616317088787,0.0,0.005,0.445,0.225,0.12,0.025,0.01,0.01,0.095,0.05
5,4.938725334085444,4.874152421951294,0.0,0.005,0.5,0.2,0.105,0.025,0.025,0.005,0.105,0.055
6,4.835229661387782,4.859928800509526,0.0,0.005,0.535,0.255,0.095,0.03,0.025,0.01,0.11,0.055
7,4.543016226573657,4.8304427311970635,0.0,0.015,0.615,0.36,0.18,0.065,0.06,0.02,0.2,0.13
8,4.358203618244458,4.717965355286231,0.0,0.025,0.69,0.475,0.25,0.09,0.09,0.035,0.305,0.18
9,4.066372496594665,4.569413652786841,0.0,0.055,0.785,0.475,0.315,0.11,0.09,0.06,0.34,0.205
10,3.725658284976918,4.421669368560497,0.0,0.035,0.755,0.575,0.365,0.155,0.125,0.07,0.355,0.22
11,3.2467343294492332,4.339347371688256,0.0,0.03,0.815,0.585,0.34,0.165,0.12,0.07,0.39,0.24
12,2.603553823758197,4.39246633878121,0.0,0.03,0.79,0.615,0.395,0.165,0.135,0.065,0.405,0.27
13,1.9413454753096386,4.613595632406382,0.0,0.035,0.795,0.59,0.35,0.17,0.145,0.065,0.4,0.27
14,1.390266381284242,5.015209784874549,0.0,0.035,0.81,0.605,0.35,0.175,0.13,0.09,0.42,0.265
15,0.9981190691712082,5.5896798097170315,0.0,0.05,0.79,0.63,0.38,0.16,0.135,0.07,0.425,0.255
16,0.7485986957626958,6.257202175947336,0.0,0.05,0.81,0.625,0.38,0.18,0.16,0.095,0.395,0.28
17,0.611676457043617,6.899287251325754,0.0,0.045,0.8,0.59,0.365,0.17,0.14,0.1,0.435,0.255
18,0.5118165418665896,7.474307005222027,0.0,0.04,0.81,0.615,0.345,0.17,0.155,0.085,0.42,0.315
19,0.4409527915459807,7.96504466350262,0.0,0.055,0.795,0.58,0.36,0.195,0.15,0.065,0.42,0.275
20,0.3887354170122454,8.365682115921608,0.0,0.045,0.77,0.61,0.405,0.185,0.155,0.11,0.405,0.29
21,0.36673060992071704,8.643209228148827,0.0,0.045,0.785,0.58,0.38,0.195,0.145,0.09,0.405,0.29
