epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,90.79489793674921,69.54318912212665,0.0,0.005,0.515,0.21,0.095,0.025,0.01,0.005,0.1,0.055
2,74.26750171620358,61.84041888897236,0.0,0.005,0.51,0.285,0.08,0.025,0.015,0.01,0.095,0.055
3,64.49600653699649,57.06105261582594,0.0,0.005,0.52,0.24,0.085,0.025,0.025,0.015,0.105,0.055
4,57.683841811969714,53.17502168508676,0.0,0.005,0.505,0.24,0.11,0.025,0.02,0.01,0.11,0.045
5,51.53244290915869,49.29883509415846,0.0,0.005,0.51,0.28,0.12,0.025,0.03,0.005,0.125,0.05
6,46.81655181556619,45.80867011730488,0.0,0.005,0.515,0.25,0.105,0.025,0.025,0.015,0.12,0.05
7,42.49252461259083,42.555839208456185,0.0,0.005,0.495,0.29,0.115,0.025,0.025,0.01,0.105,0.055
8,39.10297678055302,38.90944139774029,0.0,0.005,0.515,0.295,0.12,0.025,0.03,0.01,0.11,0.05
9,35.60395463922972,36.133533257704514,0.0,0.005,0.515,0.28,0.11,0.025,0.025,0.005,0.09,0.055
10,32.596418872956306,33.127114699437065,0.0,0.005,0.525,0.245,0.085,0.025,0.01,0.01,0.11,0.05
11,29.823948095178093,30.46685875379122,0.0,0.005,0.505,0.28,0.095,0.025,0.02,0.01,0.115,0.065
12,27.423409874208513,28.22660464506883,0.0,0.005,0.52,0.25,0.105,0.025,0.025,0.01,0.115,0.045
13,25.452188212897187,25.98995227080125,0.0,0.005,0.47,0.28,0.105,0.03,0.02,0.015,0.1,0.05
14,23.35591783421014,24.199561522557186,0.0,0.005,0.525,0.24,0.12,0.03,0.03,0.01,0.09,0.045
15,21.83068324263378,22.381368912183323,0.0,0.005,0.5,0.29,0.08,0.03,0.035,0.005,0.12,0.05
16,20.188372663272325,20.801117713634785,0.0,0.005,0.49,0.26,0.095,0.025,0.02,0.01,0.09,0.04
17,18.757087397831743,19.403890408002415,0.0,0.005,0.51,0.26,0.12,0.025,0.015,0.01,0.105,0.065
18,17.460655017565657,18.148714065551758,0.0,0.005,0.5,0.25,0.09,0.03,0.02,0.005,0.11,0.06
19,16.29748166402181,17.005050035623405,0.0,0.005,0.455,0.27,0.11,0.025,0.02,0.015,0.1,0.06
20,15.160004256874002,15.92665433883667,0.0,0.005,0.52,0.255,0.12,0.025,0.02,0.01,0.09,0.06
21,14.129903420068885,14.984067329993614,0.0,0.005,0.52,0.25,0.13,0.03,0.02,0.015,0.12,0.07
22,13.25964827998992,14.096753047062801,0.0,0.005,0.5,0.23,0.115,0.03,0.01,0.01,0.11,0.055
23,12.392068022040911,13.241536067082333,0.0,0.005,0.5,0.26,0.1,0.03,0.02,0.015,0.095,0.055
24,11.636670883752966,12.510028949150673,0.0,0.005,0.525,0.26,0.12,0.03,0.02,0.015,0.09,0.07
25,10.861780576808478,11.771552581053514,0.0,0.005,0.525,0.315,0.1,0.03,0.02,0.02,0.1,0.065
26,10.246405966563891,11.119998381688045,0.0,0.005,0.55,0.28,0.1,0.03,0.03,0.01,0.13,0.06
27,9.6523776413292,10.515186878351065,0.0,0.005,0.49,0.28,0.115,0.03,0.02,0.005,0.11,0.05
28,9.120383626671247,9.95170663870298,0.0,0.005,0.525,0.255,0.12,0.03,0.025,0.015,0.125,0.06
29,8.625055629976334,9.460196568415714,0.0,0.005,0.52,0.255,0.12,0.03,0.025,0.015,0.135,0.06
30,8.16764423821562,8.972124961706308,0.0,0.005,0.465,0.245,0.12,0.03,0.02,0.025,0.105,0.045
31,7.731323759017452,8.551372363017155,0.0,0.005,0.535,0.235,0.16,0.03,0.015,0.015,0.14,0.055
32,7.372425777681412,8.130918796245869,0.0,0.005,0.5,0.27,0.095,0.03,0.03,0.005,0.12,0.07
33,7.0254831590960105,7.759845247635474,0.0,0.005,0.53,0.28,0.11,0.03,0.015,0.005,0.11,0.07
34,6.713096162324311,7.427853290851299,0.0,0.005,0.525,0.265,0.12,0.03,0.04,0.015,0.11,0.06
