epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,95.70123292656355,79.57627347799448,0.0,0.005,0.49,0.255,0.085,0.025,0.02,0.01,0.1,0.045
2,78.67603846724316,71.19388639009915,0.0,0.005,0.49,0.25,0.105,0.025,0.02,0.005,0.095,0.05
3,69.01319073912919,63.15174220158504,0.0,0.005,0.52,0.225,0.105,0.03,0.03,0.015,0.105,0.055
4,62.1084725492744,56.70621417118953,0.0,0.005,0.505,0.245,0.11,0.025,0.035,0.01,0.11,0.045
5,56.408763910108995,51.385253576131966,0.0,0.005,0.46,0.235,0.095,0.025,0.015,0.005,0.1,0.045
6,51.20956470120338,46.89456844329834,0.0,0.005,0.52,0.265,0.095,0.025,0.015,0.015,0.085,0.04
7,46.71967599520119,43.08017019125131,0.0,0.005,0.495,0.25,0.125,0.025,0.025,0.015,0.105,0.055
8,42.90701886248845,39.71557147686298,0.0,0.005,0.53,0.215,0.105,0.025,0.015,0.01,0.09,0.055
9,39.47049230349961,36.69808255709135,0.0,0.005,0.485,0.26,0.07,0.025,0.01,0.015,0.09,0.05
10,36.33943395306987,33.96424656647902,0.0,0.005,0.535,0.29,0.115,0.025,0.025,0.015,0.12,0.05
11,33.465821461011004,31.474860154665432,0.0,0.005,0.525,0.275,0.115,0.025,0.025,0.01,0.09,0.06
12,30.822039971300352,29.164162085606502,0.0,0.005,0.47,0.275,0.11,0.025,0.025,0.01,0.1,0.05
13,28.520821544688236,27.053013178018425,0.0,0.005,0.51,0.305,0.095,0.025,0.03,0.01,0.115,0.055
14,26.408905373850175,25.151991220620964,0.0,0.005,0.505,0.24,0.12,0.025,0.025,0.015,0.105,0.06
15,24.364449084702358,23.418592049525333,0.0,0.005,0.45,0.275,0.085,0.02,0.02,0.01,0.115,0.06
16,22.64726689246393,21.849111777085525,0.0,0.005,0.51,0.25,0.1,0.025,0.025,0.015,0.125,0.065
17,20.9506960715017,20.378545449330257,0.0,0.005,0.51,0.285,0.095,0.025,0.025,0.015,0.105,0.05
18,19.484291099220194,19.03568744659424,0.0,0.005,0.525,0.255,0.14,0.025,0.025,0.02,0.12,0.065
19,18.146469573564428,17.80110379365774,0.0,0.005,0.53,0.25,0.1,0.025,0.015,0.005,0.12,0.06
20,16.87289376822851,16.64393601050744,0.0,0.005,0.51,0.255,0.095,0.03,0.02,0.005,0.12,0.055
21,15.731065296870407,15.578965388811552,0.0,0.005,0.52,0.255,0.095,0.03,0.025,0.015,0.115,0.055
22,14.697660548712618,14.598459060375507,0.0,0.005,0.55,0.295,0.12,0.03,0.03,0.01,0.12,0.06
23,13.72075892827844,13.682686989124004,0.0,0.005,0.51,0.25,0.1,0.03,0.02,0.015,0.095,0.06
24,12.831638721753192,12.857918904377865,0.0,0.005,0.545,0.28,0.12,0.03,0.025,0.01,0.11,0.065
25,12.068894482684392,12.106547924188467,0.0,0.005,0.525,0.26,0.115,0.03,0.04,0.01,0.115,0.06
26,11.318782398264895,11.39770008967473,0.0,0.005,0.525,0.23,0.1,0.03,0.015,0.005,0.11,0.07
27,10.645358789095315,10.74486754490779,0.0,0.005,0.58,0.28,0.105,0.03,0.025,0.01,0.13,0.05
28,10.04500083308066,10.156075358390808,0.0,0.005,0.54,0.265,0.115,0.03,0.015,0.015,0.135,0.07
29,9.47140290865334,9.610074721849882,0.0,0.005,0.55,0.28,0.155,0.03,0.03,0.02,0.125,0.065
30,8.944656107502599,9.112041308329655,0.0,0.005,0.56,0.315,0.115,0.03,0.03,0.015,0.125,0.05
31,8.486695465990293,8.650118140073923,0.0,0.005,0.555,0.29,0.13,0.03,0.02,0.015,0.13,0.06
32,8.055994137384559,8.229121574988731,0.0,0.005,0.56,0.275,0.115,0.035,0.02,0.015,0.105,0.065
33,7.6807441731934905,7.836885443100562,0.0,0.01,0.545,0.3,0.13,0.035,0.025,0.015,0.145,0.07
34,7.326931055130497,7.485859494942885,0.0,0.01,0.555,0.285,0.135,0.035,0.04,0.015,0.14,0.075
35,7.005206731570664,7.174367528695327,0.0,0.01,0.545,0.32,0.145,0.035,0.035,0.015,0.135,0.065
36,6.714240262841666,6.87839702459482,0.0,0.01,0.59,0.29,0.13,0.035,0.025,0.015,0.135,0.08
37,6.458490675239153,6.607591711557829,0.0,0.01,0.625,0.32,0.15,0.035,0.03,0.015,0.155,0.08
38,6.228983635030767,6.366984477409949,0.0,0.01,0.56,0.37,0.17,0.035,0.035,0.015,0.16,0.08
39,6.01248989823044,6.139523579524114,0.0,0.01,0.54,0.345,0.145,0.035,0.035,0.025,0.16,0.09
40,5.83973109440137,5.943234012677119,0.0,0.01,0.6,0.35,0.145,0.04,0.035,0.03,0.17,0.085
