epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.869145664675482,4.864646508143498,0.0,0.0,0.485,0.27,0.1,0.025,0.025,0.005,0.105,0.055
2,4.538954948556834,4.853675328768217,0.0,0.005,0.455,0.245,0.105,0.025,0.025,0.01,0.09,0.045
3,4.16162274418206,4.82906726690439,0.0,0.005,0.555,0.28,0.14,0.025,0.02,0.01,0.125,0.06
4,3.925482441639078,4.776170363793006,0.0,0.01,0.555,0.255,0.13,0.025,0.02,0.01,0.155,0.07
5,3.78396633164636,4.697614743159368,0.0,0.015,0.62,0.375,0.16,0.03,0.035,0.015,0.155,0.075
6,3.665171898644546,4.583076036893404,0.0,0.015,0.67,0.405,0.235,0.06,0.04,0.025,0.205,0.135
7,3.5671726547438523,4.444830417633057,0.0,0.03,0.725,0.475,0.24,0.09,0.065,0.05,0.27,0.155
8,3.4711007126446427,4.308513567997859,0.0,0.04,0.8,0.475,0.37,0.12,0.08,0.06,0.355,0.225
9,3.3729527695425627,4.177808798276461,0.0,0.06,0.805,0.64,0.42,0.155,0.135,0.08,0.43,0.26
10,3.278631080841196,4.079602479934692,0.0,0.075,0.835,0.62,0.455,0.21,0.165,0.1,0.485,0.33
11,3.1878748001723456,3.9713686062739444,0.0,0.095,0.875,0.755,0.52,0.255,0.195,0.13,0.56,0.385
12,3.0910847433682145,3.9026903189145603,0.0,0.115,0.87,0.715,0.52,0.285,0.235,0.165,0.6,0.45
13,3.0019599877554795,3.8424025498903713,0.0,0.13,0.875,0.7,0.565,0.335,0.225,0.175,0.595,0.455
14,2.907795883458236,3.783077973585862,0.0,0.14,0.89,0.735,0.56,0.365,0.305,0.205,0.655,0.48
15,2.8195879541594406,3.7382439099825344,0.0,0.155,0.895,0.755,0.565,0.365,0.32,0.23,0.67,0.485
16,2.7266298224186074,3.6999770494607778,0.0,0.17,0.89,0.815,0.635,0.375,0.325,0.235,0.695,0.515
17,2.629332731510031,3.6625537322117734,0.0,0.18,0.93,0.765,0.665,0.38,0.3,0.235,0.705,0.495
18,2.535142442275738,3.628641660396869,0.0,0.185,0.94,0.79,0.605,0.38,0.36,0.24,0.72,0.55
19,2.438065158909765,3.6026784640092115,0.0,0.185,0.945,0.795,0.68,0.395,0.32,0.23,0.725,0.515
20,2.3430574063597054,3.578543241207416,0.0,0.2,0.945,0.82,0.635,0.42,0.36,0.27,0.725,0.57
21,2.260409507258185,3.5518689705775333,0.0,0.21,0.905,0.805,0.65,0.425,0.365,0.29,0.72,0.545
22,2.1708264710574317,3.528948637155386,0.0,0.21,0.95,0.805,0.68,0.43,0.35,0.275,0.71,0.545
23,2.068208470426757,3.510251338665302,0.0,0.215,0.915,0.785,0.595,0.44,0.38,0.27,0.74,0.56
24,1.981511147885487,3.4921891322502723,0.0,0.22,0.905,0.845,0.665,0.445,0.41,0.285,0.74,0.56
25,1.898215079102023,3.47547723696782,0.0,0.235,0.955,0.835,0.7,0.455,0.405,0.275,0.75,0.57
26,1.8084578904612312,3.4583897223839393,0.0,0.23,0.925,0.815,0.675,0.46,0.365,0.295,0.75,0.615
27,1.7211102884391258,3.4462026816148024,0.0,0.225,0.925,0.83,0.665,0.47,0.375,0.285,0.745,0.595
28,1.6272625101023708,3.4380970368018517,0.0,0.245,0.925,0.82,0.685,0.47,0.4,0.31,0.755,0.615
29,1.5461054074353184,3.4276396311246433,0.0,0.245,0.92,0.785,0.675,0.47,0.39,0.295,0.76,0.61
30,1.4688682206745804,3.4236801587618313,0.0,0.24,0.96,0.85,0.675,0.475,0.43,0.32,0.785,0.605
31,1.3844722036657662,3.419950870367197,0.0,0.245,0.9,0.83,0.66,0.475,0.385,0.295,0.745,0.62
32,1.3211101581310403,3.410523451291598,0.0,0.245,0.95,0.845,0.695,0.475,0.385,0.305,0.77,0.635
33,1.2460155795360435,3.408099211179293,0.0,0.245,0.915,0.845,0.72,0.475,0.435,0.315,0.78,0.645
34,1.1694833286877335,3.4092238499568057,0.0,0.245,0.945,0.87,0.75,0.485,0.395,0.31,0.78,0.615
35,1.1054650283065335,3.4115623510800877,0.0,0.255,0.93,0.845,0.705,0.485,0.435,0.345,0.78,0.64
36,1.0363625113306374,3.414856690626878,0.0,0.255,0.95,0.84,0.71,0.505,0.44,0.32,0.785,0.645
37,0.9744375938999241,3.4155014661642222,0.0,0.265,0.95,0.865,0.695,0.495,0.42,0.33,0.775,0.66
38,0.9120168675636423,3.4241209580348086,0.0,0.27,0.955,0.885,0.7,0.5,0.41,0.375,0.785,0.665
39,0.8588373321911384,3.439945881183331,0.0,0.275,0.975,0.835,0.715,0.5,0.42,0.35,0.795,0.655
40,0.8067425648713934,3.4431347846984863,0.0,0.275,0.965,0.825,0.69,0.515,0.45,0.35,0.79,0.655
