epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.175569906316954,4.17311090689439,0.0,0.005,0.52,0.245,0.085,0.025,0.01,0.005,0.115,0.04
2,4.109752212105127,4.165810951819787,0.0,0.005,0.54,0.21,0.075,0.025,0.015,0.015,0.105,0.055
3,3.7846656287538596,4.153966454359201,0.0,0.01,0.585,0.335,0.17,0.035,0.025,0.02,0.175,0.1
4,3.5122681743112105,3.989659492786114,0.0,0.015,0.69,0.505,0.255,0.075,0.05,0.035,0.27,0.145
5,3.234041782288716,3.7828750793750467,0.0,0.035,0.785,0.545,0.385,0.115,0.105,0.055,0.39,0.21
6,2.9004545612581847,3.606791753035325,0.0,0.05,0.78,0.575,0.385,0.175,0.145,0.085,0.43,0.28
7,2.6003940968677917,3.442239367044889,0.0,0.05,0.815,0.645,0.43,0.225,0.17,0.11,0.46,0.315
8,2.2978527972410463,3.290887475013733,0.0,0.075,0.86,0.67,0.425,0.255,0.175,0.11,0.505,0.34
9,2.00497551313762,3.162070421072153,0.0,0.075,0.805,0.645,0.49,0.275,0.205,0.135,0.55,0.365
10,1.722931561798885,3.0691830836809597,0.0,0.085,0.855,0.73,0.5,0.29,0.215,0.15,0.555,0.425
11,1.4631882983035054,3.007995972266564,0.0,0.09,0.9,0.7,0.49,0.305,0.225,0.155,0.595,0.44
12,1.2360319587691078,2.972840437522301,0.0,0.115,0.865,0.75,0.505,0.315,0.27,0.16,0.605,0.475
13,1.0364026365609005,2.958018367107098,0.0,0.115,0.895,0.73,0.61,0.315,0.25,0.185,0.635,0.46
14,0.8692305992389547,2.9633413828336277,0.0,0.115,0.89,0.765,0.535,0.325,0.29,0.18,0.62,0.495
15,0.7295800527108127,2.9780406126609216,0.0,0.12,0.88,0.73,0.57,0.335,0.29,0.185,0.625,0.505
16,0.624749545393319,3.0003285132921658,0.0,0.11,0.88,0.76,0.555,0.34,0.29,0.17,0.65,0.49
17,0.5355757004741964,3.028681525817284,0.0,0.09,0.925,0.765,0.545,0.34,0.285,0.15,0.63,0.475
18,0.47595622557504424,3.060897166912372,0.0,0.09,0.87,0.72,0.57,0.345,0.28,0.175,0.635,0.485
19,0.4152230530463416,3.0937130542901845,0.0,0.095,0.9,0.735,0.57,0.345,0.26,0.17,0.645,0.48
20,0.37256427879991205,3.126672937319829,0.0,0.105,0.88,0.775,0.55,0.355,0.265,0.185,0.635,0.495
21,0.33774137753864814,3.158399673608633,0.0,0.11,0.905,0.795,0.515,0.35,0.275,0.17,0.645,0.505
22,0.3055773202715249,3.1879531053396373,0.0,0.115,0.89,0.75,0.58,0.36,0.26,0.195,0.635,0.475
23,0.2733262111914569,3.2159585677660427,0.0,0.125,0.9,0.765,0.57,0.36,0.33,0.185,0.6,0.49
