epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.169532884811533,4.170118377758906,0.0,0.005,0.5,0.24,0.12,0.025,0.015,0.01,0.095,0.04
2,4.160615873747859,4.160402673941392,0.0,0.005,0.48,0.235,0.09,0.025,0.025,0.015,0.09,0.05
3,3.9507060616180816,4.157585941828215,0.0,0.0,0.51,0.235,0.115,0.03,0.015,0.005,0.1,0.05
4,3.4909257539387406,4.164839111841642,0.0,0.01,0.52,0.25,0.07,0.03,0.02,0.015,0.12,0.065
5,3.1994129152133546,4.1351385208276605,0.0,0.015,0.61,0.35,0.17,0.065,0.035,0.03,0.18,0.105
6,2.9182451326271583,3.932775561626141,0.0,0.07,0.775,0.615,0.365,0.19,0.15,0.125,0.445,0.32
7,2.6632412692596175,3.622980603804955,0.0,0.05,0.84,0.585,0.42,0.2,0.155,0.1,0.425,0.285
8,2.3999311220029305,3.3719147260372457,0.0,0.035,0.8,0.63,0.43,0.19,0.145,0.08,0.43,0.305
9,2.105762070109104,3.2037922602433424,0.0,0.035,0.84,0.64,0.36,0.21,0.135,0.07,0.41,0.315
10,1.8436607929139301,3.08780706845797,0.0,0.035,0.825,0.67,0.375,0.205,0.145,0.11,0.465,0.325
11,1.5572892668946037,3.0049608854147105,0.0,0.05,0.775,0.595,0.38,0.205,0.165,0.08,0.485,0.325
12,1.3363903062096958,2.9531613955130944,0.0,0.055,0.79,0.585,0.4,0.215,0.16,0.125,0.45,0.315
13,1.119500930453169,2.9293444340045633,0.0,0.07,0.815,0.635,0.46,0.215,0.17,0.11,0.455,0.32
14,0.9242368394444729,2.938389466359065,0.0,0.08,0.825,0.605,0.395,0.22,0.195,0.1,0.505,0.325
15,0.7781072844719065,2.9721840161543627,0.0,0.085,0.78,0.71,0.415,0.23,0.15,0.11,0.475,0.37
16,0.6895673480527155,3.0304740575643687,0.0,0.09,0.795,0.71,0.42,0.225,0.195,0.135,0.5,0.36
17,0.6032386440141447,3.1121870829508853,0.0,0.095,0.79,0.63,0.475,0.23,0.195,0.11,0.48,0.355
18,0.54999697773621,3.2159848671693068,0.0,0.095,0.835,0.635,0.465,0.23,0.18,0.145,0.5,0.36
19,0.4894244855847852,3.326218302433307,0.0,0.095,0.835,0.66,0.43,0.23,0.195,0.15,0.5,0.355
20,0.43218179310447186,3.4492682952147264,0.0,0.095,0.84,0.675,0.45,0.23,0.17,0.135,0.51,0.375
21,0.41054512669557125,3.5531717997330885,0.0,0.105,0.82,0.615,0.45,0.215,0.195,0.15,0.55,0.37
22,0.37530180998146534,3.6444772757016697,0.0,0.105,0.82,0.67,0.42,0.22,0.195,0.14,0.495,0.375
23,0.3624299906579585,3.726777269290044,0.0,0.11,0.825,0.645,0.42,0.22,0.21,0.15,0.525,0.33
24,0.33384644490634574,3.8002426807697,0.0,0.115,0.86,0.65,0.425,0.225,0.23,0.14,0.5,0.355
25,0.30993265979762735,3.865004071822533,0.0,0.11,0.85,0.6,0.455,0.235,0.2,0.14,0.49,0.34
26,0.29173989279259893,3.9212493988183827,0.0,0.105,0.84,0.635,0.445,0.24,0.21,0.14,0.49,0.355
27,0.2868896732427951,3.9655462320034323,0.0,0.105,0.815,0.63,0.465,0.245,0.21,0.155,0.515,0.39
28,0.28117003445995264,4.0005750472729025,0.0,0.105,0.8,0.64,0.445,0.23,0.215,0.145,0.545,0.35
