epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.046559900045395,4.17487514936007,0.0,0.005,0.475,0.29,0.09,0.025,0.01,0.015,0.1,0.05
2,3.6140073342569945,4.10937683398907,0.0,0.01,0.595,0.375,0.185,0.055,0.03,0.015,0.175,0.125
3,3.245188164299932,3.867741969915537,0.0,0.02,0.625,0.5,0.26,0.085,0.095,0.035,0.295,0.195
4,2.949120627395038,3.630580186843872,0.0,0.04,0.785,0.535,0.305,0.13,0.09,0.06,0.36,0.205
5,2.6779090875181657,3.4163991029445944,0.0,0.065,0.78,0.585,0.385,0.145,0.115,0.095,0.41,0.285
6,2.4085503025301573,3.2431219082612257,0.0,0.065,0.84,0.615,0.4,0.17,0.13,0.095,0.49,0.305
7,2.1309141059373986,3.1081264202411356,0.0,0.08,0.845,0.65,0.45,0.185,0.175,0.11,0.505,0.355
8,1.8616438739258667,3.009223855458773,0.0,0.08,0.84,0.66,0.45,0.22,0.195,0.125,0.545,0.39
9,1.602168427972958,2.9435854049829335,0.0,0.09,0.845,0.685,0.48,0.235,0.19,0.125,0.55,0.385
10,1.3680039289696464,2.906609681936411,0.0,0.095,0.875,0.74,0.525,0.255,0.21,0.135,0.575,0.455
11,1.1597256259671573,2.8937827348709106,0.0,0.105,0.865,0.705,0.525,0.285,0.24,0.175,0.575,0.43
12,0.9867434108565594,2.903472056755653,0.0,0.09,0.91,0.71,0.53,0.285,0.24,0.145,0.64,0.425
13,0.843607192152533,2.9242492272303653,0.0,0.095,0.905,0.74,0.555,0.3,0.235,0.14,0.605,0.44
14,0.7301874654046421,2.950964010678805,0.0,0.11,0.865,0.75,0.545,0.315,0.245,0.15,0.605,0.45
15,0.635496806096414,2.9840745467406053,0.0,0.115,0.83,0.72,0.56,0.315,0.245,0.155,0.62,0.46
16,0.5596978574477393,3.025637837556692,0.0,0.115,0.815,0.765,0.575,0.33,0.24,0.16,0.625,0.42
17,0.48751676724902515,3.065857016123258,0.0,0.115,0.875,0.75,0.575,0.335,0.26,0.185,0.6,0.445
18,0.44333190214017343,3.1043430108290453,0.0,0.115,0.855,0.76,0.535,0.33,0.3,0.185,0.605,0.445
19,0.3963849439189352,3.1433296478711643,0.0,0.11,0.925,0.715,0.55,0.32,0.265,0.185,0.62,0.435
20,0.35273515985443676,3.174541629277743,0.0,0.11,0.87,0.7,0.54,0.315,0.25,0.165,0.6,0.465
21,0.3259752970188856,3.2088225162946262,0.0,0.11,0.895,0.765,0.55,0.305,0.24,0.17,0.615,0.41
