epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.176525580471959,4.174249318929819,0.0,0.005,0.51,0.255,0.125,0.025,0.02,0.005,0.09,0.045
2,3.8511512515873743,4.157192743741549,0.0,0.005,0.575,0.255,0.115,0.025,0.015,0.01,0.12,0.05
3,3.1958104074001312,4.036126164289621,0.0,0.02,0.74,0.485,0.285,0.08,0.085,0.025,0.32,0.155
4,2.8399761021137238,3.7519640005551853,0.0,0.045,0.87,0.66,0.39,0.16,0.1,0.085,0.45,0.275
5,2.5671219743531326,3.3951988770411563,0.0,0.055,0.875,0.755,0.475,0.21,0.16,0.1,0.525,0.365
6,2.291981910837108,3.1211199393639197,0.0,0.06,0.89,0.735,0.53,0.26,0.21,0.085,0.61,0.405
7,2.013376391653357,2.930867616946881,0.0,0.085,0.925,0.785,0.565,0.295,0.225,0.15,0.63,0.45
8,1.75341307654463,2.7959158695661106,0.0,0.095,0.885,0.735,0.565,0.33,0.22,0.17,0.685,0.48
9,1.5032887607812881,2.6997382090641904,0.0,0.1,0.91,0.79,0.57,0.34,0.27,0.17,0.68,0.535
10,1.2718567249589954,2.6352712832964382,0.0,0.105,0.935,0.83,0.625,0.38,0.32,0.18,0.72,0.525
11,1.0788988483877018,2.593602318030137,0.0,0.11,0.935,0.815,0.615,0.38,0.275,0.195,0.7,0.545
12,0.9067718921036556,2.5702702082120457,0.0,0.145,0.92,0.83,0.655,0.385,0.32,0.21,0.705,0.54
13,0.7679066647743357,2.561267559344952,0.0,0.13,0.93,0.79,0.66,0.385,0.295,0.215,0.75,0.545
14,0.6467761849534923,2.562789247586177,0.0,0.14,0.915,0.82,0.615,0.395,0.315,0.215,0.705,0.545
15,0.5527434038191006,2.5692651822016788,0.0,0.155,0.93,0.805,0.655,0.425,0.335,0.23,0.695,0.55
16,0.4834273813356613,2.5796146851319532,0.0,0.155,0.93,0.855,0.63,0.415,0.34,0.245,0.735,0.555
17,0.4203525528568646,2.5949061742195716,0.0,0.16,0.92,0.845,0.675,0.42,0.325,0.235,0.73,0.59
18,0.3619558218995045,2.6127753991347094,0.0,0.16,0.905,0.805,0.625,0.425,0.34,0.235,0.75,0.57
19,0.3265929222749225,2.6318097297961893,0.0,0.16,0.935,0.8,0.63,0.43,0.355,0.26,0.725,0.59
20,0.28932161783349924,2.6542836794486413,0.0,0.17,0.9,0.78,0.71,0.455,0.41,0.24,0.74,0.575
21,0.2686449086357807,2.6734572373903713,0.0,0.17,0.945,0.795,0.635,0.455,0.355,0.26,0.77,0.58
22,0.24504975274462124,2.692490504338191,0.0,0.175,0.935,0.79,0.67,0.435,0.32,0.255,0.735,0.58
23,0.22108218921669598,2.7129594821196337,0.0,0.165,0.895,0.84,0.65,0.455,0.35,0.285,0.73,0.615
