epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,3.598694533408685,3.3355493647857797,0.0,0.035,0.825,0.66,0.39,0.175,0.125,0.09,0.435,0.26
2,2.8894478431798256,2.7769839047362366,0.0,0.075,0.86,0.715,0.485,0.265,0.17,0.11,0.58,0.355
3,2.501362824462785,2.4541440644489336,0.0,0.08,0.895,0.755,0.525,0.3,0.2,0.135,0.635,0.45
4,2.189021332606823,2.248079607415097,0.0,0.11,0.885,0.72,0.565,0.335,0.255,0.185,0.63,0.465
5,1.9174021483606776,2.122355048236929,0.0,0.11,0.865,0.74,0.555,0.335,0.26,0.17,0.62,0.47
6,1.6666844113842472,2.065849522152684,0.0,0.115,0.805,0.72,0.6,0.34,0.29,0.165,0.65,0.515
7,1.4443414090241307,2.0660263581337337,0.0,0.12,0.86,0.715,0.54,0.32,0.25,0.17,0.615,0.475
8,1.2372233819517289,2.10997640216811,0.0,0.115,0.9,0.73,0.475,0.28,0.27,0.145,0.595,0.44
9,1.0659764093812778,2.1823691559451843,0.0,0.11,0.895,0.715,0.57,0.285,0.215,0.14,0.57,0.44
10,0.916181134852962,2.268419497514487,0.0,0.115,0.89,0.745,0.535,0.29,0.225,0.15,0.61,0.455
11,0.7971024780796295,2.3671612831656,0.0,0.115,0.885,0.71,0.49,0.27,0.23,0.165,0.61,0.475
12,0.703243663250631,2.457468778278695,0.0,0.125,0.87,0.705,0.5,0.275,0.255,0.155,0.58,0.44
13,0.6234431631161844,2.5365601675704825,0.0,0.105,0.86,0.7,0.53,0.3,0.215,0.14,0.555,0.425
14,0.5740993668161052,2.611748446210771,0.0,0.105,0.91,0.69,0.515,0.315,0.215,0.175,0.58,0.425
15,0.5245997195843584,2.678887028550897,0.0,0.115,0.855,0.705,0.505,0.32,0.225,0.14,0.56,0.455
16,0.47970822420037085,2.70204743397594,0.0,0.11,0.87,0.68,0.51,0.3,0.28,0.185,0.565,0.445
