epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.87275257192809,4.863900808187632,0.0,0.005,0.525,0.31,0.105,0.025,0.03,0.01,0.105,0.05
2,4.587734555375987,4.8556401546184835,0.0,0.005,0.5,0.23,0.11,0.025,0.02,0.005,0.1,0.05
3,4.054095712201349,4.82815929559561,0.0,0.005,0.51,0.29,0.105,0.035,0.03,0.01,0.115,0.055
4,3.7565461314957718,4.753883435175969,0.0,0.005,0.525,0.265,0.135,0.05,0.05,0.005,0.14,0.065
5,3.5925984444289374,4.618460141695463,0.0,0.005,0.62,0.405,0.205,0.075,0.065,0.035,0.21,0.115
6,3.460406749412931,4.441341106708233,0.0,0.02,0.675,0.435,0.255,0.12,0.1,0.035,0.28,0.16
7,3.3540749960932237,4.255735544057993,0.0,0.045,0.795,0.515,0.32,0.155,0.11,0.08,0.36,0.23
8,3.25253531439551,4.073438699428852,0.0,0.045,0.855,0.595,0.465,0.21,0.16,0.11,0.46,0.34
9,3.1562511283775856,3.9316804225628195,0.0,0.065,0.865,0.735,0.53,0.275,0.22,0.145,0.59,0.38
10,3.0632508027142493,3.82166182077848,0.0,0.09,0.925,0.73,0.545,0.33,0.275,0.155,0.675,0.445
11,2.9748365940718817,3.7286741183354306,0.0,0.12,0.9,0.775,0.59,0.375,0.25,0.185,0.675,0.535
12,2.889605690693033,3.6540870116307187,0.0,0.14,0.905,0.795,0.625,0.42,0.3,0.2,0.715,0.545
13,2.802038326345641,3.587024817099938,0.0,0.145,0.92,0.82,0.63,0.44,0.34,0.21,0.72,0.56
14,2.7178918308225173,3.5366854667663574,0.0,0.155,0.955,0.835,0.63,0.45,0.35,0.235,0.755,0.565
15,2.6413015086075355,3.4876521000495324,0.0,0.185,0.915,0.78,0.64,0.46,0.405,0.295,0.735,0.595
16,2.5587662643399733,3.4469088591062107,0.0,0.185,0.95,0.84,0.685,0.455,0.34,0.26,0.78,0.64
17,2.4731196966664544,3.4110500445732703,0.0,0.185,0.945,0.85,0.705,0.455,0.34,0.24,0.755,0.645
18,2.3924033107428717,3.373995780944824,0.0,0.205,0.93,0.87,0.695,0.465,0.4,0.25,0.77,0.63
19,2.304322542815373,3.344636623676007,0.0,0.21,0.94,0.865,0.715,0.48,0.455,0.295,0.78,0.64
20,2.223800639654028,3.3170445698958178,0.0,0.22,0.935,0.87,0.7,0.495,0.395,0.29,0.795,0.67
21,2.139939639075049,3.2901118168464074,0.0,0.22,0.955,0.875,0.685,0.52,0.415,0.295,0.795,0.68
22,2.0630192592226226,3.2647189727196326,0.0,0.23,0.935,0.84,0.745,0.53,0.4,0.32,0.815,0.675
23,1.9818903125565628,3.2459805195148173,0.0,0.24,0.95,0.845,0.675,0.55,0.435,0.305,0.82,0.665
24,1.8947422905214901,3.2289290244762716,0.0,0.245,0.925,0.835,0.75,0.545,0.44,0.315,0.795,0.685
25,1.8175343439496796,3.2118889001699595,0.0,0.255,0.955,0.85,0.725,0.535,0.39,0.33,0.81,0.655
26,1.7376804464849933,3.191612096933218,0.0,0.26,0.97,0.87,0.705,0.54,0.415,0.35,0.835,0.665
27,1.6496708526693542,3.1750816932091346,0.0,0.255,0.96,0.865,0.75,0.53,0.44,0.335,0.83,0.675
28,1.5783348299306015,3.160460508786715,0.0,0.255,0.965,0.85,0.755,0.535,0.48,0.34,0.83,0.675
29,1.4998163015678012,3.148266847317035,0.0,0.265,0.965,0.83,0.78,0.53,0.45,0.375,0.82,0.685
30,1.4233371461259907,3.1376409163841834,0.0,0.26,0.94,0.89,0.765,0.545,0.435,0.36,0.85,0.68
31,1.3510695634217098,3.12847166794997,0.0,0.27,0.94,0.86,0.735,0.555,0.445,0.38,0.83,0.69
32,1.2820127020622123,3.1159598460564246,0.0,0.265,0.935,0.89,0.73,0.56,0.475,0.355,0.84,0.695
33,1.2183950039847145,3.111303292787992,0.0,0.27,0.96,0.88,0.76,0.56,0.47,0.365,0.845,0.715
34,1.1412165360204105,3.105339838908269,0.0,0.27,0.95,0.885,0.78,0.57,0.415,0.35,0.865,0.725
35,1.081285560953206,3.098236872599675,0.0,0.27,0.95,0.885,0.77,0.595,0.52,0.37,0.86,0.74
36,1.0207291697633678,3.0941303693331204,0.0,0.27,0.97,0.875,0.725,0.58,0.475,0.39,0.85,0.75
37,0.9571240970800663,3.095432079755343,0.0,0.27,0.94,0.87,0.76,0.595,0.52,0.36,0.845,0.73
38,0.89646294661637,3.095853933921227,0.0,0.265,0.985,0.86,0.785,0.59,0.485,0.38,0.835,0.71
39,0.85407355427742,3.0894989050351658,0.0,0.275,0.985,0.905,0.76,0.615,0.47,0.385,0.855,0.73
40,0.797005956542903,3.0969267991872935,0.0,0.275,0.97,0.89,0.735,0.61,0.46,0.37,0.845,0.72
