epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.877156837233182,4.871694014622615,0.0,0.005,0.51,0.24,0.115,0.02,0.02,0.005,0.095,0.045
2,4.729960112736143,4.863179096808801,0.0,0.005,0.46,0.31,0.095,0.025,0.015,0.01,0.11,0.045
3,4.225406102065382,4.844615349402795,0.0,0.005,0.505,0.28,0.085,0.025,0.025,0.005,0.12,0.05
4,3.909993027818614,4.790737592256987,0.0,0.005,0.56,0.33,0.125,0.04,0.03,0.005,0.135,0.08
5,3.7417344964783767,4.6795447789705715,0.0,0.005,0.655,0.355,0.16,0.07,0.055,0.015,0.2,0.105
6,3.605211001017998,4.522096340472881,0.0,0.01,0.71,0.46,0.24,0.095,0.055,0.025,0.295,0.175
7,3.492738421620994,4.337073216071496,0.0,0.02,0.735,0.565,0.37,0.15,0.105,0.05,0.385,0.215
8,3.39389024931809,4.16743069428664,0.0,0.035,0.835,0.61,0.5,0.195,0.16,0.07,0.455,0.325
9,3.3044280122066367,4.018379156406109,0.0,0.055,0.855,0.715,0.515,0.235,0.22,0.115,0.56,0.385
10,3.218006900672255,3.895353317260742,0.0,0.09,0.925,0.75,0.555,0.305,0.235,0.165,0.585,0.455
11,3.1276981871703575,3.800601629110483,0.0,0.1,0.92,0.84,0.63,0.35,0.275,0.21,0.69,0.485
12,3.0436377730862847,3.723430083348201,0.0,0.15,0.93,0.815,0.625,0.4,0.32,0.21,0.76,0.565
13,2.964871893668997,3.6631544553316555,0.0,0.17,0.91,0.84,0.715,0.44,0.365,0.225,0.82,0.595
14,2.8770350464459122,3.6080901622772217,0.0,0.175,0.925,0.835,0.67,0.45,0.33,0.26,0.8,0.635
15,2.7876518327614357,3.560801781140841,0.0,0.205,0.965,0.845,0.705,0.47,0.4,0.325,0.815,0.68
16,2.705787648414743,3.5195207595825195,0.0,0.23,0.95,0.875,0.74,0.505,0.365,0.29,0.84,0.68
17,2.614323807173762,3.4822179904350867,0.0,0.245,0.955,0.875,0.75,0.535,0.44,0.33,0.83,0.66
18,2.534652625692302,3.4517820248237023,0.0,0.225,0.965,0.875,0.705,0.53,0.425,0.3,0.85,0.695
19,2.446242400284471,3.4252457802112284,0.0,0.23,0.965,0.88,0.745,0.54,0.475,0.305,0.835,0.705
20,2.362178017353189,3.40172501710745,0.0,0.22,0.945,0.87,0.75,0.54,0.44,0.33,0.835,0.725
21,2.2780658129988045,3.373494478372427,0.0,0.25,0.94,0.905,0.725,0.58,0.47,0.34,0.84,0.735
22,2.197751565226193,3.352642847941472,0.0,0.245,0.96,0.9,0.745,0.565,0.455,0.335,0.825,0.73
23,2.116572765440776,3.3334803948035607,0.0,0.245,0.945,0.895,0.745,0.57,0.48,0.345,0.84,0.715
24,2.02726509036689,3.312798995238084,0.0,0.265,0.955,0.87,0.77,0.585,0.485,0.4,0.85,0.71
25,1.952146490072382,3.2970576469714823,0.0,0.265,0.93,0.895,0.755,0.605,0.495,0.35,0.84,0.73
26,1.8631573555798366,3.280276977098905,0.0,0.265,0.975,0.92,0.765,0.61,0.43,0.355,0.845,0.725
27,1.7865554659531033,3.2720069335057187,0.0,0.26,0.94,0.9,0.79,0.615,0.515,0.34,0.845,0.75
28,1.7120075534129966,3.2601034824664774,0.0,0.265,0.97,0.91,0.76,0.63,0.49,0.34,0.88,0.735
29,1.6280019797127823,3.2601371911855845,0.0,0.265,0.98,0.895,0.76,0.61,0.515,0.37,0.865,0.76
30,1.5479416621142421,3.2441513538360596,0.0,0.28,0.955,0.9,0.785,0.61,0.495,0.37,0.85,0.725
31,1.4709292968799328,3.2395094541402965,0.0,0.28,0.98,0.895,0.775,0.61,0.47,0.385,0.85,0.75
32,1.406116047809864,3.235556327379667,0.0,0.28,0.97,0.855,0.76,0.615,0.485,0.36,0.855,0.74
33,1.3291248350307858,3.2294088510366588,0.0,0.29,0.975,0.945,0.79,0.63,0.515,0.38,0.85,0.77
34,1.2565764620386322,3.2323739528656006,0.0,0.28,0.935,0.885,0.755,0.63,0.52,0.385,0.85,0.755
35,1.18280196292647,3.2338736057281494,0.0,0.27,0.975,0.9,0.81,0.635,0.485,0.38,0.85,0.77
36,1.1178804800428193,3.236696481704712,0.0,0.28,0.955,0.915,0.76,0.63,0.52,0.4,0.865,0.78
37,1.0593851758488293,3.2386680199549747,0.0,0.285,0.975,0.905,0.81,0.645,0.485,0.42,0.885,0.76
38,1.004693301073436,3.2460182446699877,0.0,0.28,0.99,0.905,0.785,0.645,0.495,0.38,0.85,0.765
39,0.9447342748272007,3.251555552849403,0.0,0.275,0.97,0.92,0.81,0.645,0.495,0.385,0.845,0.74
40,0.8867412949430531,3.2546104467832127,0.0,0.29,0.975,0.88,0.795,0.645,0.5,0.4,0.845,0.78
