epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.3533024945177035,4.377233327963413,0.0,0.03,0.76,0.565,0.29,0.125,0.105,0.05,0.36,0.21
2,3.8595709659401365,3.8978539165268598,0.0,0.075,0.855,0.665,0.445,0.25,0.2,0.12,0.545,0.41
3,3.6347786142538885,3.6368270959609594,0.0,0.085,0.865,0.67,0.475,0.265,0.22,0.14,0.595,0.385
4,3.4632704130322254,3.4591258285392046,0.0,0.105,0.83,0.685,0.465,0.24,0.21,0.13,0.54,0.37
5,3.321817584976867,3.33410647791675,0.0,0.09,0.855,0.71,0.5,0.265,0.195,0.13,0.56,0.375
6,3.2062827793179687,3.241468894175994,0.0,0.095,0.89,0.69,0.565,0.315,0.26,0.16,0.58,0.435
7,3.097387064939247,3.17294946898762,0.0,0.1,0.88,0.72,0.51,0.315,0.245,0.165,0.585,0.405
8,3.00236178196639,3.1265591291280894,0.0,0.1,0.845,0.705,0.52,0.325,0.245,0.18,0.6,0.44
9,2.9156020483140965,3.078987635098971,0.0,0.105,0.88,0.71,0.53,0.32,0.27,0.165,0.605,0.465
10,2.838781977702737,3.0384085565550714,0.0,0.1,0.895,0.705,0.54,0.335,0.245,0.18,0.605,0.465
11,2.7663538323761627,3.0270911974784656,0.0,0.12,0.9,0.77,0.535,0.34,0.255,0.19,0.6,0.47
12,2.70368628155433,2.9988771605695415,0.0,0.095,0.87,0.77,0.58,0.335,0.245,0.16,0.595,0.48
13,2.6444038417097717,2.9852999927651167,0.0,0.095,0.875,0.7,0.545,0.335,0.265,0.17,0.595,0.465
14,2.5865693028524777,2.9807052367772813,0.0,0.105,0.88,0.715,0.52,0.345,0.245,0.18,0.575,0.485
15,2.5355495937011896,2.9368528372202163,0.0,0.125,0.865,0.715,0.53,0.345,0.265,0.2,0.63,0.495
16,2.487177472725425,2.934142242130051,0.0,0.13,0.885,0.745,0.57,0.345,0.305,0.185,0.595,0.485
17,2.4381046846765404,2.955138927850968,0.0,0.135,0.86,0.745,0.55,0.36,0.305,0.195,0.625,0.51
18,2.3974951813371415,2.94467251524966,0.0,0.14,0.81,0.75,0.545,0.33,0.335,0.18,0.62,0.495
19,2.359364139304334,2.9315228910527678,0.0,0.155,0.92,0.72,0.54,0.35,0.29,0.2,0.62,0.47
20,2.3143799497566078,2.9272437044697948,0.0,0.135,0.89,0.74,0.52,0.35,0.28,0.21,0.605,0.475
21,2.278073308230814,2.937011954111931,0.0,0.14,0.875,0.745,0.55,0.36,0.295,0.195,0.615,0.525
22,2.2420954428484974,2.9660661842069054,0.0,0.125,0.885,0.71,0.565,0.335,0.325,0.195,0.62,0.49
23,2.2147344351954485,2.9535574913024902,0.0,0.14,0.865,0.73,0.52,0.345,0.285,0.18,0.61,0.475
24,2.182977897145324,2.9358446964850793,0.0,0.16,0.83,0.755,0.59,0.36,0.29,0.205,0.625,0.52
25,2.1497706554359963,3.031497979775453,0.0,0.14,0.88,0.73,0.525,0.335,0.28,0.185,0.63,0.48
26,2.12138175086811,2.9805720952840953,0.0,0.16,0.855,0.775,0.51,0.345,0.31,0.205,0.635,0.505
27,2.094941996935449,3.002027552351992,0.0,0.165,0.87,0.725,0.565,0.345,0.255,0.255,0.62,0.485
28,2.066100096611402,3.0006360477871366,0.0,0.14,0.855,0.75,0.56,0.325,0.29,0.215,0.61,0.485
29,2.0442223663995645,2.983945720216148,0.0,0.145,0.865,0.72,0.57,0.345,0.255,0.195,0.615,0.48
30,2.023416910071218,3.00140150795635,0.0,0.16,0.85,0.73,0.54,0.35,0.29,0.225,0.615,0.485
