epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.879306879536859,4.869151849013108,0.0,0.005,0.505,0.275,0.1,0.02,0.01,0.015,0.09,0.04
2,4.865404848394723,4.861446747413049,0.0,0.005,0.505,0.275,0.115,0.03,0.02,0.005,0.095,0.045
3,4.476750661586893,4.854167167957012,0.0,0.005,0.535,0.27,0.11,0.02,0.02,0.01,0.095,0.05
4,3.9388802072097517,4.834887541257418,0.0,0.005,0.56,0.26,0.105,0.035,0.025,0.005,0.11,0.05
5,3.692716555348758,4.779662132263184,0.0,0.01,0.565,0.27,0.135,0.025,0.035,0.015,0.12,0.065
6,3.531961650683962,4.679829817551833,0.0,0.01,0.605,0.325,0.165,0.035,0.025,0.015,0.17,0.06
7,3.400501012802124,4.519392893864558,0.0,0.015,0.65,0.43,0.235,0.055,0.05,0.02,0.225,0.13
8,3.2883174378296425,4.341890591841477,0.0,0.025,0.715,0.495,0.28,0.11,0.07,0.055,0.33,0.18
9,3.1851536302730956,4.168189488924467,0.0,0.05,0.78,0.515,0.37,0.155,0.14,0.075,0.405,0.27
10,3.087271308076793,3.9769991544576793,0.0,0.07,0.87,0.645,0.465,0.21,0.18,0.115,0.475,0.35
11,3.0005984183015495,3.8180118707510142,0.0,0.12,0.86,0.745,0.505,0.315,0.275,0.175,0.585,0.425
12,2.9130081801578918,3.690292578477126,0.0,0.15,0.89,0.735,0.53,0.38,0.345,0.225,0.625,0.49
13,2.827526100750627,3.5932280650505652,0.0,0.17,0.875,0.785,0.615,0.415,0.33,0.25,0.68,0.525
14,2.7451341090531183,3.5068259789393497,0.0,0.195,0.915,0.82,0.66,0.45,0.365,0.27,0.705,0.565
15,2.6550189729394584,3.4341946748586802,0.0,0.21,0.935,0.81,0.655,0.475,0.355,0.27,0.765,0.61
16,2.5742962237062126,3.3827911156874437,0.0,0.22,0.94,0.845,0.675,0.505,0.385,0.285,0.795,0.635
17,2.4855605384399153,3.3411818467653713,0.0,0.23,0.965,0.855,0.705,0.505,0.39,0.3,0.805,0.65
18,2.402462796918277,3.3009279507857103,0.0,0.23,0.93,0.86,0.715,0.53,0.4,0.32,0.795,0.65
19,2.322736158453185,3.2676545840043287,0.0,0.235,0.965,0.86,0.685,0.525,0.425,0.32,0.795,0.66
20,2.23472294108621,3.2357599918658915,0.0,0.235,0.955,0.86,0.725,0.515,0.425,0.32,0.79,0.68
21,2.1508651776560423,3.2059823182912974,0.0,0.235,0.935,0.87,0.74,0.53,0.42,0.37,0.835,0.69
22,2.0592079902517386,3.17825304544889,0.0,0.25,0.945,0.865,0.77,0.55,0.455,0.31,0.815,0.7
23,1.9843521909467106,3.1557187117063084,0.0,0.245,0.935,0.89,0.62,0.53,0.475,0.33,0.805,0.69
24,1.899656291665702,3.1385065775651197,0.0,0.245,0.945,0.84,0.765,0.545,0.43,0.35,0.825,0.705
25,1.82070408710118,3.124567050200242,0.0,0.225,0.96,0.865,0.675,0.54,0.435,0.305,0.815,0.685
26,1.73574907615267,3.1008095924670878,0.0,0.235,0.96,0.86,0.75,0.545,0.465,0.335,0.845,0.705
27,1.6524628894082432,3.0822213062873254,0.0,0.22,0.95,0.89,0.77,0.54,0.485,0.305,0.835,0.705
28,1.5867588376176769,3.0595817382519064,0.0,0.225,0.955,0.89,0.745,0.56,0.445,0.32,0.82,0.71
29,1.5046017899595459,3.0398628528301535,0.0,0.235,0.95,0.89,0.76,0.555,0.405,0.28,0.835,0.71
30,1.4352573587976654,3.022591315782987,0.0,0.235,0.94,0.895,0.73,0.565,0.49,0.325,0.86,0.71
31,1.3661409040977215,3.0211518727816067,0.0,0.235,0.945,0.875,0.73,0.56,0.44,0.33,0.82,0.74
32,1.2799830950539688,3.007025516950167,0.0,0.23,0.94,0.865,0.74,0.56,0.455,0.33,0.845,0.765
33,1.217012445474493,2.999769981090839,0.0,0.23,0.96,0.89,0.735,0.565,0.425,0.38,0.855,0.715
34,1.1481386032597771,2.990394739004282,0.0,0.235,0.95,0.88,0.77,0.57,0.455,0.34,0.84,0.715
35,1.0847463782491356,2.981237246440007,0.0,0.24,0.945,0.91,0.77,0.575,0.455,0.325,0.85,0.74
36,1.0250676176671325,2.976223688859206,0.0,0.245,0.93,0.865,0.755,0.585,0.49,0.345,0.85,0.74
37,0.9611490189001478,2.974455136519212,0.0,0.245,0.97,0.895,0.73,0.61,0.475,0.35,0.835,0.74
38,0.9028627723455429,2.9690053462982178,0.0,0.25,0.95,0.885,0.76,0.595,0.5,0.34,0.87,0.74
39,0.8488345747363979,2.970476737389198,0.0,0.245,0.96,0.835,0.745,0.585,0.48,0.345,0.83,0.755
40,0.8026007398449141,2.9696730100191555,0.0,0.245,0.955,0.915,0.77,0.605,0.48,0.37,0.845,0.745
