epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.167702571071428,4.173978768862211,0.0,0.005,0.485,0.215,0.11,0.025,0.02,0.01,0.085,0.05
2,3.762866809450347,4.148239777638362,0.0,0.005,0.54,0.235,0.14,0.045,0.035,0.01,0.115,0.075
3,3.344309544768827,3.959938333584712,0.0,0.01,0.805,0.495,0.265,0.1,0.075,0.03,0.305,0.175
4,3.021736843832608,3.6887587033785305,0.0,0.02,0.795,0.625,0.34,0.145,0.105,0.045,0.41,0.255
5,2.7161656731161576,3.445909857749939,0.0,0.045,0.795,0.645,0.39,0.185,0.135,0.095,0.47,0.31
6,2.405395474927179,3.245544121815608,0.0,0.065,0.85,0.695,0.485,0.22,0.2,0.085,0.515,0.38
7,2.105639537860607,3.0730945605498095,0.0,0.09,0.895,0.715,0.55,0.26,0.19,0.15,0.59,0.42
8,1.8097498190814052,2.933788721378033,0.0,0.1,0.885,0.78,0.55,0.32,0.24,0.16,0.635,0.485
9,1.538551315665245,2.8299672236809363,0.0,0.13,0.91,0.78,0.555,0.37,0.225,0.195,0.635,0.505
10,1.291747698496128,2.756515778028048,0.0,0.145,0.915,0.82,0.6,0.395,0.335,0.235,0.66,0.49
11,1.0765566091085303,2.7113115329008837,0.0,0.15,0.925,0.755,0.6,0.4,0.31,0.25,0.65,0.495
12,0.9033008492712317,2.690160320355342,0.0,0.175,0.91,0.78,0.64,0.38,0.335,0.255,0.67,0.5
13,0.7590506236101019,2.687574973473182,0.0,0.175,0.925,0.79,0.61,0.38,0.325,0.25,0.645,0.53
14,0.6380194690206955,2.694016144825862,0.0,0.175,0.905,0.78,0.63,0.4,0.32,0.22,0.7,0.51
15,0.5489372420927574,2.70877874814547,0.0,0.185,0.925,0.825,0.635,0.39,0.35,0.25,0.695,0.52
16,0.46754927445074607,2.7266828280228834,0.0,0.175,0.95,0.79,0.575,0.415,0.345,0.235,0.68,0.51
17,0.4081762246787548,2.7500557716076193,0.0,0.17,0.9,0.79,0.585,0.41,0.345,0.23,0.67,0.515
18,0.3538336196336253,2.7762642548634457,0.0,0.175,0.885,0.77,0.625,0.41,0.305,0.25,0.68,0.505
19,0.3133905937188658,2.804728397956261,0.0,0.18,0.93,0.81,0.665,0.42,0.34,0.28,0.68,0.535
20,0.2857144741534159,2.832231429906992,0.0,0.17,0.92,0.805,0.58,0.415,0.31,0.24,0.68,0.53
21,0.2623028229793598,2.8585067987442017,0.0,0.19,0.9,0.745,0.59,0.415,0.34,0.255,0.695,0.515
22,0.2361217931169888,2.8797034483689528,0.0,0.185,0.91,0.795,0.55,0.4,0.325,0.26,0.675,0.53
23,0.21223247513688845,2.9014114416562595,0.0,0.19,0.855,0.78,0.605,0.4,0.34,0.25,0.65,0.515
