epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
25,3.9259152004608286,4.038214709625735,0.0,0.035,0.76,0.555,0.315,0.125,0.09,0.06,0.355,0.19
26,3.9210920319053697,4.037607186342002,0.0,0.015,0.765,0.555,0.31,0.115,0.095,0.035,0.355,0.205
27,3.917534037007707,4.036316452619856,0.0,0.025,0.8,0.54,0.305,0.115,0.07,0.04,0.365,0.19
28,3.91427777614311,4.037232239870554,0.0,0.025,0.725,0.505,0.35,0.115,0.1,0.07,0.36,0.195
29,3.910718863852219,4.036328051223264,0.0,0.02,0.79,0.58,0.29,0.125,0.08,0.04,0.315,0.185
30,3.907703344980268,4.035071364288166,0.0,0.025,0.775,0.555,0.325,0.105,0.07,0.065,0.335,0.19
31,3.903605689685765,4.035173383905141,0.0,0.015,0.72,0.505,0.33,0.12,0.09,0.05,0.335,0.205
32,3.9019975684444357,4.035796036024462,0.0,0.02,0.77,0.53,0.31,0.115,0.08,0.055,0.36,0.175
33,3.8983388847559763,4.035866004714638,0.0,0.015,0.795,0.575,0.35,0.115,0.095,0.05,0.355,0.2
34,3.8952836428768487,4.035042304337792,0.0,0.025,0.765,0.555,0.32,0.12,0.095,0.05,0.345,0.2
35,3.894452017856111,4.035121171259573,0.0,0.03,0.805,0.56,0.315,0.13,0.11,0.07,0.335,0.2
36,3.890633421028509,4.0351370532113595,0.0,0.02,0.81,0.53,0.36,0.135,0.1,0.06,0.38,0.19
37,3.8883442367256627,4.034916087793178,0.0,0.02,0.815,0.57,0.315,0.12,0.08,0.045,0.33,0.19
38,3.885414047726478,4.034345637063612,0.0,0.02,0.8,0.56,0.29,0.11,0.09,0.05,0.355,0.195
39,3.883895641414389,4.033735708105717,0.0,0.02,0.77,0.51,0.29,0.12,0.075,0.05,0.34,0.18
40,3.880666763487468,4.032028617777026,0.0,0.035,0.73,0.535,0.3,0.12,0.095,0.06,0.34,0.18
41,3.879829413800848,4.033538035057133,0.0,0.025,0.745,0.555,0.27,0.11,0.1,0.065,0.325,0.18
42,3.876658384217865,4.03416934698948,0.0,0.03,0.75,0.545,0.33,0.12,0.115,0.06,0.37,0.19
43,3.8742537393105185,4.034146034666397,0.0,0.03,0.735,0.525,0.315,0.13,0.105,0.04,0.375,0.205
44,3.8741530629931256,4.034088419742338,0.0,0.03,0.79,0.555,0.32,0.125,0.08,0.05,0.385,0.215
45,3.871371612557941,4.03380706177249,0.0,0.03,0.8,0.515,0.31,0.125,0.095,0.055,0.375,0.205
46,3.869273375451024,4.034335975483252,0.0,0.035,0.78,0.52,0.355,0.115,0.1,0.06,0.335,0.205
47,3.8676510756515854,4.034297879161753,0.0,0.03,0.77,0.555,0.31,0.12,0.095,0.045,0.355,0.195
48,3.8661999905787185,4.034441879378879,0.0,0.01,0.83,0.56,0.33,0.11,0.085,0.05,0.355,0.2
49,3.8646004029682706,4.035237623386629,0.0,0.03,0.77,0.56,0.28,0.115,0.075,0.045,0.345,0.21
50,3.8628994310181275,4.034389153058949,0.0,0.03,0.745,0.54,0.31,0.115,0.095,0.06,0.395,0.19
