epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,95.74573429887013,79.34060177436241,0.0,0.005,0.49,0.255,0.085,0.025,0.02,0.01,0.105,0.05
2,78.67620351647818,71.08663485600398,0.0,0.005,0.49,0.25,0.105,0.025,0.02,0.01,0.1,0.05
3,68.97279728715138,63.14797218029316,0.0,0.005,0.52,0.225,0.11,0.03,0.03,0.015,0.105,0.06
4,62.07136403565766,56.65091397212102,0.0,0.005,0.505,0.24,0.11,0.025,0.035,0.01,0.105,0.05
5,56.360345828148624,51.27316122788649,0.0,0.005,0.46,0.25,0.09,0.025,0.015,0.005,0.11,0.045
6,51.16998543688046,46.77232973392193,0.0,0.005,0.525,0.265,0.09,0.025,0.02,0.015,0.085,0.04
7,46.673760330036124,42.92628064522376,0.0,0.005,0.5,0.245,0.13,0.025,0.025,0.01,0.105,0.055
8,42.86157740110992,39.567955824045036,0.0,0.005,0.53,0.225,0.105,0.025,0.02,0.01,0.09,0.055
9,39.423186497021746,36.577609062194824,0.0,0.005,0.485,0.265,0.075,0.025,0.01,0.015,0.09,0.05
10,36.29393522201046,33.853060905749984,0.0,0.005,0.535,0.29,0.11,0.025,0.025,0.015,0.12,0.055
11,33.43412145799206,31.37944536942702,0.0,0.005,0.515,0.285,0.11,0.025,0.025,0.01,0.095,0.06
12,30.788900605068413,29.086153984069824,0.0,0.005,0.475,0.265,0.105,0.025,0.025,0.01,0.105,0.04
13,28.502885408298944,26.99647668691782,0.0,0.005,0.515,0.3,0.105,0.025,0.03,0.01,0.11,0.05
14,26.39600637292349,25.113903302412766,0.0,0.005,0.5,0.24,0.115,0.025,0.025,0.015,0.105,0.055
15,24.35707152581984,23.40549502005944,0.0,0.005,0.455,0.27,0.08,0.025,0.02,0.01,0.105,0.06
16,22.64345852021248,21.848760219720695,0.0,0.005,0.51,0.25,0.1,0.025,0.025,0.015,0.125,0.065
17,20.956712054180844,20.396509170532227,0.0,0.005,0.505,0.285,0.09,0.025,0.025,0.015,0.1,0.045
18,19.492591896877492,19.069020876517662,0.0,0.005,0.515,0.255,0.14,0.025,0.025,0.02,0.11,0.06
19,18.158524314306117,17.848499426474937,0.0,0.005,0.525,0.245,0.1,0.025,0.01,0.005,0.11,0.05
20,16.893266368168657,16.70187913454496,0.0,0.005,0.525,0.25,0.095,0.025,0.02,0.005,0.115,0.05
21,15.761015693090295,15.647299803220308,0.0,0.005,0.515,0.255,0.09,0.025,0.025,0.01,0.11,0.055
22,14.726767047759026,14.676763754624586,0.0,0.005,0.55,0.295,0.115,0.025,0.03,0.01,0.12,0.065
23,13.758552588185957,13.769646296134361,0.0,0.005,0.505,0.245,0.1,0.03,0.02,0.015,0.09,0.07
24,12.871661245694725,12.946306026898897,0.0,0.005,0.54,0.275,0.115,0.03,0.025,0.01,0.105,0.07
25,12.105829530121177,12.192825390742374,0.0,0.005,0.525,0.25,0.105,0.03,0.03,0.01,0.115,0.065
26,11.361751462054508,11.495275277357836,0.0,0.005,0.52,0.235,0.1,0.03,0.015,0.005,0.11,0.08
27,10.682724493293351,10.849927095266489,0.0,0.005,0.59,0.26,0.11,0.03,0.02,0.01,0.11,0.05
28,10.09099369664346,10.260850548744202,0.0,0.005,0.56,0.27,0.12,0.03,0.02,0.015,0.14,0.07
29,9.516396678391324,9.713750885083126,0.0,0.005,0.545,0.27,0.14,0.03,0.025,0.015,0.115,0.06
30,8.994796637053131,9.207698354354271,0.0,0.005,0.565,0.295,0.11,0.03,0.03,0.01,0.115,0.06
31,8.536304145730952,8.742802876692553,0.0,0.005,0.545,0.29,0.14,0.03,0.015,0.015,0.12,0.055
32,8.108754988639586,8.32432796404912,0.0,0.005,0.545,0.265,0.12,0.03,0.02,0.01,0.085,0.05
33,7.729065230584914,7.937470206847558,0.0,0.005,0.525,0.3,0.13,0.03,0.02,0.015,0.135,0.065
34,7.375663523520193,7.582642142589275,0.0,0.005,0.56,0.3,0.125,0.035,0.04,0.015,0.13,0.07
35,7.056974930917063,7.260910602716299,0.0,0.01,0.54,0.305,0.15,0.045,0.03,0.02,0.13,0.065
36,6.766992587427939,6.971298758800213,0.0,0.01,0.59,0.29,0.13,0.045,0.025,0.015,0.13,0.07
37,6.50779058805076,6.70395330282358,0.0,0.01,0.625,0.33,0.165,0.045,0.03,0.015,0.16,0.08
38,6.278491250930294,6.459409090188833,0.0,0.01,0.555,0.355,0.17,0.045,0.04,0.02,0.175,0.065
39,6.064080844386932,6.237208393903879,0.0,0.01,0.555,0.325,0.15,0.045,0.035,0.02,0.18,0.09
40,5.87386740715273,6.034248315371,0.0,0.015,0.6,0.355,0.14,0.045,0.035,0.03,0.18,0.085
41,5.698422413487588,5.8497392397660475,0.0,0.015,0.595,0.365,0.165,0.045,0.035,0.02,0.175,0.105
42,5.545609253709034,5.681194259570195,0.0,0.015,0.58,0.405,0.155,0.05,0.045,0.025,0.2,0.095
43,5.401968666814988,5.529904952416053,0.0,0.01,0.64,0.39,0.16,0.05,0.03,0.02,0.205,0.09
44,5.277124829446116,5.392445197472205,0.0,0.01,0.575,0.39,0.215,0.05,0.035,0.02,0.165,0.095
45,5.1763705633019885,5.271115954105671,0.0,0.01,0.59,0.34,0.15,0.055,0.06,0.015,0.205,0.125
46,5.064882694777622,5.162554355768057,0.0,0.015,0.66,0.385,0.215,0.055,0.045,0.025,0.215,0.135
47,4.985200600982994,5.064706032092754,0.0,0.02,0.62,0.37,0.24,0.055,0.04,0.035,0.215,0.125
48,4.899857315965878,4.976388903764578,0.0,0.02,0.615,0.415,0.205,0.06,0.04,0.035,0.24,0.12
49,4.828409305695565,4.899581679931054,0.0,0.025,0.665,0.43,0.225,0.065,0.055,0.04,0.225,0.15
50,4.769181895512406,4.831406098145705,0.0,0.025,0.665,0.385,0.23,0.07,0.08,0.025,0.25,0.16
51,4.714807423212195,4.7711056379171515,0.0,0.025,0.705,0.455,0.24,0.08,0.08,0.045,0.23,0.17
52,4.664757028190039,4.718187799820533,0.0,0.025,0.63,0.45,0.215,0.08,0.085,0.035,0.275,0.175
53,4.626173478813581,4.672461748123169,0.0,0.025,0.68,0.455,0.21,0.12,0.09,0.055,0.275,0.18
54,4.584966219625166,4.631379769398616,0.0,0.025,0.675,0.46,0.27,0.115,0.075,0.04,0.29,0.195
55,4.552977131259057,4.59405935727633,0.0,0.025,0.75,0.475,0.3,0.13,0.09,0.055,0.295,0.185
56,4.521253639139155,4.561857672838064,0.0,0.025,0.74,0.49,0.27,0.13,0.105,0.05,0.29,0.2
57,4.494237839278354,4.532049371646001,0.0,0.025,0.78,0.505,0.345,0.13,0.105,0.065,0.31,0.215
58,4.470063157235423,4.507248452076545,0.0,0.025,0.725,0.525,0.3,0.125,0.08,0.04,0.305,0.2
59,4.455820090796358,4.484466479374812,0.0,0.025,0.735,0.54,0.325,0.125,0.085,0.045,0.345,0.215
60,4.433283089053246,4.464911350837121,0.0,0.025,0.74,0.575,0.285,0.125,0.09,0.04,0.34,0.215
61,4.42165749355029,4.448806345462799,0.0,0.025,0.725,0.565,0.255,0.14,0.08,0.065,0.35,0.22
62,4.397549621007776,4.432125394160931,0.0,0.025,0.76,0.505,0.325,0.135,0.095,0.06,0.315,0.235
63,4.386611775429018,4.418551619236286,0.0,0.025,0.77,0.49,0.29,0.13,0.11,0.05,0.355,0.23
64,4.372809489055347,4.4117054755871115,0.0,0.025,0.78,0.52,0.29,0.135,0.11,0.065,0.365,0.22
65,4.359805878259802,4.393455234857706,0.0,0.025,0.795,0.53,0.3,0.135,0.115,0.055,0.355,0.215
66,4.346364872429961,4.3830384612083435,0.0,0.025,0.79,0.565,0.335,0.14,0.115,0.075,0.36,0.245
67,4.340509947910104,4.374457052120795,0.0,0.025,0.765,0.555,0.33,0.14,0.095,0.07,0.38,0.24
68,4.329386556276711,4.3706764212021465,0.0,0.03,0.8,0.55,0.355,0.16,0.105,0.075,0.38,0.27
69,4.320791209641324,4.361175009837518,0.0,0.025,0.78,0.6,0.34,0.145,0.11,0.065,0.37,0.24
70,4.31433805752826,4.355156137393071,0.0,0.025,0.775,0.58,0.325,0.145,0.105,0.065,0.38,0.245
71,4.308978369928176,4.349733247206761,0.0,0.025,0.795,0.59,0.345,0.15,0.125,0.06,0.38,0.26
72,4.294425685431368,4.343942101185139,0.0,0.025,0.775,0.585,0.315,0.155,0.12,0.08,0.38,0.24
73,4.292735546891407,4.3391335148077745,0.0,0.025,0.78,0.565,0.405,0.15,0.12,0.07,0.38,0.26
74,4.2852289281865605,4.333338760412657,0.0,0.03,0.82,0.58,0.35,0.17,0.12,0.075,0.395,0.265
75,4.2814568693919846,4.327915209990281,0.0,0.025,0.79,0.595,0.33,0.175,0.145,0.065,0.39,0.26
76,4.270917544826385,4.323468437561622,0.0,0.025,0.755,0.57,0.34,0.175,0.11,0.08,0.415,0.275
77,4.263626517018964,4.3201779677317695,0.0,0.03,0.815,0.575,0.35,0.16,0.11,0.08,0.39,0.27
78,4.261747074127197,4.316998183727264,0.0,0.03,0.765,0.58,0.37,0.165,0.12,0.065,0.4,0.26
79,4.2584733357993505,4.312967314169957,0.0,0.03,0.785,0.62,0.37,0.17,0.125,0.075,0.4,0.27
80,4.251076778288811,4.309741331980779,0.0,0.035,0.815,0.635,0.395,0.165,0.135,0.07,0.445,0.275
81,4.2409251664274485,4.308557226107671,0.0,0.03,0.785,0.585,0.395,0.17,0.155,0.065,0.44,0.285
82,4.242052589949741,4.310872784027686,0.0,0.04,0.81,0.595,0.385,0.17,0.14,0.075,0.415,0.275
83,4.235306875680083,4.301061180921701,0.0,0.04,0.78,0.615,0.38,0.17,0.13,0.075,0.43,0.29
84,4.225275632899295,4.299616469786717,0.0,0.035,0.815,0.59,0.415,0.165,0.13,0.085,0.41,0.275
85,4.225155485829999,4.307445406913757,0.0,0.04,0.79,0.57,0.39,0.175,0.12,0.065,0.44,0.3
86,4.218330977039953,4.297177268908574,0.0,0.045,0.78,0.565,0.37,0.17,0.145,0.08,0.385,0.25
87,4.215211198663199,4.2967553459681,0.0,0.045,0.82,0.585,0.42,0.165,0.12,0.1,0.41,0.28
88,4.2143231427797705,4.292374138648693,0.0,0.04,0.805,0.61,0.42,0.175,0.14,0.085,0.425,0.29
89,4.2099320744955415,4.286032552902515,0.0,0.04,0.835,0.645,0.37,0.175,0.15,0.095,0.43,0.31
90,4.200918733945457,4.283289822248312,0.0,0.03,0.79,0.625,0.4,0.19,0.145,0.07,0.43,0.3
91,4.199313632390832,4.288493055563706,0.0,0.045,0.835,0.6,0.355,0.185,0.135,0.085,0.415,0.3
92,4.19914946658637,4.2855543585924005,0.0,0.045,0.82,0.605,0.385,0.19,0.16,0.06,0.375,0.3
93,4.191393200556437,4.279519163645231,0.0,0.04,0.82,0.61,0.415,0.19,0.15,0.07,0.455,0.285
94,4.187577570125621,4.275989839663873,0.0,0.03,0.79,0.635,0.355,0.19,0.145,0.065,0.415,0.295
95,4.179079015280611,4.274946928024292,0.0,0.025,0.805,0.62,0.355,0.195,0.155,0.08,0.42,0.3
96,4.17902422771659,4.27369944865887,0.0,0.035,0.825,0.6,0.37,0.195,0.155,0.065,0.445,0.3
97,4.175555280459824,4.271866647096781,0.0,0.045,0.845,0.67,0.405,0.215,0.165,0.085,0.43,0.29
98,4.173882114246328,4.271083254080552,0.0,0.045,0.84,0.66,0.405,0.2,0.17,0.075,0.46,0.315
99,4.169416158430038,4.274076489301828,0.0,0.045,0.81,0.64,0.385,0.205,0.125,0.105,0.445,0.31
100,4.16294008531878,4.277409273844499,0.0,0.05,0.795,0.625,0.415,0.195,0.15,0.095,0.415,0.29
101,4.164066710010651,4.273260469620045,0.0,0.045,0.805,0.56,0.41,0.2,0.165,0.065,0.425,0.31
102,4.159763762771442,4.263882293150975,0.0,0.035,0.825,0.61,0.395,0.21,0.155,0.06,0.48,0.3
103,4.15742272356505,4.2619579159296475,0.0,0.035,0.87,0.66,0.39,0.22,0.18,0.085,0.445,0.315
104,4.148088316250873,4.262904721956986,0.0,0.045,0.83,0.59,0.455,0.205,0.16,0.11,0.42,0.305
105,4.147958958533502,4.261844786313864,0.0,0.045,0.795,0.59,0.42,0.2,0.15,0.105,0.445,0.295
106,4.143607817926714,4.262826969990363,0.0,0.04,0.855,0.64,0.42,0.205,0.145,0.11,0.465,0.32
107,4.141270925665414,4.260265918878408,0.0,0.04,0.83,0.62,0.415,0.205,0.19,0.085,0.44,0.32
108,4.140214303744736,4.268352976212134,0.0,0.045,0.865,0.675,0.405,0.215,0.18,0.09,0.415,0.315
109,4.137029622190742,4.26946436900359,0.0,0.05,0.845,0.67,0.4,0.235,0.17,0.095,0.455,0.325
110,4.136772474678613,4.276241701382857,0.0,0.05,0.86,0.685,0.455,0.215,0.135,0.09,0.44,0.33
111,4.129084247671148,4.261041549535898,0.0,0.045,0.825,0.64,0.4,0.23,0.17,0.075,0.415,0.31
112,4.128431582194502,4.256531183536236,0.0,0.045,0.815,0.595,0.41,0.225,0.175,0.08,0.435,0.335
113,4.124609774415211,4.25295371734179,0.0,0.04,0.835,0.605,0.4,0.23,0.17,0.08,0.45,0.305
114,4.122630100865518,4.2530463475447435,0.0,0.03,0.885,0.66,0.4,0.225,0.165,0.085,0.43,0.29
115,4.117123522809757,4.251550614833832,0.0,0.045,0.795,0.64,0.37,0.225,0.17,0.095,0.445,0.32
116,4.114957328509259,4.251214453807244,0.0,0.045,0.825,0.635,0.425,0.23,0.16,0.07,0.45,0.33
117,4.112435650056408,4.25118597654196,0.0,0.045,0.81,0.635,0.395,0.2,0.15,0.09,0.46,0.315
118,4.111189605343727,4.255654665140005,0.0,0.05,0.825,0.65,0.465,0.175,0.16,0.085,0.44,0.315
119,4.106888327547299,4.248322830750392,0.0,0.04,0.835,0.695,0.43,0.23,0.16,0.12,0.48,0.34
120,4.10231037293711,4.254440931173471,0.0,0.045,0.805,0.66,0.44,0.24,0.175,0.105,0.45,0.34
121,4.097959552272673,4.250924573494838,0.0,0.05,0.825,0.685,0.43,0.245,0.185,0.085,0.46,0.335
122,4.098463425072291,4.246439860417293,0.0,0.045,0.855,0.64,0.38,0.23,0.16,0.09,0.47,0.305
123,4.092232321154687,4.250068898384388,0.0,0.05,0.83,0.655,0.42,0.225,0.145,0.11,0.455,0.33
124,4.089833438011908,4.244680899840135,0.0,0.055,0.795,0.62,0.41,0.225,0.155,0.09,0.45,0.315
125,4.09270726121882,4.2433266914807835,0.0,0.055,0.8,0.575,0.405,0.225,0.18,0.08,0.485,0.33
126,4.089421008735575,4.247791116054241,0.0,0.055,0.815,0.7,0.45,0.245,0.15,0.095,0.47,0.335
127,4.0893382508267635,4.244469032837794,0.0,0.05,0.845,0.655,0.4,0.215,0.175,0.07,0.46,0.335
128,4.08144929024481,4.250781380213224,0.0,0.055,0.815,0.635,0.37,0.19,0.14,0.105,0.435,0.29
129,4.0811054793737265,4.242509461366213,0.0,0.05,0.8,0.605,0.385,0.215,0.125,0.095,0.44,0.305
130,4.079466382406091,4.241600907765902,0.0,0.055,0.835,0.665,0.42,0.225,0.15,0.095,0.455,0.33
131,4.076446205569852,4.26640856724519,0.0,0.05,0.83,0.665,0.385,0.23,0.145,0.08,0.47,0.32
132,4.075732866410286,4.263455235041105,0.0,0.05,0.805,0.655,0.415,0.22,0.185,0.095,0.43,0.31
