epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,5.364034677656769,4.856712372006265,0.0,0.005,0.48,0.24,0.105,0.025,0.015,0.01,0.11,0.055
2,4.399373547175371,4.146309388042008,0.0,0.075,0.88,0.7,0.495,0.255,0.185,0.115,0.595,0.405
3,3.9604522766135153,3.800800102463096,0.0,0.085,0.88,0.715,0.57,0.3,0.24,0.185,0.615,0.435
4,3.6729405793742704,3.6486276168168357,0.0,0.09,0.88,0.705,0.515,0.28,0.21,0.135,0.595,0.44
5,3.4567570459085166,3.6014659000568634,0.0,0.09,0.86,0.675,0.48,0.29,0.18,0.165,0.565,0.41
6,3.282644377162567,3.603179453780211,0.0,0.09,0.88,0.715,0.52,0.295,0.24,0.13,0.565,0.42
7,3.128224789498243,3.6353494271699964,0.0,0.085,0.885,0.765,0.52,0.28,0.205,0.15,0.585,0.455
8,2.9926788873554018,3.679747877202832,0.0,0.12,0.895,0.72,0.52,0.31,0.23,0.18,0.6,0.41
9,2.8681000403337253,3.738086310067402,0.0,0.085,0.88,0.725,0.485,0.275,0.235,0.16,0.55,0.42
10,2.757916772473787,3.799245287420412,0.0,0.095,0.885,0.72,0.515,0.265,0.205,0.15,0.59,0.445
11,2.660445984618492,3.8655639032437565,0.0,0.1,0.915,0.745,0.51,0.295,0.245,0.15,0.595,0.46
12,2.57416016558284,3.9257224005179343,0.0,0.085,0.835,0.725,0.535,0.275,0.24,0.14,0.575,0.445
13,2.4963490988327677,3.9916166686193115,0.0,0.095,0.875,0.73,0.51,0.29,0.22,0.145,0.58,0.44
14,2.4261773592025766,4.051232913532994,0.0,0.095,0.9,0.755,0.555,0.295,0.26,0.14,0.615,0.46
15,2.363421243084599,4.11212798505382,0.0,0.085,0.89,0.695,0.5,0.28,0.225,0.15,0.585,0.455
