epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.874042358891717,4.869065908285288,0.0,0.005,0.52,0.275,0.12,0.025,0.02,0.01,0.11,0.05
2,4.673541652745214,4.860849967369666,0.0,0.005,0.485,0.235,0.13,0.025,0.03,0.01,0.085,0.045
3,4.0657763604460095,4.837664640866793,0.0,0.005,0.505,0.245,0.11,0.025,0.03,0.015,0.095,0.055
4,3.779176496226212,4.766373450939472,0.0,0.01,0.61,0.24,0.14,0.03,0.03,0.02,0.14,0.07
5,3.626699011901329,4.627908339867225,0.0,0.01,0.635,0.37,0.21,0.055,0.055,0.025,0.195,0.125
6,3.4865588340266,4.434461556948149,0.0,0.02,0.745,0.46,0.29,0.105,0.06,0.035,0.28,0.165
7,3.3777184404175857,4.234837788801927,0.0,0.035,0.835,0.57,0.365,0.155,0.11,0.085,0.4,0.255
8,3.275587786888254,4.0615624831273,0.0,0.055,0.885,0.68,0.495,0.205,0.165,0.1,0.525,0.365
9,3.169132645787864,3.9206087589263916,0.0,0.075,0.885,0.76,0.555,0.26,0.205,0.125,0.62,0.41
10,3.074812145068728,3.8046529659858117,0.0,0.095,0.935,0.745,0.6,0.36,0.28,0.17,0.665,0.48
11,2.976478132708319,3.7170641055473914,0.0,0.125,0.935,0.82,0.645,0.41,0.29,0.185,0.685,0.56
12,2.8862968169409653,3.6377003009502706,0.0,0.135,0.93,0.81,0.67,0.48,0.37,0.25,0.735,0.63
13,2.796824954707047,3.5736240240243764,0.0,0.16,0.91,0.875,0.705,0.525,0.35,0.27,0.815,0.62
14,2.7081327150607932,3.5044458279242883,0.0,0.18,0.95,0.84,0.735,0.54,0.41,0.31,0.775,0.65
15,2.6174821154824617,3.4519337507394643,0.0,0.19,0.945,0.855,0.705,0.545,0.41,0.34,0.815,0.665
16,2.528512851945285,3.3993615003732534,0.0,0.215,0.94,0.88,0.74,0.565,0.45,0.31,0.835,0.67
17,2.444603184173847,3.3543376555809608,0.0,0.215,0.95,0.875,0.75,0.575,0.445,0.295,0.82,0.695
18,2.342166723876164,3.311603931280283,0.0,0.25,0.955,0.87,0.765,0.59,0.495,0.31,0.835,0.73
19,2.25924827312601,3.269708138245803,0.0,0.255,0.965,0.9,0.81,0.61,0.475,0.375,0.85,0.725
20,2.175990071789972,3.2318693491128774,0.0,0.26,0.96,0.91,0.77,0.615,0.515,0.365,0.86,0.745
21,2.091562910326596,3.1967008113861084,0.0,0.27,0.965,0.905,0.8,0.625,0.475,0.39,0.86,0.74
22,2.009138239868756,3.164221268433791,0.0,0.28,0.965,0.885,0.765,0.64,0.49,0.39,0.87,0.735
23,1.9208172765271416,3.1346220603355994,0.0,0.28,0.945,0.87,0.79,0.66,0.535,0.435,0.87,0.755
24,1.837479491685999,3.1069599114931545,0.0,0.285,0.955,0.88,0.8,0.665,0.53,0.395,0.855,0.755
25,1.760690401340353,3.07965716948876,0.0,0.295,0.96,0.895,0.8,0.67,0.54,0.45,0.875,0.77
26,1.6819152554561352,3.0555262565612793,0.0,0.305,0.965,0.885,0.755,0.685,0.585,0.46,0.865,0.75
27,1.5966130906137928,3.0332483695103574,0.0,0.315,0.955,0.915,0.82,0.69,0.56,0.385,0.89,0.78
28,1.5196361151234856,3.011913006122296,0.0,0.32,0.965,0.92,0.825,0.69,0.555,0.435,0.855,0.775
29,1.4477211935766812,2.992155900368324,0.0,0.345,0.98,0.895,0.85,0.695,0.575,0.475,0.87,0.755
30,1.3690904419997643,2.9763751396766076,0.0,0.36,0.965,0.95,0.82,0.695,0.57,0.48,0.895,0.765
31,1.2982052708494252,2.9608636452601504,0.0,0.35,0.955,0.945,0.765,0.69,0.58,0.44,0.86,0.785
32,1.2419609057492222,2.9462421123798075,0.0,0.37,0.98,0.92,0.84,0.705,0.58,0.475,0.885,0.785
33,1.1709673034733739,2.931968615605281,0.0,0.375,0.98,0.915,0.835,0.71,0.6,0.465,0.905,0.785
34,1.102376433282063,2.923823741766123,0.0,0.375,0.975,0.93,0.825,0.695,0.57,0.485,0.9,0.8
35,1.0460206275356227,2.9117269882789025,0.0,0.37,0.96,0.92,0.845,0.7,0.61,0.485,0.92,0.815
36,0.9810600085505123,2.9041293400984545,0.0,0.375,0.97,0.92,0.855,0.7,0.58,0.445,0.92,0.8
37,0.9169230589578892,2.8965573494250956,0.0,0.38,0.96,0.94,0.82,0.7,0.595,0.49,0.92,0.805
38,0.8689353096074072,2.893701204886803,0.0,0.375,0.975,0.92,0.885,0.7,0.565,0.51,0.895,0.785
39,0.8146346673883241,2.8902280147259054,0.0,0.385,0.985,0.935,0.84,0.71,0.565,0.495,0.91,0.79
40,0.7668220668003477,2.8864821837498593,0.0,0.385,0.97,0.92,0.865,0.715,0.58,0.505,0.905,0.825
