epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
22,14.47635421137656,14.31067736332233,0.0,0.005,0.56,0.305,0.125,0.03,0.03,0.01,0.14,0.07
23,13.49997874229185,13.389895127369808,0.0,0.005,0.51,0.27,0.12,0.035,0.025,0.02,0.12,0.08
24,12.592685279025826,12.553074781711285,0.0,0.01,0.565,0.29,0.13,0.035,0.035,0.015,0.12,0.08
25,11.814122185655819,11.783930778503418,0.0,0.01,0.535,0.28,0.14,0.035,0.04,0.02,0.12,0.07
26,11.067178814385526,11.068141295359684,0.0,0.01,0.535,0.24,0.105,0.035,0.03,0.015,0.125,0.075
27,10.386505233600575,10.412199157934923,0.0,0.01,0.62,0.32,0.12,0.035,0.03,0.01,0.13,0.075
28,9.773601646833523,9.813171423398531,0.0,0.01,0.575,0.285,0.13,0.035,0.035,0.02,0.145,0.085
29,9.197276177970313,9.259030947318443,0.0,0.01,0.585,0.3,0.16,0.035,0.04,0.025,0.15,0.075
30,8.663946981327507,8.74827296917255,0.0,0.01,0.6,0.335,0.13,0.04,0.045,0.025,0.15,0.075
31,8.209648090280512,8.284544981442965,0.0,0.01,0.57,0.325,0.175,0.04,0.03,0.015,0.145,0.075
32,7.7704361854061,7.86121589403886,0.0,0.015,0.595,0.29,0.14,0.05,0.04,0.02,0.145,0.08
33,7.389017843431042,7.470293320142305,0.0,0.015,0.57,0.32,0.165,0.05,0.03,0.03,0.16,0.08
34,7.02988737065305,7.1190964717131395,0.0,0.015,0.595,0.365,0.155,0.05,0.05,0.02,0.14,0.08
35,6.705339956796298,6.797477694658133,0.0,0.015,0.595,0.37,0.175,0.05,0.035,0.02,0.17,0.085
36,6.41968947584911,6.50454148879418,0.0,0.02,0.615,0.355,0.16,0.05,0.03,0.025,0.165,0.075
37,6.15424643998505,6.236649485734793,0.0,0.015,0.665,0.37,0.19,0.05,0.03,0.02,0.205,0.095
38,5.930541450746598,5.999335004733159,0.0,0.015,0.635,0.415,0.205,0.05,0.05,0.025,0.21,0.085
39,5.714585786224694,5.779834903203524,0.0,0.015,0.61,0.395,0.185,0.05,0.05,0.035,0.215,0.12
40,5.534637746503276,5.585093984237084,0.0,0.015,0.625,0.425,0.18,0.05,0.04,0.025,0.22,0.09
41,5.365506811039422,5.408085034443782,0.0,0.015,0.63,0.415,0.2,0.055,0.04,0.015,0.21,0.125
42,5.20410936212027,5.247119665145874,0.0,0.015,0.635,0.465,0.205,0.065,0.045,0.03,0.24,0.145
43,5.069230269360286,5.1054686307907104,0.0,0.015,0.7,0.475,0.245,0.075,0.04,0.025,0.29,0.14
44,4.946020427826912,4.975377798080444,0.0,0.015,0.66,0.48,0.27,0.075,0.075,0.02,0.275,0.135
45,4.843325602623724,4.859587357594417,0.0,0.015,0.645,0.41,0.205,0.08,0.06,0.035,0.275,0.18
46,4.744956575414186,4.756248107323279,0.0,0.015,0.69,0.46,0.26,0.09,0.055,0.035,0.28,0.135
47,4.654932529695572,4.664586736605718,0.0,0.015,0.685,0.5,0.3,0.105,0.065,0.04,0.295,0.195
48,4.583616757136519,4.58417848440317,0.0,0.02,0.715,0.49,0.285,0.11,0.065,0.045,0.305,0.185
49,4.515853470627979,4.507950296768775,0.0,0.02,0.72,0.54,0.305,0.115,0.07,0.035,0.32,0.19
50,4.458050493014756,4.4436079768034125,0.0,0.02,0.755,0.48,0.32,0.12,0.09,0.025,0.355,0.205
51,4.401165624844131,4.388682723045349,0.0,0.025,0.8,0.555,0.325,0.135,0.11,0.07,0.35,0.245
52,4.354335942832373,4.333221550171192,0.0,0.025,0.77,0.535,0.305,0.145,0.09,0.045,0.38,0.225
53,4.322364110844109,4.290511149626512,0.0,0.025,0.765,0.54,0.275,0.155,0.1,0.05,0.41,0.26
54,4.2797110188391905,4.250056395163903,0.0,0.025,0.77,0.59,0.38,0.155,0.09,0.055,0.385,0.235
55,4.237138014967724,4.215251056047586,0.0,0.025,0.79,0.565,0.38,0.165,0.11,0.065,0.4,0.25
56,4.21701145479756,4.181012419553904,0.0,0.03,0.79,0.61,0.395,0.17,0.115,0.055,0.415,0.26
57,4.181373994581161,4.148595360609201,0.0,0.03,0.84,0.6,0.405,0.185,0.125,0.085,0.415,0.26
58,4.157844169678227,4.123388235385601,0.0,0.04,0.805,0.655,0.395,0.185,0.11,0.06,0.425,0.28
59,4.132251224210186,4.100007676161253,0.0,0.035,0.805,0.65,0.405,0.19,0.135,0.075,0.43,0.295
60,4.116830423314084,4.079546749591827,0.0,0.035,0.825,0.65,0.415,0.19,0.13,0.045,0.475,0.285
61,4.100328006539294,4.061608662972083,0.0,0.04,0.83,0.63,0.385,0.195,0.12,0.08,0.435,0.295
62,4.079071643275599,4.044806984754709,0.0,0.045,0.865,0.67,0.39,0.21,0.15,0.085,0.475,0.315
63,4.066868916890955,4.0305362939834595,0.0,0.04,0.81,0.68,0.415,0.22,0.16,0.09,0.47,0.305
64,4.064165048701788,4.022304699971126,0.0,0.035,0.81,0.665,0.41,0.23,0.14,0.105,0.475,0.32
65,4.043310712998913,4.005460317318256,0.0,0.045,0.835,0.71,0.44,0.22,0.15,0.095,0.545,0.335
66,4.028833022681615,3.996213972568512,0.0,0.06,0.845,0.69,0.455,0.225,0.16,0.115,0.51,0.325
67,4.020785082027476,3.9881390791672926,0.0,0.06,0.835,0.67,0.45,0.22,0.175,0.11,0.5,0.32
68,4.012214402229556,3.9838271141052246,0.0,0.04,0.87,0.65,0.44,0.225,0.155,0.08,0.52,0.33
69,4.005598867067727,3.974289651100452,0.0,0.04,0.845,0.68,0.385,0.21,0.16,0.09,0.515,0.3
70,3.9963210577605874,3.9657221115552463,0.0,0.04,0.84,0.655,0.435,0.22,0.13,0.09,0.495,0.325
71,3.9908053362241356,3.9585478076568017,0.0,0.05,0.845,0.7,0.485,0.225,0.145,0.085,0.54,0.315
72,3.97575654573338,3.954463995420016,0.0,0.045,0.855,0.71,0.46,0.22,0.18,0.095,0.515,0.325
73,3.970255018049671,3.9472518746669474,0.0,0.04,0.855,0.76,0.49,0.23,0.145,0.105,0.54,0.35
74,3.965512283386723,3.9423533861453715,0.0,0.045,0.88,0.68,0.455,0.23,0.175,0.07,0.525,0.335
75,3.957754574027113,3.937599140864152,0.0,0.06,0.865,0.74,0.5,0.255,0.185,0.095,0.595,0.38
76,3.9505046941900765,3.930102866429549,0.0,0.05,0.85,0.75,0.47,0.25,0.18,0.12,0.575,0.33
77,3.948543737267935,3.926102184332334,0.0,0.055,0.885,0.68,0.485,0.26,0.175,0.09,0.54,0.365
78,3.948323086256622,3.9205479530187755,0.0,0.05,0.86,0.72,0.47,0.24,0.19,0.105,0.54,0.355
79,3.9371155559375723,3.919614241673396,0.0,0.06,0.89,0.715,0.51,0.25,0.195,0.13,0.56,0.355
80,3.9315945989342147,3.9134226670631995,0.0,0.06,0.9,0.755,0.44,0.265,0.19,0.1,0.57,0.36
81,3.925644794074438,3.9108322721261244,0.0,0.065,0.865,0.71,0.48,0.27,0.205,0.13,0.575,0.395
82,3.924733582363334,3.912103336590987,0.0,0.07,0.865,0.735,0.495,0.28,0.215,0.14,0.555,0.38
83,3.9168524290925713,3.9044176661051235,0.0,0.045,0.88,0.715,0.52,0.26,0.155,0.125,0.555,0.37
84,3.9054598444251605,3.9020079328463626,0.0,0.045,0.875,0.705,0.515,0.26,0.175,0.105,0.565,0.365
85,3.904352710580313,3.9039006416614237,0.0,0.055,0.9,0.675,0.47,0.26,0.185,0.16,0.57,0.38
86,3.9028197083421934,3.8965020271447988,0.0,0.04,0.88,0.685,0.485,0.275,0.2,0.125,0.535,0.37
87,3.8955751747213383,3.8951616974977346,0.0,0.055,0.885,0.7,0.5,0.28,0.185,0.13,0.57,0.375
88,3.8931690226319016,3.891140240889329,0.0,0.05,0.87,0.7,0.485,0.26,0.195,0.13,0.565,0.4
89,3.8804939598165533,3.886427961863004,0.0,0.055,0.92,0.755,0.46,0.275,0.21,0.14,0.545,0.385
90,3.8764185300437353,3.883502034040598,0.0,0.055,0.86,0.715,0.48,0.28,0.205,0.115,0.58,0.39
91,3.878411287389776,3.884868722695571,0.0,0.07,0.9,0.675,0.51,0.3,0.215,0.11,0.625,0.395
92,3.874738832186627,3.8811555138001075,0.0,0.065,0.885,0.72,0.495,0.285,0.21,0.15,0.58,0.37
93,3.8625685922561153,3.875857935501979,0.0,0.055,0.895,0.745,0.505,0.295,0.215,0.12,0.615,0.39
94,3.860998714098366,3.87634460742657,0.0,0.065,0.86,0.74,0.46,0.3,0.22,0.105,0.535,0.385
95,3.8582236007977557,3.8702188592690687,0.0,0.05,0.855,0.69,0.47,0.28,0.165,0.115,0.53,0.39
96,3.853659313468523,3.870493416602795,0.0,0.065,0.87,0.69,0.48,0.3,0.21,0.14,0.565,0.385
97,3.8523051954084826,3.866893332738143,0.0,0.045,0.885,0.715,0.49,0.295,0.175,0.125,0.57,0.395
98,3.844695202509562,3.8683450497113743,0.0,0.05,0.87,0.715,0.485,0.275,0.195,0.11,0.5,0.38
99,3.8399829879883796,3.8694006433853736,0.0,0.06,0.885,0.72,0.475,0.285,0.21,0.14,0.605,0.39
100,3.8390960770268596,3.8641975980538588,0.0,0.055,0.87,0.73,0.505,0.295,0.195,0.13,0.58,0.405
101,3.8306242214736117,3.8618029814500074,0.0,0.05,0.83,0.74,0.51,0.29,0.16,0.105,0.555,0.39
102,3.8319541208205683,3.8646983275046716,0.0,0.05,0.875,0.76,0.525,0.3,0.195,0.105,0.63,0.41
103,3.827366545892531,3.8594672909149756,0.0,0.055,0.9,0.725,0.455,0.3,0.24,0.12,0.615,0.415
104,3.8149161384951684,3.854867838896238,0.0,0.055,0.885,0.745,0.54,0.3,0.215,0.11,0.61,0.405
105,3.815941885978945,3.852931499481201,0.0,0.045,0.86,0.725,0.52,0.28,0.21,0.13,0.585,0.4
106,3.8108208297401345,3.852848286812122,0.0,0.05,0.865,0.73,0.505,0.275,0.17,0.1,0.56,0.38
107,3.8116223099411175,3.850661199826461,0.0,0.06,0.915,0.785,0.57,0.28,0.235,0.125,0.55,0.385
108,3.8090557718789704,3.849256565937629,0.0,0.055,0.87,0.78,0.535,0.275,0.215,0.13,0.545,0.415
109,3.803538591630997,3.8459899792304406,0.0,0.05,0.87,0.75,0.49,0.29,0.21,0.14,0.6,0.375
110,3.799790440323532,3.8494998262478757,0.0,0.055,0.85,0.76,0.545,0.3,0.19,0.12,0.595,0.4
111,3.796569609385665,3.8467727716152487,0.0,0.06,0.925,0.74,0.55,0.3,0.215,0.135,0.615,0.415
112,3.799778071782922,3.8429506421089172,0.0,0.055,0.86,0.715,0.555,0.29,0.215,0.135,0.6,0.41
113,3.7929293601743637,3.8429392805466285,0.0,0.05,0.87,0.74,0.48,0.29,0.245,0.105,0.595,0.4
114,3.78217470927905,3.8399752378463745,0.0,0.055,0.905,0.74,0.415,0.285,0.2,0.12,0.57,0.395
115,3.787491479483984,3.8438880076775184,0.0,0.055,0.845,0.7,0.485,0.275,0.19,0.11,0.545,0.365
116,3.7843003837011193,3.840622888161586,0.0,0.055,0.88,0.72,0.52,0.28,0.23,0.105,0.565,0.395
117,3.7818089146767893,3.8365370539518504,0.0,0.05,0.87,0.75,0.53,0.29,0.175,0.125,0.58,0.415
118,3.7764397580136535,3.8343096513014574,0.0,0.06,0.87,0.73,0.515,0.295,0.18,0.12,0.59,0.4
119,3.776742147117533,3.836051262342013,0.0,0.065,0.865,0.78,0.52,0.3,0.215,0.15,0.6,0.435
120,3.771587114436652,3.838850369820228,0.0,0.07,0.865,0.785,0.54,0.3,0.23,0.12,0.61,0.42
121,3.7714247329260715,3.8460859931432285,0.0,0.09,0.875,0.795,0.61,0.325,0.23,0.12,0.63,0.435
122,3.7658225710674,3.8423072145535397,0.0,0.075,0.89,0.765,0.53,0.315,0.21,0.15,0.635,0.455
123,3.760202867754044,3.831471631160149,0.0,0.055,0.86,0.755,0.515,0.29,0.235,0.13,0.605,0.415
124,3.7564083217292703,3.8259395223397474,0.0,0.06,0.84,0.72,0.545,0.29,0.235,0.13,0.585,0.41
125,3.75653883769948,3.824172262962048,0.0,0.06,0.865,0.725,0.495,0.3,0.205,0.125,0.585,0.4
126,3.7544833352488856,3.822756588459015,0.0,0.05,0.91,0.7,0.545,0.29,0.23,0.1,0.565,0.395
127,3.75291874793268,3.8237268236967235,0.0,0.055,0.915,0.76,0.49,0.3,0.22,0.115,0.64,0.44
128,3.7466404555946267,3.8218447107535143,0.0,0.06,0.915,0.745,0.51,0.295,0.21,0.145,0.585,0.41
129,3.7447528992929766,3.827637479855464,0.0,0.06,0.855,0.73,0.49,0.3,0.22,0.13,0.59,0.445
130,3.749047099903066,3.8190340399742126,0.0,0.06,0.89,0.755,0.535,0.29,0.2,0.12,0.6,0.43
131,3.7415209108783354,3.8327535069905796,0.0,0.075,0.87,0.75,0.48,0.285,0.215,0.12,0.63,0.42
132,3.7421646538601125,3.8201121183542104,0.0,0.07,0.87,0.775,0.51,0.285,0.2,0.13,0.61,0.395
133,3.737249941466957,3.818164674135355,0.0,0.07,0.855,0.665,0.525,0.275,0.215,0.1,0.585,0.375
134,3.7343072419525476,3.81571482695066,0.0,0.075,0.87,0.76,0.515,0.3,0.225,0.115,0.6,0.415
135,3.730787482825659,3.820390687539027,0.0,0.06,0.895,0.685,0.525,0.275,0.185,0.145,0.55,0.37
136,3.7312656617933704,3.814717641243568,0.0,0.065,0.87,0.76,0.565,0.305,0.225,0.125,0.6,0.42
137,3.7295363651808873,3.813882772739117,0.0,0.055,0.86,0.725,0.51,0.275,0.23,0.115,0.61,0.395
138,3.7281650794449672,3.8201635158978977,0.0,0.08,0.89,0.765,0.525,0.315,0.27,0.14,0.645,0.45
139,3.7212339637100054,3.8108053574195275,0.0,0.075,0.925,0.72,0.56,0.295,0.235,0.135,0.6,0.42
140,3.7246958865914293,3.81371703514686,0.0,0.075,0.88,0.78,0.515,0.305,0.22,0.135,0.585,0.425
141,3.7142162492198327,3.816501191029182,0.0,0.095,0.875,0.735,0.565,0.315,0.24,0.16,0.63,0.435
142,3.7146431010256533,3.8090462592931895,0.0,0.08,0.88,0.675,0.505,0.3,0.225,0.15,0.615,0.425
143,3.7129020203826246,3.818155105297382,0.0,0.095,0.84,0.73,0.53,0.325,0.265,0.16,0.665,0.415
144,3.710468626022339,3.8056185199664188,0.0,0.08,0.86,0.745,0.57,0.32,0.22,0.14,0.62,0.43
145,3.7033946575657013,3.8066752415436964,0.0,0.07,0.92,0.735,0.555,0.305,0.245,0.12,0.615,0.42
146,3.7058825057039977,3.80320496742542,0.0,0.065,0.89,0.76,0.525,0.285,0.23,0.135,0.57,0.43
147,3.7028330941354075,3.808454082562373,0.0,0.075,0.88,0.775,0.51,0.315,0.26,0.135,0.615,0.43
148,3.6991426006440196,3.809960507429563,0.0,0.055,0.92,0.77,0.5,0.315,0.185,0.13,0.6,0.425
149,3.6976617131181944,3.810798236956963,0.0,0.065,0.915,0.775,0.55,0.295,0.28,0.125,0.595,0.43
150,3.69847915557123,3.8069036786372843,0.0,0.075,0.915,0.735,0.535,0.31,0.23,0.145,0.635,0.45
151,3.6906685977853755,3.7991898243243876,0.0,0.065,0.895,0.775,0.495,0.29,0.21,0.14,0.55,0.415
152,3.6883137174831924,3.8002641246869016,0.0,0.085,0.905,0.75,0.555,0.31,0.245,0.145,0.605,0.445
153,3.684222992517615,3.799842710678394,0.0,0.085,0.895,0.75,0.555,0.285,0.215,0.145,0.59,0.415
154,3.6908390542512297,3.798109921125265,0.0,0.07,0.88,0.755,0.52,0.295,0.225,0.145,0.61,0.41
155,3.681440752808766,3.8014072133944583,0.0,0.07,0.895,0.715,0.5,0.26,0.17,0.15,0.59,0.41
156,3.6783250747188445,3.7968312226808987,0.0,0.075,0.865,0.75,0.56,0.28,0.24,0.12,0.625,0.43
157,3.6763284755009478,3.79405264212535,0.0,0.075,0.84,0.695,0.465,0.285,0.235,0.13,0.58,0.4
158,3.676957347316127,3.798379022341508,0.0,0.065,0.895,0.735,0.495,0.265,0.175,0.125,0.565,0.39
159,3.674353247816845,3.7893807796331553,0.0,0.06,0.88,0.72,0.51,0.29,0.2,0.15,0.64,0.41
160,3.6672814061564782,3.791352015275222,0.0,0.06,0.91,0.76,0.54,0.27,0.19,0.135,0.57,0.405
161,3.665809662111344,3.8098092125012326,0.0,0.055,0.905,0.735,0.485,0.285,0.24,0.115,0.595,0.41
162,3.670359726875059,3.787930740759923,0.0,0.065,0.865,0.75,0.52,0.29,0.205,0.145,0.61,0.415
163,3.6657031325883764,3.7868300126149106,0.0,0.065,0.895,0.69,0.525,0.28,0.19,0.115,0.575,0.42
164,3.6673488345197454,3.7923525663522573,0.0,0.065,0.87,0.755,0.495,0.26,0.23,0.13,0.6,0.425
165,3.6590189518467073,3.7997875901368947,0.0,0.065,0.88,0.725,0.555,0.285,0.205,0.125,0.625,0.425
166,3.6544021011680683,3.7857624796720653,0.0,0.075,0.855,0.745,0.515,0.275,0.225,0.125,0.61,0.41
167,3.655828348795573,3.7855698191202602,0.0,0.105,0.905,0.725,0.575,0.305,0.27,0.155,0.65,0.45
168,3.645311874471685,3.7815977197427015,0.0,0.075,0.875,0.775,0.515,0.305,0.195,0.135,0.61,0.415
169,3.642620272790232,3.7870339980492225,0.0,0.095,0.915,0.79,0.545,0.31,0.23,0.165,0.665,0.44
170,3.6492871402412335,3.7881627403772793,0.0,0.08,0.905,0.77,0.57,0.305,0.235,0.145,0.655,0.465
171,3.647893460078906,3.788423235599811,0.0,0.085,0.895,0.735,0.565,0.315,0.22,0.17,0.64,0.455
172,3.6433235993949316,3.785933806346013,0.0,0.055,0.905,0.735,0.56,0.27,0.23,0.12,0.59,0.43
173,3.640849090904318,3.7916822800269494,0.0,0.075,0.87,0.74,0.535,0.28,0.24,0.15,0.62,0.445
174,3.6372575795778666,3.7807839054327745,0.0,0.08,0.885,0.75,0.54,0.285,0.24,0.16,0.615,0.45
175,3.635039924806164,3.777029032890613,0.0,0.07,0.91,0.75,0.545,0.295,0.225,0.14,0.61,0.445
176,3.6343468025166503,3.780842666442578,0.0,0.1,0.9,0.805,0.585,0.31,0.25,0.17,0.665,0.455
177,3.6312269349252024,3.7788625542934122,0.0,0.095,0.885,0.78,0.48,0.305,0.215,0.15,0.645,0.475
178,3.6311583488218244,3.7781118292074938,0.0,0.095,0.935,0.79,0.53,0.335,0.23,0.15,0.645,0.455
179,3.6237393738121115,3.7718728413948646,0.0,0.085,0.885,0.74,0.525,0.295,0.215,0.175,0.635,0.435
180,3.621003843122913,3.7727371866886434,0.0,0.065,0.885,0.795,0.545,0.305,0.22,0.135,0.65,0.435
181,3.6214918674961214,3.774490250990941,0.0,0.08,0.91,0.76,0.545,0.325,0.26,0.14,0.645,0.44
182,3.6180488432607345,3.7712102624086232,0.0,0.09,0.905,0.76,0.55,0.33,0.225,0.16,0.62,0.45
183,3.620281616333992,3.7698263709361735,0.0,0.075,0.85,0.71,0.535,0.305,0.24,0.15,0.59,0.435
184,3.6198059061522123,3.7787436842918396,0.0,0.07,0.92,0.735,0.57,0.32,0.215,0.13,0.665,0.46
185,3.610792782486126,3.7675079703330994,0.0,0.065,0.865,0.745,0.515,0.265,0.195,0.105,0.585,0.425
186,3.608736162800943,3.7682067339236918,0.0,0.06,0.905,0.78,0.535,0.275,0.185,0.105,0.585,0.425
187,3.609296917146252,3.7689462900161743,0.0,0.09,0.885,0.745,0.56,0.31,0.21,0.155,0.64,0.465
188,3.6084403504607496,3.775551511691167,0.0,0.08,0.885,0.79,0.6,0.315,0.215,0.165,0.64,0.44
189,3.6097195471486736,3.769720494747162,0.0,0.06,0.865,0.71,0.505,0.25,0.24,0.135,0.605,0.385
190,3.606939499352568,3.775437653064728,0.0,0.06,0.89,0.73,0.515,0.27,0.215,0.13,0.605,0.415
191,3.6056823012649373,3.7772571398661685,0.0,0.055,0.845,0.67,0.45,0.26,0.19,0.125,0.58,0.41
192,3.6022833454993464,3.7750599796955404,0.0,0.08,0.885,0.755,0.55,0.295,0.22,0.135,0.605,0.42
193,3.6022587201928578,3.7850119058902445,0.0,0.08,0.89,0.77,0.585,0.335,0.25,0.145,0.63,0.445
194,3.6013697152496666,3.7664990104161777,0.0,0.065,0.895,0.73,0.505,0.265,0.215,0.12,0.58,0.395
195,3.588820300050961,3.7805307920162496,0.0,0.075,0.885,0.765,0.565,0.31,0.225,0.145,0.63,0.46
196,3.5899271108770883,3.768645314069895,0.0,0.095,0.885,0.72,0.53,0.295,0.22,0.15,0.615,0.42
197,3.5937498164433306,3.7691195056988644,0.0,0.065,0.9,0.71,0.535,0.29,0.235,0.145,0.625,0.435
198,3.593323146143267,3.765476176371941,0.0,0.09,0.89,0.74,0.515,0.285,0.22,0.16,0.585,0.44
199,3.5939966765783167,3.769477206927079,0.0,0.08,0.86,0.775,0.57,0.305,0.235,0.145,0.645,0.43
200,3.5854894391952024,3.767305007347694,0.0,0.075,0.9,0.69,0.535,0.29,0.225,0.11,0.6,0.425
201,3.5869468970965315,3.7606166784579935,0.0,0.085,0.885,0.76,0.56,0.295,0.225,0.12,0.62,0.45
202,3.5868014002359043,3.776244443196517,0.0,0.08,0.9,0.835,0.57,0.3,0.2,0.165,0.625,0.435
203,3.5822566022155105,3.7611358074041514,0.0,0.075,0.915,0.75,0.54,0.29,0.195,0.17,0.635,0.415
204,3.582788912967969,3.764561680647043,0.0,0.065,0.865,0.75,0.495,0.27,0.205,0.125,0.565,0.395
205,3.5758010818112282,3.766429754403921,0.0,0.1,0.895,0.755,0.485,0.285,0.225,0.15,0.57,0.395
206,3.571010442446637,3.7691057278559756,0.0,0.085,0.905,0.695,0.5,0.265,0.2,0.135,0.555,0.4
207,3.5703163859664753,3.7610767712959876,0.0,0.085,0.87,0.75,0.555,0.285,0.225,0.14,0.565,0.43
208,3.5735917014460408,3.765769224900466,0.0,0.09,0.905,0.755,0.51,0.285,0.23,0.14,0.605,0.395
209,3.5693358072670556,3.768060101912572,0.0,0.1,0.855,0.735,0.47,0.28,0.2,0.155,0.585,0.405
210,3.5703145145088113,3.758431021983807,0.0,0.09,0.86,0.735,0.51,0.265,0.23,0.14,0.57,0.415
211,3.56454348000147,3.7699840664863586,0.0,0.09,0.92,0.735,0.58,0.325,0.24,0.145,0.64,0.465
212,3.5684900309449885,3.7568489129726705,0.0,0.09,0.89,0.775,0.6,0.315,0.25,0.145,0.66,0.45
213,3.56218577918186,3.7619042029747596,0.0,0.1,0.935,0.78,0.59,0.325,0.28,0.185,0.65,0.45
214,3.5545262162403395,3.7517927701656637,0.0,0.1,0.865,0.765,0.53,0.29,0.235,0.155,0.595,0.415
215,3.5549545616231937,3.753511823140658,0.0,0.085,0.905,0.72,0.535,0.305,0.255,0.15,0.595,0.425
216,3.5635045323320615,3.758525463250967,0.0,0.085,0.905,0.765,0.56,0.305,0.245,0.145,0.615,0.44
217,3.5542503915807253,3.7568943133720984,0.0,0.1,0.885,0.72,0.555,0.335,0.26,0.18,0.67,0.435
218,3.5518034437651274,3.7533485935284543,0.0,0.08,0.87,0.725,0.565,0.27,0.205,0.15,0.59,0.41
219,3.5493526617685953,3.7471597469769993,0.0,0.065,0.89,0.76,0.475,0.3,0.215,0.13,0.625,0.415
220,3.5402785619099935,3.74878015426489,0.0,0.08,0.87,0.76,0.5,0.29,0.205,0.135,0.615,0.39
221,3.543835018014395,3.7558549596713138,0.0,0.075,0.93,0.715,0.6,0.29,0.225,0.125,0.62,0.43
222,3.5418856789988857,3.7561016862209025,0.0,0.075,0.89,0.79,0.525,0.285,0.225,0.125,0.61,0.4
223,3.535874210890903,3.750550260910621,0.0,0.095,0.935,0.8,0.545,0.32,0.225,0.18,0.65,0.44
224,3.5484188607943956,3.760221380453843,0.0,0.09,0.86,0.695,0.51,0.3,0.215,0.155,0.57,0.415
225,3.541241870900636,3.769322610818423,0.0,0.085,0.915,0.745,0.56,0.3,0.225,0.185,0.6,0.435
226,3.534843432518744,3.7605298849252553,0.0,0.095,0.9,0.745,0.515,0.28,0.22,0.16,0.615,0.42
227,3.53541859298624,3.746357335494115,0.0,0.075,0.88,0.755,0.59,0.305,0.23,0.135,0.59,0.43
228,3.5372001058311873,3.762014389038086,0.0,0.08,0.865,0.71,0.485,0.27,0.23,0.145,0.56,0.4
229,3.532257317983976,3.7485726246467004,0.0,0.08,0.895,0.705,0.555,0.29,0.24,0.135,0.605,0.425
230,3.526997928209202,3.7585114607444177,0.0,0.07,0.91,0.705,0.515,0.275,0.215,0.115,0.55,0.37
231,3.535192085594259,3.754999417525071,0.0,0.07,0.875,0.78,0.55,0.265,0.215,0.105,0.595,0.39
232,3.5257345430312617,3.771791311410757,0.0,0.06,0.885,0.68,0.495,0.245,0.23,0.13,0.525,0.335
233,3.5322341380580777,3.744133623746725,0.0,0.08,0.88,0.76,0.585,0.31,0.23,0.125,0.625,0.455
234,3.5261100348605905,3.7721757613695583,0.0,0.055,0.93,0.73,0.535,0.28,0.23,0.11,0.625,0.39
235,3.521951844615321,3.753894255711482,0.0,0.07,0.885,0.79,0.525,0.295,0.245,0.135,0.64,0.415
