epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.8803723310602125,4.870272196256197,0.0,0.0,0.495,0.235,0.095,0.02,0.015,0.005,0.095,0.05
2,4.573820956822099,4.857401371002197,0.0,0.005,0.49,0.265,0.105,0.03,0.025,0.005,0.12,0.055
3,3.865492177420649,4.823294199430025,0.0,0.005,0.535,0.34,0.135,0.025,0.01,0.005,0.125,0.07
4,3.5678686047422477,4.734054492070125,0.0,0.015,0.595,0.33,0.135,0.055,0.045,0.035,0.175,0.085
5,3.383806600652892,4.561937882350041,0.0,0.025,0.66,0.4,0.215,0.075,0.065,0.04,0.245,0.11
6,3.236687183380127,4.3314211918757515,0.0,0.055,0.785,0.47,0.295,0.12,0.115,0.075,0.32,0.23
7,3.106454337465352,4.089323869118323,0.0,0.075,0.845,0.65,0.395,0.215,0.16,0.085,0.41,0.305
8,2.9874668737937666,3.879182430414053,0.0,0.13,0.915,0.705,0.525,0.28,0.22,0.18,0.6,0.43
9,2.8736391355251443,3.6942727749164286,0.0,0.18,0.9,0.805,0.63,0.405,0.33,0.25,0.715,0.565
10,2.7768902326452323,3.5413029927473803,0.0,0.245,0.915,0.855,0.655,0.48,0.37,0.315,0.78,0.63
11,2.685279827693413,3.4279609276698184,0.0,0.275,0.935,0.905,0.745,0.58,0.47,0.37,0.83,0.68
12,2.594192161642272,3.3210594470684347,0.0,0.305,0.96,0.89,0.76,0.615,0.52,0.43,0.845,0.725
13,2.50903110668577,3.226804421498225,0.0,0.345,0.955,0.89,0.81,0.655,0.52,0.455,0.905,0.76
14,2.414572078606178,3.1560617226820726,0.0,0.365,0.985,0.905,0.815,0.66,0.575,0.44,0.91,0.78
15,2.335365488611419,3.089285190288837,0.0,0.37,0.965,0.92,0.84,0.67,0.575,0.485,0.9,0.795
16,2.249372554236445,3.03453777386592,0.0,0.355,0.99,0.92,0.815,0.67,0.57,0.475,0.95,0.815
17,2.17319240549515,2.9869840695307803,0.0,0.37,0.975,0.925,0.835,0.67,0.59,0.47,0.905,0.82
18,2.086523334527838,2.944295883178711,0.0,0.38,0.985,0.91,0.88,0.68,0.58,0.44,0.91,0.785
19,2.00515740287715,2.910416713127723,0.0,0.365,0.98,0.9,0.805,0.68,0.575,0.46,0.91,0.81
20,1.9278087122686978,2.8799926134256215,0.0,0.37,0.985,0.945,0.79,0.67,0.585,0.455,0.92,0.82
21,1.8489927968074535,2.83878676707928,0.0,0.37,0.98,0.915,0.84,0.68,0.58,0.475,0.92,0.82
22,1.772413918684269,2.80812276326693,0.0,0.37,0.98,0.94,0.835,0.675,0.57,0.445,0.905,0.81
23,1.6856957879559746,2.7773650792928843,0.0,0.375,0.985,0.915,0.835,0.665,0.595,0.49,0.915,0.81
24,1.6163229952598441,2.7533904222341685,0.0,0.375,0.965,0.93,0.855,0.675,0.605,0.48,0.93,0.815
25,1.5389288982440685,2.7202345041128306,0.0,0.375,0.975,0.94,0.825,0.69,0.58,0.455,0.915,0.815
26,1.4624639256247158,2.6920045705942006,0.0,0.375,0.975,0.955,0.855,0.7,0.6,0.465,0.955,0.815
27,1.391708059557553,2.6577184200286865,0.0,0.395,0.975,0.96,0.865,0.71,0.59,0.505,0.935,0.83
28,1.314324860942775,2.6302735805511475,0.0,0.385,0.98,0.96,0.855,0.7,0.585,0.455,0.945,0.84
29,1.2525737511700596,2.6035877557901235,0.0,0.4,0.97,0.935,0.86,0.71,0.575,0.47,0.945,0.84
30,1.1842534172123875,2.5819997787475586,0.0,0.41,0.975,0.92,0.85,0.72,0.62,0.515,0.96,0.84
31,1.1231944216736431,2.564902323942918,0.0,0.405,0.985,0.94,0.865,0.725,0.605,0.515,0.93,0.84
32,1.0577433951969804,2.536927553323599,0.0,0.41,0.97,0.94,0.86,0.72,0.605,0.545,0.935,0.85
33,0.9989211168782465,2.530313198383038,0.0,0.405,0.98,0.925,0.82,0.725,0.61,0.535,0.93,0.87
34,0.9453112909506107,2.5077824042393613,0.0,0.405,0.97,0.94,0.9,0.735,0.635,0.49,0.935,0.865
35,0.8803552209303297,2.492662814947275,0.0,0.415,0.985,0.945,0.85,0.73,0.6,0.52,0.94,0.85
36,0.8364954518860784,2.4737413112933817,0.0,0.42,0.975,0.93,0.865,0.74,0.62,0.485,0.94,0.89
37,0.7858764272311638,2.459674651806171,0.0,0.43,0.965,0.93,0.865,0.75,0.62,0.565,0.935,0.87
38,0.7465664523428884,2.4455545315375695,0.0,0.44,0.975,0.94,0.87,0.76,0.675,0.52,0.94,0.845
39,0.6917997593509739,2.43296951514024,0.0,0.44,0.98,0.94,0.865,0.745,0.645,0.54,0.95,0.865
40,0.6590834712160045,2.4233593940734863,0.0,0.44,0.99,0.955,0.875,0.75,0.655,0.56,0.955,0.875
