epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,95.75357493738974,79.47660724933331,0.0,0.005,0.49,0.255,0.09,0.025,0.02,0.01,0.1,0.05
2,78.665526195239,70.97476526407095,0.0,0.005,0.49,0.25,0.105,0.025,0.02,0.005,0.1,0.05
3,68.95144294000441,63.160852872408356,0.0,0.005,0.52,0.225,0.105,0.03,0.025,0.01,0.11,0.055
4,62.069756259713124,56.7325261922983,0.0,0.005,0.505,0.245,0.11,0.025,0.035,0.01,0.105,0.045
5,56.36181799775811,51.35337715882521,0.0,0.005,0.455,0.245,0.095,0.025,0.015,0.005,0.105,0.05
6,51.18903402513073,46.82193477337177,0.0,0.005,0.52,0.265,0.09,0.025,0.015,0.015,0.085,0.04
7,46.69193130000945,42.98830380806556,0.0,0.005,0.5,0.245,0.13,0.025,0.03,0.015,0.105,0.06
8,42.89077031945669,39.60956687193651,0.0,0.005,0.53,0.22,0.105,0.025,0.02,0.01,0.085,0.055
9,39.46503397623698,36.61425429124098,0.0,0.005,0.48,0.265,0.08,0.025,0.01,0.015,0.085,0.05
10,36.342139188704955,33.89883562234732,0.0,0.005,0.535,0.285,0.115,0.025,0.025,0.015,0.12,0.055
11,33.48200922730148,31.419663649338943,0.0,0.005,0.52,0.275,0.115,0.025,0.025,0.01,0.09,0.06
12,30.83177272017284,29.12514327122615,0.0,0.005,0.48,0.275,0.105,0.025,0.025,0.01,0.1,0.05
13,28.538338306385985,27.028066048255333,0.0,0.005,0.51,0.3,0.105,0.025,0.03,0.01,0.115,0.055
14,26.411611913865613,25.139926983759953,0.0,0.005,0.495,0.245,0.115,0.03,0.025,0.015,0.105,0.06
15,24.373645897321804,23.414880935962383,0.0,0.005,0.465,0.27,0.09,0.03,0.02,0.01,0.115,0.06
16,22.649688876572476,21.85089953129108,0.0,0.005,0.51,0.25,0.095,0.025,0.025,0.015,0.125,0.06
17,20.964823150634764,20.381868582505447,0.0,0.005,0.5,0.295,0.095,0.025,0.025,0.015,0.11,0.045
18,19.495714388611496,19.047646595881535,0.0,0.005,0.52,0.255,0.135,0.025,0.025,0.015,0.125,0.06
19,18.153900796623642,17.823092754070576,0.0,0.005,0.53,0.245,0.1,0.025,0.01,0.005,0.115,0.055
20,16.887129275004067,16.66642295397245,0.0,0.005,0.515,0.255,0.095,0.03,0.015,0.005,0.12,0.05
21,15.75630324373963,15.604899553152231,0.0,0.005,0.51,0.255,0.08,0.03,0.025,0.01,0.115,0.055
22,14.720363807678222,14.629211535820595,0.0,0.005,0.55,0.29,0.12,0.03,0.03,0.01,0.115,0.065
23,13.742194624870054,13.71802331851079,0.0,0.005,0.52,0.235,0.11,0.03,0.02,0.015,0.095,0.075
