epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,3.8843897629513218,3.721812557253203,0.0,0.02,0.765,0.5,0.275,0.125,0.1,0.05,0.34,0.215
2,3.104500952828631,3.0020082406220006,0.0,0.095,0.825,0.76,0.47,0.265,0.205,0.125,0.55,0.395
3,2.642685723430052,2.5787989949975403,0.0,0.14,0.885,0.77,0.55,0.35,0.27,0.215,0.595,0.44
4,2.308148784894893,2.322115709341647,0.0,0.155,0.91,0.75,0.52,0.335,0.295,0.2,0.605,0.445
5,2.0335323339549767,2.1601490396286795,0.0,0.135,0.855,0.735,0.52,0.305,0.25,0.19,0.605,0.44
6,1.7850390944364705,2.0613591164478415,0.0,0.125,0.87,0.695,0.53,0.295,0.23,0.19,0.585,0.395
7,1.557890735627132,2.023379305401585,0.0,0.11,0.805,0.735,0.51,0.29,0.245,0.155,0.575,0.425
8,1.356243802808542,2.0297583014156686,0.0,0.125,0.9,0.72,0.53,0.255,0.245,0.155,0.565,0.435
9,1.1736038571843905,2.0735524826295384,0.0,0.105,0.875,0.725,0.535,0.28,0.195,0.13,0.565,0.425
10,1.0152917631607676,2.1427296804256195,0.0,0.1,0.875,0.69,0.48,0.27,0.185,0.145,0.515,0.39
11,0.8728286810343879,2.231758420047842,0.0,0.095,0.875,0.64,0.415,0.22,0.215,0.12,0.545,0.41
12,0.7629495489358105,2.322557883201239,0.0,0.095,0.85,0.7,0.485,0.22,0.155,0.13,0.57,0.355
13,0.6746132457250622,2.4033894303530583,0.0,0.08,0.8,0.665,0.435,0.245,0.185,0.11,0.545,0.37
14,0.6053212152618686,2.478213178241713,0.0,0.085,0.81,0.705,0.46,0.255,0.2,0.12,0.54,0.38
15,0.5486751517153675,2.535659238504238,0.0,0.08,0.845,0.63,0.445,0.26,0.22,0.125,0.52,0.35
16,0.49860730216198995,2.550225681501397,0.0,0.095,0.835,0.685,0.415,0.28,0.2,0.145,0.51,0.375
17,0.45857235940232893,2.5640812851328705,0.0,0.065,0.83,0.715,0.475,0.27,0.195,0.115,0.51,0.405
