epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.169283182456575,4.175714474457961,0.0,0.0,0.48,0.235,0.095,0.025,0.02,0.005,0.11,0.04
2,3.815458862945951,4.153863567572373,0.0,0.005,0.595,0.285,0.12,0.03,0.025,0.01,0.12,0.08
3,3.3914932752477713,3.9504237450086155,0.0,0.03,0.6,0.395,0.185,0.065,0.065,0.03,0.215,0.11
4,3.0494752783199837,3.7124877067712636,0.0,0.03,0.665,0.465,0.265,0.12,0.115,0.045,0.305,0.195
5,2.768732076061183,3.495268161480243,0.0,0.065,0.745,0.555,0.36,0.195,0.14,0.125,0.415,0.265
6,2.526322237376509,3.298188952299265,0.0,0.075,0.825,0.605,0.48,0.24,0.18,0.13,0.465,0.345
7,2.261708155274391,3.134494735644414,0.0,0.08,0.875,0.71,0.46,0.265,0.27,0.13,0.545,0.375
8,2.001455852183802,3.0076457628837,0.0,0.08,0.88,0.75,0.565,0.31,0.235,0.175,0.59,0.41
9,1.7332534003874351,2.9165019255418043,0.0,0.085,0.885,0.755,0.59,0.355,0.245,0.145,0.645,0.45
10,1.483132118808812,2.856972886965825,0.0,0.1,0.885,0.825,0.59,0.37,0.25,0.175,0.655,0.525
11,1.2470221211170327,2.825684281495901,0.0,0.105,0.87,0.795,0.625,0.4,0.255,0.175,0.71,0.515
12,1.0496696865764157,2.8163091219388523,0.0,0.11,0.93,0.8,0.675,0.39,0.34,0.18,0.71,0.525
13,0.8823997411748459,2.824630957383376,0.0,0.11,0.93,0.845,0.6,0.39,0.305,0.22,0.74,0.57
14,0.7409165034006382,2.8467498009021464,0.0,0.125,0.92,0.805,0.64,0.385,0.325,0.2,0.73,0.57
15,0.6211883435989248,2.8773574645702658,0.0,0.125,0.92,0.81,0.635,0.395,0.31,0.215,0.705,0.56
16,0.5288116121343498,2.9159220181978664,0.0,0.135,0.93,0.855,0.69,0.405,0.315,0.2,0.72,0.56
17,0.4521027486129054,2.9599389204612145,0.0,0.14,0.925,0.84,0.66,0.405,0.335,0.205,0.755,0.575
18,0.4040242163785573,3.0078210280491757,0.0,0.14,0.915,0.835,0.61,0.38,0.295,0.22,0.725,0.55
19,0.3563582213788197,3.051727056503296,0.0,0.14,0.95,0.77,0.615,0.375,0.33,0.24,0.725,0.565
20,0.31090344578541557,3.0975970121530385,0.0,0.145,0.9,0.815,0.645,0.38,0.31,0.205,0.705,0.535
21,0.2849327874980096,3.1413281972591696,0.0,0.135,0.935,0.805,0.625,0.37,0.31,0.185,0.73,0.525
22,0.2598533708730648,3.1775546624110294,0.0,0.14,0.92,0.79,0.61,0.37,0.285,0.215,0.68,0.52
