epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.1759463939173465,4.172786474227905,0.0,0.005,0.5,0.265,0.125,0.025,0.01,0.005,0.11,0.05
2,3.9657659201786437,4.163068037766677,0.0,0.005,0.505,0.26,0.08,0.025,0.025,0.01,0.1,0.055
3,3.5397769438809363,4.114372207568242,0.0,0.015,0.675,0.44,0.185,0.07,0.05,0.035,0.21,0.125
4,3.262265021431035,3.9023244931147647,0.0,0.045,0.775,0.605,0.345,0.12,0.09,0.07,0.355,0.225
5,2.9923060012274774,3.655188982303326,0.0,0.075,0.83,0.62,0.455,0.195,0.165,0.11,0.505,0.31
6,2.69556125998497,3.4689104648736806,0.0,0.08,0.83,0.675,0.485,0.235,0.19,0.12,0.555,0.36
7,2.368345839710071,3.3270981220098643,0.0,0.11,0.84,0.685,0.5,0.265,0.22,0.16,0.58,0.41
8,2.0510974598341973,3.217766440831698,0.0,0.125,0.875,0.67,0.52,0.31,0.25,0.2,0.63,0.465
9,1.750958917469814,3.1432770215548,0.0,0.125,0.84,0.73,0.565,0.345,0.3,0.19,0.635,0.475
10,1.4731486151958335,3.09909948018881,0.0,0.135,0.86,0.775,0.6,0.35,0.29,0.205,0.63,0.5
11,1.2245934235638585,3.0806937217712402,0.0,0.125,0.91,0.76,0.575,0.35,0.295,0.19,0.625,0.475
12,1.030942363214904,3.0850140956731944,0.0,0.14,0.89,0.755,0.57,0.335,0.28,0.22,0.685,0.505
13,0.8594213996467919,3.1066182484993567,0.0,0.14,0.885,0.805,0.54,0.345,0.3,0.23,0.64,0.485
14,0.724295854825398,3.13980979185838,0.0,0.14,0.875,0.755,0.575,0.35,0.295,0.22,0.635,0.52
15,0.617084190249443,3.1818328545643735,0.0,0.135,0.905,0.76,0.585,0.345,0.32,0.215,0.66,0.5
16,0.5288227134994392,3.2269994570658755,0.0,0.125,0.885,0.74,0.585,0.345,0.28,0.185,0.695,0.51
17,0.4608005028346489,3.2791824340820312,0.0,0.135,0.93,0.735,0.565,0.345,0.305,0.2,0.645,0.495
18,0.40475230676860646,3.3286474301264835,0.0,0.145,0.9,0.775,0.6,0.335,0.275,0.18,0.635,0.45
19,0.35775080528752556,3.375587197450491,0.0,0.14,0.9,0.745,0.56,0.34,0.25,0.205,0.645,0.465
20,0.32269644011454335,3.4206590835864725,0.0,0.13,0.91,0.78,0.56,0.34,0.275,0.165,0.63,0.49
21,0.2855602349315224,3.462619267977201,0.0,0.14,0.865,0.76,0.525,0.345,0.28,0.195,0.625,0.465
