epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.094408722787068,4.171311763616709,0.0,0.005,0.48,0.245,0.12,0.02,0.02,0.01,0.105,0.055
2,3.689409886968547,4.124145856270423,0.0,0.01,0.645,0.37,0.175,0.04,0.04,0.025,0.175,0.085
3,3.3545798330471435,3.8840031715539785,0.0,0.015,0.685,0.4,0.2,0.065,0.045,0.035,0.2,0.095
4,3.085187773252356,3.683688548895029,0.0,0.025,0.78,0.545,0.265,0.115,0.055,0.045,0.27,0.16
5,2.8255157367936494,3.5060610954578104,0.0,0.04,0.8,0.545,0.415,0.12,0.125,0.075,0.35,0.195
6,2.5748985707759857,3.337342537366427,0.0,0.05,0.85,0.63,0.385,0.145,0.09,0.075,0.41,0.26
7,2.312615131509715,3.1901627687307506,0.0,0.045,0.845,0.64,0.47,0.18,0.12,0.095,0.495,0.31
8,2.0482307091869156,3.0682283273110023,0.0,0.05,0.89,0.69,0.47,0.21,0.185,0.09,0.545,0.36
9,1.7930410673906063,2.980676082464365,0.0,0.075,0.86,0.7,0.505,0.255,0.2,0.14,0.585,0.4
10,1.542058875848507,2.9202381464151235,0.0,0.08,0.875,0.775,0.53,0.275,0.165,0.14,0.58,0.435
11,1.3178710454496845,2.885550544812129,0.0,0.085,0.895,0.76,0.495,0.28,0.245,0.13,0.645,0.405
12,1.1243474992184803,2.8698772467099705,0.0,0.085,0.855,0.76,0.53,0.295,0.21,0.165,0.665,0.455
13,0.9501778218766739,2.8743073665178738,0.0,0.1,0.895,0.77,0.54,0.31,0.265,0.155,0.67,0.48
14,0.8130689864528591,2.8924009708257823,0.0,0.11,0.915,0.79,0.57,0.325,0.23,0.14,0.635,0.46
15,0.6953809667250206,2.9222405690413256,0.0,0.11,0.845,0.77,0.6,0.33,0.255,0.18,0.65,0.46
16,0.5944407199477327,2.9630381419108462,0.0,0.115,0.865,0.75,0.54,0.35,0.29,0.175,0.675,0.455
17,0.5219992973424238,3.006612383402311,0.0,0.11,0.905,0.765,0.54,0.345,0.245,0.155,0.665,0.5
18,0.4572124452940349,3.0531805753707886,0.0,0.11,0.915,0.76,0.53,0.345,0.22,0.195,0.655,0.485
19,0.41181579771740684,3.1000583997139564,0.0,0.115,0.885,0.77,0.6,0.34,0.285,0.17,0.64,0.455
20,0.37163756171177176,3.1440323224434485,0.0,0.11,0.9,0.77,0.55,0.33,0.24,0.16,0.64,0.465
21,0.32454642814038126,3.1817979445824256,0.0,0.11,0.87,0.795,0.55,0.325,0.25,0.175,0.675,0.48
22,0.2915618634814846,3.218699391071613,0.0,0.115,0.92,0.71,0.55,0.305,0.25,0.18,0.66,0.5
