epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.722361330546321,4.365386213867449,0.0,0.05,0.85,0.635,0.455,0.215,0.155,0.09,0.505,0.33
2,4.350411759001527,4.2429476935464425,0.0,0.065,0.855,0.635,0.46,0.215,0.155,0.09,0.495,0.31
3,4.258952461642281,4.196962060334856,0.0,0.08,0.855,0.6,0.41,0.19,0.15,0.105,0.465,0.325
4,4.206014580665111,4.169753251669233,0.0,0.055,0.855,0.64,0.36,0.16,0.15,0.09,0.475,0.26
5,4.167845310916527,4.151234995653701,0.0,0.06,0.84,0.66,0.405,0.16,0.14,0.085,0.455,0.275
6,4.141088432577655,4.138275813135467,0.0,0.045,0.86,0.655,0.37,0.155,0.16,0.08,0.45,0.29
7,4.119866765234611,4.127960940287348,0.0,0.06,0.77,0.605,0.41,0.16,0.14,0.085,0.47,0.285
8,4.100418512011281,4.118544268505768,0.0,0.07,0.815,0.615,0.38,0.165,0.165,0.09,0.49,0.28
9,4.084609122009751,4.111959656420695,0.0,0.065,0.825,0.705,0.395,0.185,0.15,0.11,0.5,0.29
10,4.070660744223706,4.1074196350932635,0.0,0.065,0.855,0.58,0.42,0.18,0.165,0.095,0.45,0.325
11,4.059190264456704,4.102971424360644,0.0,0.065,0.815,0.685,0.405,0.18,0.145,0.085,0.48,0.265
12,4.047525763682526,4.100491670068242,0.0,0.06,0.805,0.61,0.37,0.17,0.13,0.09,0.47,0.31
13,4.038718139903145,4.098286915746369,0.0,0.05,0.825,0.62,0.39,0.17,0.18,0.085,0.485,0.295
14,4.030417711211914,4.095298863787508,0.0,0.07,0.85,0.6,0.435,0.17,0.125,0.105,0.49,0.335
15,4.021615146280645,4.09309899653488,0.0,0.07,0.805,0.62,0.41,0.17,0.125,0.09,0.48,0.29
16,4.014953884107896,4.093265174796141,0.0,0.07,0.765,0.635,0.425,0.185,0.13,0.095,0.48,0.275
17,4.00780174103412,4.090124899225685,0.0,0.08,0.84,0.64,0.38,0.19,0.17,0.115,0.48,0.31
18,4.002262158537389,4.090352806922192,0.0,0.07,0.855,0.66,0.42,0.18,0.145,0.105,0.455,0.285
19,3.9967114784702753,4.088910168332603,0.0,0.07,0.805,0.64,0.43,0.2,0.155,0.1,0.45,0.3
20,3.99160144771051,4.087352134127474,0.0,0.085,0.83,0.675,0.415,0.2,0.135,0.105,0.46,0.31
21,3.9853761233727556,4.087430964723677,0.0,0.065,0.8,0.68,0.425,0.175,0.175,0.08,0.465,0.295
22,3.981567018122065,4.086132461932595,0.0,0.08,0.84,0.605,0.395,0.18,0.155,0.115,0.475,0.3
23,3.9754939660237727,4.086767627445925,0.0,0.07,0.82,0.635,0.375,0.175,0.14,0.105,0.49,0.325
24,3.9724977132639587,4.086944868124606,0.0,0.065,0.83,0.61,0.375,0.16,0.14,0.095,0.44,0.315
25,3.966584154537746,4.086167407649781,0.0,0.055,0.855,0.67,0.375,0.17,0.145,0.095,0.455,0.305
26,3.9613398011654573,4.0854543641913095,0.0,0.075,0.835,0.67,0.395,0.17,0.15,0.09,0.46,0.285
27,3.960183897601664,4.085314332159804,0.0,0.065,0.81,0.63,0.37,0.17,0.13,0.095,0.475,0.255
28,3.9560950543968176,4.085246340399648,0.0,0.06,0.835,0.64,0.405,0.16,0.12,0.085,0.475,0.3
29,3.9539597086854035,4.0855582573894775,0.0,0.055,0.805,0.585,0.42,0.16,0.115,0.095,0.485,0.275
30,3.950144378579637,4.08348232789101,0.0,0.075,0.795,0.59,0.395,0.165,0.14,0.1,0.485,0.3
31,3.9453757373670384,4.084660533671727,0.0,0.055,0.77,0.645,0.415,0.165,0.12,0.08,0.465,0.275
32,3.943367039308671,4.083041743147526,0.0,0.065,0.815,0.64,0.385,0.185,0.14,0.095,0.445,0.29
33,3.940929484948324,4.082770415130091,0.0,0.065,0.835,0.625,0.39,0.18,0.17,0.1,0.455,0.285
34,3.938228870998771,4.082353421035243,0.0,0.065,0.805,0.625,0.415,0.165,0.14,0.1,0.47,0.3
35,3.9372022965281306,4.083144228857474,0.0,0.06,0.835,0.61,0.405,0.18,0.18,0.11,0.455,0.3
36,3.9318477785649963,4.082412861959106,0.0,0.07,0.835,0.59,0.455,0.18,0.12,0.1,0.475,0.295
37,3.931502393427729,4.08280087694078,0.0,0.065,0.83,0.655,0.4,0.155,0.15,0.095,0.47,0.295
38,3.928846291190292,4.0829907824553135,0.0,0.06,0.84,0.62,0.425,0.16,0.15,0.09,0.465,0.305
39,3.9262973067296842,4.083610789970267,0.0,0.065,0.825,0.62,0.38,0.165,0.15,0.1,0.47,0.305
40,3.9229679610589105,4.0820683604146275,0.0,0.065,0.825,0.64,0.44,0.175,0.145,0.09,0.48,0.31
41,3.9216941698168206,4.082630200959071,0.0,0.06,0.785,0.635,0.385,0.175,0.165,0.11,0.475,0.3
42,3.919208795501465,4.082846921400963,0.0,0.065,0.83,0.635,0.44,0.17,0.155,0.085,0.455,0.295
43,3.9193788351650394,4.082486624881433,0.0,0.065,0.81,0.625,0.41,0.185,0.145,0.08,0.45,0.26
44,3.916052065109785,4.082234739234007,0.0,0.065,0.85,0.655,0.41,0.18,0.125,0.11,0.445,0.315
45,3.91367205557388,4.082174685891606,0.0,0.075,0.835,0.64,0.435,0.175,0.18,0.09,0.425,0.3
46,3.911473080181244,4.082612375844701,0.0,0.065,0.805,0.67,0.425,0.165,0.155,0.1,0.475,0.315
47,3.9107987407970475,4.083229829313417,0.0,0.07,0.82,0.605,0.4,0.165,0.165,0.085,0.46,0.275
48,3.908690655738386,4.082886797164131,0.0,0.055,0.845,0.655,0.39,0.175,0.15,0.095,0.44,0.3
49,3.9083349118663318,4.083387745808123,0.0,0.06,0.795,0.58,0.425,0.165,0.13,0.085,0.495,0.25
50,3.9052989663430737,4.083018750591851,0.0,0.075,0.82,0.645,0.415,0.165,0.14,0.09,0.45,0.295
