epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.355811732448994,4.403569991771992,0.0,0.03,0.705,0.5,0.3,0.115,0.1,0.05,0.325,0.21
2,3.842480892660969,3.8569040970924573,0.0,0.11,0.885,0.685,0.475,0.265,0.23,0.15,0.545,0.395
3,3.6197880524750192,3.6157318567618346,0.0,0.12,0.905,0.765,0.56,0.325,0.265,0.195,0.635,0.445
4,3.442876722571043,3.446950478431506,0.0,0.115,0.905,0.77,0.565,0.36,0.245,0.17,0.595,0.46
5,3.2932583720460675,3.3097552315801635,0.0,0.1,0.92,0.79,0.52,0.375,0.265,0.19,0.62,0.455
6,3.1606386446360193,3.1883105905646953,0.0,0.11,0.9,0.75,0.55,0.39,0.29,0.2,0.615,0.445
7,3.0490293142672478,3.0917395180107183,0.0,0.135,0.865,0.755,0.55,0.375,0.285,0.225,0.605,0.485
8,2.9507672050487015,3.055968726802076,0.0,0.14,0.89,0.775,0.56,0.37,0.29,0.175,0.645,0.49
9,2.8614579434604535,3.0130082317906566,0.0,0.14,0.885,0.755,0.6,0.38,0.28,0.22,0.635,0.47
10,2.7842672810271867,2.9666846552465715,0.0,0.135,0.89,0.77,0.615,0.37,0.305,0.21,0.645,0.505
11,2.709137377501902,2.91727762344556,0.0,0.135,0.865,0.76,0.545,0.355,0.28,0.195,0.66,0.47
12,2.651306738361118,2.9102802704542112,0.0,0.12,0.935,0.8,0.55,0.34,0.285,0.205,0.625,0.505
13,2.591031958906418,2.9012410946381397,0.0,0.11,0.885,0.755,0.56,0.35,0.28,0.19,0.64,0.485
14,2.535886169619588,2.8968571862603865,0.0,0.11,0.895,0.8,0.52,0.37,0.28,0.2,0.63,0.45
15,2.484063341102454,2.8807476891411676,0.0,0.115,0.895,0.765,0.54,0.375,0.245,0.17,0.64,0.48
16,2.4373455918313898,2.8983066611819797,0.0,0.11,0.89,0.75,0.525,0.335,0.275,0.15,0.595,0.46
17,2.391658996304864,2.88799804296249,0.0,0.11,0.86,0.74,0.51,0.345,0.25,0.16,0.58,0.47
18,2.3465639464485943,2.8889852242592053,0.0,0.115,0.87,0.73,0.565,0.35,0.245,0.155,0.615,0.465
19,2.3078478098371518,2.8911937709547515,0.0,0.12,0.86,0.71,0.53,0.34,0.225,0.16,0.625,0.52
20,2.2768502266183637,2.8730542252206397,0.0,0.11,0.885,0.76,0.54,0.355,0.275,0.17,0.63,0.495
21,2.237711690693923,2.8867534164689546,0.0,0.12,0.885,0.74,0.565,0.36,0.245,0.18,0.63,0.46
22,2.204908911060421,2.8605420283782177,0.0,0.115,0.88,0.775,0.535,0.32,0.215,0.17,0.61,0.49
23,2.1705878443061506,2.888133613472311,0.0,0.13,0.85,0.775,0.56,0.365,0.285,0.17,0.63,0.485
24,2.1374506989127133,2.8937782629942284,0.0,0.11,0.885,0.73,0.55,0.34,0.275,0.185,0.615,0.45
25,2.116288847152863,2.9191161995260124,0.0,0.11,0.895,0.73,0.565,0.345,0.245,0.17,0.615,0.465
26,2.0797143293612317,2.9211443754342885,0.0,0.12,0.885,0.805,0.525,0.34,0.245,0.175,0.63,0.48
27,2.058677085954874,2.9191481394645495,0.0,0.135,0.89,0.77,0.57,0.33,0.29,0.17,0.63,0.45
28,2.0315638940147416,2.9150841562157,0.0,0.115,0.92,0.79,0.56,0.34,0.25,0.185,0.635,0.455
29,2.0026860916363804,2.904693705403907,0.0,0.105,0.885,0.73,0.59,0.325,0.275,0.185,0.61,0.465
30,1.9866853295958977,2.932254656767234,0.0,0.105,0.88,0.765,0.56,0.335,0.265,0.16,0.6,0.475
31,1.956797195666151,2.9510777709830522,0.0,0.115,0.86,0.725,0.55,0.34,0.26,0.165,0.6,0.46
32,1.9449606516165214,2.9426553718045225,0.0,0.125,0.895,0.715,0.55,0.315,0.24,0.195,0.61,0.455
