epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,8.181519929824336,7.821278993900005,0.0,0.005,0.535,0.215,0.105,0.025,0.02,0.01,0.11,0.05
2,5.158540641620595,5.603102821570176,0.0,0.005,0.48,0.225,0.095,0.025,0.02,0.02,0.11,0.055
3,5.029033387091852,5.044954905143151,0.0,0.005,0.47,0.255,0.09,0.025,0.025,0.01,0.1,0.06
4,4.96788489946755,4.911480252559368,0.0,0.005,0.495,0.24,0.105,0.02,0.02,0.005,0.115,0.055
5,4.768700436622866,4.870545607346755,0.0,0.01,0.5,0.28,0.095,0.025,0.025,0.02,0.1,0.065
6,4.448636513371621,4.799715518951416,0.0,0.015,0.655,0.45,0.215,0.085,0.065,0.04,0.275,0.155
7,4.0923215204669585,4.628967734483572,0.0,0.07,0.815,0.62,0.395,0.195,0.155,0.11,0.43,0.285
8,3.822105966075774,4.416381340760451,0.0,0.095,0.875,0.72,0.46,0.25,0.21,0.14,0.545,0.355
9,3.503143439754363,4.248324499680446,0.0,0.075,0.865,0.68,0.485,0.26,0.185,0.115,0.55,0.385
10,3.0581974383323423,4.198419089500721,0.0,0.075,0.865,0.705,0.465,0.27,0.205,0.125,0.56,0.365
11,2.5114235239644205,4.2841767485325155,0.0,0.065,0.88,0.74,0.49,0.255,0.195,0.12,0.55,0.385
12,1.9351296142865253,4.511533232835623,0.0,0.06,0.855,0.68,0.545,0.24,0.185,0.11,0.575,0.4
13,1.4422106928722833,4.882593750953674,0.0,0.075,0.87,0.73,0.455,0.205,0.18,0.09,0.52,0.375
14,1.0738982474932106,5.387726765412551,0.0,0.06,0.85,0.675,0.465,0.21,0.195,0.08,0.545,0.365
15,0.8060279709036632,5.984169639073885,0.0,0.055,0.825,0.675,0.47,0.21,0.175,0.11,0.545,0.37
16,0.6420073804034981,6.583691826233497,0.0,0.055,0.805,0.675,0.445,0.185,0.165,0.085,0.535,0.375
17,0.5397769643414405,7.119008550277123,0.0,0.055,0.85,0.66,0.435,0.21,0.15,0.09,0.5,0.37
18,0.47092181456986293,7.567394660069392,0.0,0.05,0.825,0.67,0.435,0.205,0.15,0.11,0.505,0.34
19,0.4157395734902351,7.93690994152656,0.0,0.055,0.845,0.685,0.42,0.2,0.16,0.09,0.515,0.345
20,0.37513413003054996,8.215939925267147,0.0,0.06,0.825,0.61,0.45,0.19,0.185,0.09,0.515,0.37
