epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.873896352176009,4.867546741779034,0.0,0.005,0.505,0.26,0.1,0.025,0.02,0.005,0.12,0.045
2,4.673502449331613,4.858638433309702,0.0,0.005,0.485,0.235,0.09,0.025,0.02,0.01,0.1,0.055
3,3.924179870506813,4.835488099318284,0.0,0.005,0.515,0.255,0.11,0.03,0.02,0.01,0.115,0.055
4,3.647034817728503,4.765078251178448,0.0,0.005,0.63,0.325,0.15,0.04,0.04,0.015,0.165,0.08
5,3.4889522914228768,4.6284230305598335,0.0,0.01,0.67,0.4,0.185,0.06,0.05,0.025,0.21,0.11
6,3.361237780801181,4.433308197901799,0.0,0.03,0.7,0.51,0.29,0.12,0.12,0.055,0.29,0.18
7,3.2630830324929336,4.211153030395508,0.0,0.05,0.825,0.615,0.37,0.18,0.115,0.07,0.445,0.285
8,3.1691612601280212,4.027780184378991,0.0,0.055,0.885,0.665,0.48,0.225,0.175,0.11,0.585,0.39
9,3.0823768932243873,3.863697437139658,0.0,0.085,0.875,0.785,0.565,0.29,0.24,0.15,0.65,0.46
10,2.9900386621212136,3.7248603380643406,0.0,0.125,0.915,0.8,0.62,0.37,0.3,0.235,0.74,0.505
11,2.903930255051317,3.6006289628835826,0.0,0.16,0.92,0.885,0.625,0.425,0.345,0.21,0.78,0.62
12,2.8243889068735055,3.5078194508185754,0.0,0.165,0.92,0.85,0.73,0.47,0.38,0.265,0.81,0.645
13,2.7392032434200417,3.434876221876878,0.0,0.2,0.93,0.875,0.715,0.51,0.375,0.29,0.825,0.7
14,2.654255893723718,3.374943806574895,0.0,0.225,0.98,0.89,0.765,0.54,0.36,0.325,0.855,0.71
15,2.569373309612274,3.3294457288888784,0.0,0.215,0.925,0.89,0.765,0.545,0.44,0.32,0.825,0.72
16,2.4907391482386094,3.286048797460703,0.0,0.245,0.965,0.895,0.815,0.545,0.475,0.325,0.885,0.725
17,2.407632511237572,3.2524169224959154,0.0,0.26,0.96,0.87,0.795,0.565,0.435,0.34,0.895,0.745
18,2.324446293814429,3.2225872553311863,0.0,0.26,0.935,0.88,0.745,0.58,0.415,0.35,0.895,0.775
19,2.2389055469940446,3.191139037792499,0.0,0.265,0.96,0.93,0.815,0.6,0.5,0.37,0.89,0.78
20,2.156253997621865,3.1665875911712646,0.0,0.27,0.98,0.935,0.81,0.615,0.45,0.38,0.895,0.785
21,2.0729851044457535,3.135733494391808,0.0,0.29,0.95,0.91,0.77,0.635,0.555,0.39,0.89,0.81
22,1.996237412608903,3.1131188502678504,0.0,0.3,0.975,0.92,0.785,0.645,0.525,0.38,0.905,0.79
23,1.918961951444889,3.0896467245542087,0.0,0.3,0.96,0.91,0.75,0.63,0.48,0.43,0.895,0.765
24,1.8346730069867496,3.066760301589966,0.0,0.305,0.975,0.9,0.81,0.645,0.53,0.425,0.92,0.835
25,1.7565643951810639,3.041144554431622,0.0,0.31,0.965,0.92,0.815,0.66,0.505,0.41,0.92,0.82
26,1.6714925817374526,3.0247774307544413,0.0,0.32,0.96,0.885,0.79,0.665,0.525,0.425,0.915,0.81
27,1.5977495466840679,3.007287942446195,0.0,0.33,0.965,0.905,0.845,0.685,0.525,0.44,0.915,0.85
28,1.525617610791634,2.9894580290867734,0.0,0.33,0.985,0.915,0.82,0.675,0.55,0.455,0.91,0.8
29,1.4553694745589947,2.9685795857356143,0.0,0.33,0.98,0.915,0.84,0.675,0.545,0.45,0.895,0.815
30,1.3788517199713608,2.953015785950881,0.0,0.335,0.97,0.905,0.81,0.695,0.595,0.44,0.945,0.815
31,1.3164446251145725,2.938102153631357,0.0,0.335,0.955,0.9,0.83,0.7,0.56,0.43,0.925,0.855
32,1.2496063154319237,2.9230230771578274,0.0,0.33,0.965,0.95,0.88,0.69,0.58,0.475,0.925,0.845
33,1.172223538160324,2.909065063183124,0.0,0.335,0.97,0.935,0.85,0.695,0.6,0.45,0.94,0.84
34,1.1063544693691978,2.9047336394970236,0.0,0.35,0.96,0.965,0.86,0.715,0.575,0.465,0.94,0.825
35,1.0450430034563458,2.89225119810838,0.0,0.35,0.97,0.91,0.835,0.72,0.585,0.475,0.935,0.855
36,0.9909038435796211,2.881468791228074,0.0,0.35,0.98,0.93,0.87,0.715,0.57,0.495,0.93,0.88
37,0.9315011151905718,2.877929742519672,0.0,0.35,0.965,0.935,0.855,0.715,0.585,0.455,0.94,0.86
38,0.8797889413504765,2.8709687819847693,0.0,0.345,0.96,0.955,0.87,0.735,0.58,0.485,0.92,0.88
39,0.8198558729270409,2.86575016608605,0.0,0.36,0.98,0.93,0.865,0.73,0.595,0.47,0.945,0.87
40,0.7783726983029267,2.855732771066519,0.0,0.365,0.965,0.935,0.9,0.735,0.575,0.475,0.92,0.86
