epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.174989420792152,4.1730487530048075,0.0,0.005,0.49,0.275,0.115,0.025,0.015,0.01,0.115,0.05
2,4.16562039071116,4.164631531788753,0.0,0.005,0.485,0.215,0.085,0.025,0.025,0.005,0.105,0.055
3,4.017124750490846,4.160019260186416,0.0,0.01,0.495,0.26,0.105,0.025,0.015,0.01,0.09,0.055
4,3.80438788800404,4.144516844015855,0.0,0.01,0.6,0.335,0.145,0.04,0.045,0.02,0.15,0.085
5,3.6590946635295607,4.032767818524287,0.0,0.02,0.655,0.435,0.225,0.08,0.06,0.035,0.22,0.135
6,3.3511784683013786,3.904893682553218,0.0,0.02,0.715,0.475,0.225,0.1,0.055,0.03,0.24,0.16
7,3.042488390001757,3.7600929461992703,0.0,0.01,0.735,0.48,0.28,0.105,0.06,0.04,0.34,0.185
8,2.790683075271804,3.574017341320331,0.0,0.02,0.805,0.555,0.335,0.125,0.1,0.045,0.37,0.25
9,2.532536171633622,3.3831024720118594,0.0,0.045,0.795,0.545,0.4,0.155,0.175,0.095,0.47,0.3
10,2.2792176357631027,3.204468378653893,0.0,0.06,0.87,0.7,0.425,0.205,0.165,0.11,0.52,0.34
11,2.030346130502635,3.0507084956535926,0.0,0.07,0.905,0.75,0.48,0.255,0.185,0.14,0.58,0.365
12,1.7753687326250405,2.926420725308932,0.0,0.075,0.875,0.73,0.47,0.28,0.205,0.14,0.615,0.47
13,1.533952839929482,2.8318101992973914,0.0,0.1,0.9,0.77,0.555,0.31,0.245,0.155,0.655,0.465
14,1.3081752277653793,2.766423280422504,0.0,0.105,0.91,0.795,0.595,0.34,0.215,0.155,0.665,0.475
15,1.1069238974616444,2.726214188795823,0.0,0.11,0.9,0.79,0.605,0.365,0.27,0.155,0.665,0.5
16,0.9492572484345272,2.7075500671680155,0.0,0.115,0.925,0.795,0.58,0.38,0.31,0.19,0.71,0.51
17,0.8073507912200073,2.708795950962947,0.0,0.125,0.93,0.8,0.6,0.405,0.28,0.195,0.705,0.56
18,0.68612073259107,2.7217652522600613,0.0,0.13,0.92,0.8,0.65,0.405,0.34,0.215,0.73,0.52
19,0.592246028498329,2.7403913094447208,0.0,0.13,0.895,0.8,0.65,0.405,0.325,0.195,0.715,0.575
20,0.5057431505671863,2.766285483653729,0.0,0.13,0.9,0.84,0.595,0.405,0.315,0.225,0.725,0.545
21,0.4491807788867375,2.7979656824698815,0.0,0.13,0.935,0.79,0.61,0.4,0.315,0.21,0.725,0.545
22,0.3960852891463658,2.832332656933711,0.0,0.14,0.895,0.805,0.58,0.42,0.33,0.215,0.74,0.555
23,0.3543708594194774,2.864685507921072,0.0,0.14,0.92,0.835,0.645,0.41,0.31,0.19,0.71,0.56
24,0.308121912438294,2.8972036288334775,0.0,0.145,0.89,0.78,0.62,0.405,0.305,0.195,0.71,0.565
25,0.29153137994480544,2.932598801759573,0.0,0.15,0.895,0.77,0.65,0.4,0.325,0.18,0.72,0.53
26,0.2612163570934328,2.9656307880695048,0.0,0.15,0.9,0.8,0.62,0.41,0.33,0.225,0.7,0.565
