epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.317525089584847,4.292111040180565,0.0,0.035,0.79,0.49,0.3,0.11,0.09,0.055,0.305,0.195
2,3.8551579556547204,3.8419612860068297,0.0,0.08,0.84,0.675,0.435,0.25,0.205,0.125,0.55,0.42
3,3.634436731128802,3.6389794308915095,0.0,0.11,0.9,0.775,0.57,0.315,0.275,0.17,0.62,0.46
4,3.447259614845991,3.476571374469333,0.0,0.11,0.855,0.765,0.595,0.365,0.295,0.165,0.595,0.495
5,3.2877902182292758,3.3456940243386817,0.0,0.145,0.915,0.795,0.565,0.365,0.295,0.21,0.63,0.495
6,3.1516038537253386,3.1976535218393702,0.0,0.155,0.875,0.785,0.575,0.37,0.305,0.225,0.655,0.485
7,3.031020883620355,3.105481426940005,0.0,0.15,0.905,0.78,0.525,0.365,0.3,0.24,0.65,0.5
8,2.9238301508741213,3.0321494351085434,0.0,0.16,0.88,0.765,0.575,0.365,0.285,0.23,0.61,0.5
9,2.836895438042927,3.003316000995473,0.0,0.18,0.895,0.785,0.58,0.36,0.305,0.235,0.63,0.475
10,2.754079340520826,2.9743606799688096,0.0,0.17,0.915,0.725,0.555,0.345,0.33,0.215,0.655,0.51
11,2.6792945125590775,2.9368672432043614,0.0,0.17,0.895,0.765,0.575,0.35,0.325,0.215,0.655,0.52
12,2.616765745967114,2.910262486873529,0.0,0.17,0.905,0.785,0.555,0.34,0.33,0.24,0.65,0.475
13,2.5613747233414514,2.886865862414368,0.0,0.17,0.89,0.745,0.59,0.345,0.295,0.195,0.64,0.44
14,2.499390063048777,2.8879681896959615,0.0,0.155,0.86,0.76,0.6,0.335,0.27,0.21,0.635,0.48
15,2.4559056546902336,2.8861920079614363,0.0,0.165,0.91,0.78,0.6,0.38,0.3,0.21,0.66,0.505
16,2.400776852841131,2.8702530331081815,0.0,0.165,0.895,0.76,0.57,0.36,0.265,0.21,0.645,0.485
17,2.357317300417227,2.877083513471815,0.0,0.145,0.9,0.765,0.575,0.385,0.305,0.205,0.68,0.495
18,2.3165406045676646,2.854313927837926,0.0,0.15,0.89,0.765,0.58,0.34,0.3,0.225,0.625,0.485
19,2.2763357014318726,2.853564286843324,0.0,0.14,0.92,0.77,0.575,0.36,0.275,0.22,0.65,0.505
20,2.239818399426586,2.855788581391685,0.0,0.14,0.885,0.755,0.545,0.37,0.28,0.205,0.645,0.495
21,2.2102315287972956,2.8624804855411887,0.0,0.16,0.905,0.765,0.575,0.355,0.305,0.225,0.675,0.475
22,2.173287692648959,2.8762324345417514,0.0,0.145,0.87,0.745,0.575,0.365,0.29,0.215,0.655,0.52
23,2.143619826373361,2.866436230830657,0.0,0.145,0.845,0.76,0.585,0.37,0.345,0.205,0.625,0.48
24,2.107603755211511,2.8677801637568026,0.0,0.17,0.89,0.775,0.575,0.36,0.32,0.245,0.675,0.49
25,2.083143342293471,2.8836662504408093,0.0,0.18,0.89,0.735,0.585,0.375,0.335,0.215,0.66,0.46
26,2.0506665568734674,2.9266315423525295,0.0,0.17,0.895,0.765,0.575,0.375,0.3,0.245,0.655,0.485
27,2.0296216220746306,2.9441464925423646,0.0,0.165,0.885,0.715,0.57,0.36,0.305,0.23,0.63,0.48
28,2.0074306952109984,2.9196446716275988,0.0,0.165,0.895,0.81,0.56,0.395,0.315,0.215,0.645,0.515
29,1.9793104810878834,2.9313676214625692,0.0,0.165,0.89,0.74,0.56,0.37,0.325,0.215,0.685,0.49
