epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.878120426473947,4.86807317000169,0.0,0.005,0.515,0.27,0.125,0.025,0.015,0.01,0.09,0.06
2,4.675003343615039,4.860186246725229,0.0,0.01,0.435,0.3,0.105,0.03,0.015,0.01,0.105,0.055
3,3.922478355210403,4.833507647881141,0.0,0.005,0.47,0.245,0.125,0.035,0.02,0.02,0.115,0.05
4,3.6689988477476714,4.76195030945998,0.0,0.005,0.57,0.36,0.16,0.055,0.035,0.005,0.155,0.1
5,3.516536036442066,4.629857760209304,0.0,0.03,0.67,0.43,0.23,0.095,0.07,0.04,0.26,0.155
6,3.3888247444711883,4.440724006065955,0.0,0.05,0.77,0.555,0.325,0.145,0.12,0.08,0.385,0.245
7,3.2763256348412613,4.216506187732403,0.0,0.07,0.82,0.685,0.425,0.235,0.185,0.115,0.525,0.34
8,3.1722796312693893,3.9995446571936975,0.0,0.11,0.915,0.745,0.545,0.31,0.205,0.165,0.63,0.46
9,3.076457241485859,3.8226817754598765,0.0,0.155,0.91,0.795,0.66,0.385,0.335,0.22,0.735,0.535
10,2.988642951537823,3.699507603278527,0.0,0.175,0.945,0.805,0.635,0.445,0.365,0.255,0.755,0.6
11,2.898588293585284,3.591085965816791,0.0,0.21,0.95,0.89,0.715,0.505,0.42,0.285,0.83,0.665
12,2.821561815409825,3.507273325553307,0.0,0.22,0.95,0.875,0.7,0.525,0.425,0.315,0.86,0.71
13,2.736687364249394,3.4430602147028995,0.0,0.24,0.98,0.88,0.78,0.56,0.445,0.345,0.88,0.73
14,2.656961605466645,3.3792639328883243,0.0,0.26,0.935,0.915,0.775,0.585,0.45,0.34,0.84,0.775
15,2.5721727794614333,3.3296783520625186,0.0,0.26,0.95,0.88,0.79,0.63,0.435,0.365,0.895,0.74
16,2.4937124951132414,3.2965095043182373,0.0,0.265,0.965,0.935,0.805,0.645,0.54,0.355,0.89,0.785
17,2.4094672778557085,3.247466050661527,0.0,0.275,0.97,0.895,0.795,0.64,0.485,0.415,0.905,0.8
18,2.335674314663328,3.213588072703435,0.0,0.29,0.975,0.88,0.805,0.655,0.56,0.415,0.905,0.785
19,2.253544227830295,3.1725674042334924,0.0,0.295,0.98,0.905,0.79,0.635,0.515,0.395,0.92,0.795
20,2.173202691407039,3.1416223232562723,0.0,0.31,0.955,0.895,0.77,0.65,0.505,0.42,0.92,0.8
21,2.0869994574579698,3.111787190804115,0.0,0.3,0.985,0.92,0.82,0.665,0.575,0.445,0.91,0.815
22,2.0095037211631905,3.0816460939554067,0.0,0.305,0.965,0.955,0.83,0.685,0.555,0.44,0.91,0.825
23,1.9333223988269936,3.0614712238311768,0.0,0.32,0.945,0.92,0.81,0.68,0.605,0.44,0.945,0.815
24,1.8577162767278736,3.038035851258498,0.0,0.315,0.995,0.905,0.84,0.68,0.54,0.44,0.925,0.815
25,1.775987279826197,3.0098328040196347,0.0,0.325,0.975,0.9,0.83,0.69,0.6,0.44,0.935,0.82
26,1.700909077093519,2.9867333815648007,0.0,0.325,0.975,0.945,0.825,0.7,0.585,0.465,0.91,0.83
27,1.6286924501945232,2.9664972195258508,0.0,0.32,0.99,0.93,0.86,0.69,0.55,0.42,0.92,0.825
28,1.5558067488259282,2.952941656112671,0.0,0.34,0.985,0.945,0.85,0.695,0.54,0.46,0.93,0.83
29,1.477767707972691,2.9307169180649977,0.0,0.33,0.975,0.95,0.855,0.69,0.58,0.445,0.945,0.84
30,1.4151181516976192,2.9206092907832217,0.0,0.335,0.965,0.92,0.88,0.7,0.58,0.45,0.92,0.85
31,1.341484795356619,2.9072937048398533,0.0,0.34,0.975,0.965,0.87,0.7,0.56,0.46,0.95,0.845
32,1.27558338744887,2.893433295763456,0.0,0.355,0.985,0.93,0.81,0.695,0.57,0.48,0.935,0.845
33,1.2072338276895984,2.8812350860008826,0.0,0.35,0.985,0.945,0.855,0.695,0.575,0.465,0.935,0.86
34,1.1355368063367646,2.874813960148738,0.0,0.35,0.965,0.92,0.87,0.705,0.59,0.46,0.955,0.855
35,1.0716468470877614,2.8683807849884033,0.0,0.34,0.98,0.935,0.825,0.71,0.62,0.46,0.945,0.85
36,1.0236833157210514,2.8528246512779822,0.0,0.335,0.985,0.93,0.865,0.695,0.59,0.445,0.945,0.865
37,0.9570172835012962,2.8546805748572717,0.0,0.35,0.98,0.91,0.82,0.695,0.61,0.455,0.95,0.87
38,0.9014992436458324,2.854324065721952,0.0,0.355,0.97,0.96,0.845,0.7,0.585,0.47,0.935,0.845
39,0.8531158864498138,2.850568037766677,0.0,0.36,0.98,0.905,0.885,0.705,0.64,0.47,0.945,0.86
40,0.7941602869280453,2.846734908910898,0.0,0.365,0.98,0.96,0.86,0.71,0.58,0.515,0.935,0.865
