epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.175819777209183,4.176146635642419,0.0,0.005,0.515,0.27,0.13,0.025,0.005,0.005,0.095,0.06
2,4.16518466431519,4.165755840448233,0.0,0.005,0.505,0.225,0.09,0.03,0.02,0.01,0.095,0.055
3,4.163475700493517,4.159811313335712,0.0,0.005,0.55,0.285,0.11,0.025,0.03,0.015,0.095,0.055
4,4.118802796150076,4.156608214745154,0.0,0.005,0.505,0.21,0.13,0.025,0.02,0.005,0.095,0.05
5,3.7135536609024835,4.139788260826697,0.0,0.01,0.61,0.36,0.165,0.05,0.035,0.015,0.18,0.075
6,3.3144585315523476,3.9819070192483754,0.0,0.02,0.72,0.5,0.275,0.09,0.105,0.02,0.29,0.18
7,2.978305622421462,3.7058149667886586,0.0,0.04,0.8,0.565,0.365,0.16,0.135,0.06,0.435,0.265
8,2.7256735326914954,3.474286537904006,0.0,0.055,0.855,0.645,0.445,0.225,0.175,0.1,0.485,0.355
9,2.4657967111160017,3.290405245927664,0.0,0.07,0.82,0.685,0.5,0.29,0.24,0.125,0.57,0.4
10,2.180620281860746,3.1494331451562734,0.0,0.1,0.84,0.755,0.55,0.32,0.235,0.175,0.625,0.445
11,1.8877329564300076,3.04406724526332,0.0,0.105,0.925,0.75,0.52,0.355,0.265,0.175,0.655,0.51
12,1.6202405059132083,2.9735483022836537,0.0,0.1,0.915,0.8,0.54,0.395,0.255,0.175,0.675,0.53
13,1.3671985504956081,2.9334628948798547,0.0,0.105,0.9,0.785,0.575,0.385,0.325,0.205,0.68,0.52
14,1.1403726354755204,2.920378428239089,0.0,0.115,0.895,0.77,0.605,0.37,0.285,0.17,0.675,0.545
15,0.9571803353469948,2.929050115438608,0.0,0.12,0.88,0.81,0.595,0.37,0.31,0.185,0.73,0.555
16,0.8050536397716095,2.955085671865023,0.0,0.125,0.905,0.77,0.605,0.375,0.33,0.18,0.695,0.55
17,0.6759173009416153,2.9869767152346096,0.0,0.125,0.925,0.815,0.6,0.385,0.27,0.17,0.72,0.56
18,0.5731957800172526,3.0264706703332753,0.0,0.12,0.925,0.79,0.615,0.395,0.305,0.195,0.72,0.525
19,0.5061706793976242,3.068085863040044,0.0,0.125,0.93,0.78,0.635,0.4,0.35,0.19,0.73,0.555
20,0.4386186685798497,3.1122550047360935,0.0,0.145,0.905,0.845,0.615,0.405,0.32,0.2,0.69,0.55
21,0.3792355875002927,3.158035635948181,0.0,0.155,0.89,0.815,0.585,0.39,0.32,0.195,0.695,0.525
22,0.3404138770982109,3.2040486060656033,0.0,0.145,0.885,0.8,0.625,0.385,0.34,0.23,0.68,0.56
23,0.30798027959877045,3.2486896423193126,0.0,0.145,0.89,0.8,0.625,0.385,0.28,0.195,0.705,0.52
24,0.27876726679247,3.2875248468839207,0.0,0.15,0.915,0.785,0.615,0.39,0.3,0.175,0.695,0.555
