epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.3067958772068495,4.329561374126336,0.0,0.015,0.67,0.39,0.185,0.075,0.06,0.03,0.22,0.13
2,3.8313839446974076,3.821177869780451,0.0,0.035,0.8,0.62,0.375,0.2,0.145,0.09,0.465,0.29
3,3.606817694740587,3.6157669083684936,0.0,0.085,0.89,0.72,0.455,0.235,0.195,0.13,0.545,0.41
4,3.423462084556857,3.449185147244706,0.0,0.095,0.865,0.745,0.535,0.315,0.245,0.15,0.615,0.43
5,3.2657841548864974,3.306197761470436,0.0,0.085,0.89,0.705,0.51,0.305,0.24,0.205,0.605,0.44
6,3.1280387934033773,3.179960776598026,0.0,0.08,0.865,0.75,0.565,0.31,0.255,0.125,0.62,0.44
7,3.009620260326174,3.0772788748781905,0.0,0.09,0.875,0.78,0.53,0.3,0.27,0.155,0.63,0.475
8,2.9094771741681074,3.0236465217720747,0.0,0.075,0.88,0.73,0.545,0.305,0.23,0.14,0.61,0.43
9,2.8195225971378743,2.9905022617079253,0.0,0.09,0.895,0.705,0.515,0.295,0.25,0.13,0.62,0.46
10,2.740217604327156,2.960528844442123,0.0,0.09,0.915,0.74,0.545,0.3,0.21,0.17,0.595,0.415
11,2.6693756277201053,2.9239307570661235,0.0,0.09,0.86,0.735,0.555,0.295,0.255,0.17,0.58,0.43
12,2.603467194117734,2.8997190874865932,0.0,0.085,0.885,0.77,0.545,0.295,0.235,0.15,0.595,0.45
13,2.5454833728633464,2.8894950426541843,0.0,0.08,0.865,0.7,0.52,0.29,0.24,0.145,0.58,0.425
14,2.4901589538125646,2.903904925044785,0.0,0.085,0.87,0.755,0.53,0.3,0.235,0.15,0.605,0.445
15,2.4434295149651812,2.860999451743232,0.0,0.065,0.875,0.75,0.515,0.27,0.18,0.135,0.565,0.425
16,2.3915537294876508,2.883954268235427,0.0,0.095,0.875,0.745,0.525,0.27,0.21,0.175,0.59,0.405
17,2.3439910136035023,2.8710187113183174,0.0,0.095,0.87,0.715,0.555,0.255,0.205,0.135,0.565,0.41
18,2.3066002759605246,2.87623138509245,0.0,0.09,0.865,0.71,0.49,0.255,0.22,0.135,0.57,0.425
19,2.2712088071137497,2.8510681054530997,0.0,0.075,0.87,0.65,0.525,0.27,0.215,0.15,0.54,0.39
20,2.2322477979824145,2.8641057503529086,0.0,0.085,0.855,0.715,0.5,0.255,0.21,0.15,0.56,0.42
21,2.2001247278363025,2.87375887336894,0.0,0.085,0.845,0.675,0.51,0.27,0.235,0.155,0.55,0.395
22,2.1710379457610514,2.922308727207347,0.0,0.09,0.895,0.735,0.485,0.265,0.21,0.125,0.585,0.435
23,2.135462998774038,2.9459653318437757,0.0,0.075,0.81,0.71,0.51,0.29,0.215,0.105,0.565,0.455
24,2.1001770993263724,2.894570209022261,0.0,0.07,0.855,0.67,0.535,0.265,0.205,0.105,0.535,0.43
25,2.0732698063321595,2.9699122070247292,0.0,0.075,0.865,0.715,0.545,0.25,0.18,0.12,0.535,0.405
26,2.0483260846502693,2.928773427620912,0.0,0.075,0.86,0.735,0.53,0.255,0.205,0.125,0.59,0.405
27,2.018339120179244,2.9049772472463102,0.0,0.08,0.865,0.7,0.445,0.265,0.22,0.125,0.56,0.39
28,1.9952763358903889,2.9587672541284156,0.0,0.075,0.85,0.715,0.48,0.25,0.195,0.13,0.525,0.4
29,1.968507946905169,2.897345542907715,0.0,0.07,0.84,0.7,0.49,0.26,0.2,0.13,0.53,0.385
