epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.13719318961275,4.175112320826604,0.0,0.005,0.495,0.25,0.115,0.025,0.01,0.005,0.09,0.045
2,3.7018017213920067,4.158834659136259,0.0,0.005,0.535,0.265,0.1,0.03,0.015,0.015,0.12,0.07
3,3.2602772990177415,4.023986000281114,0.0,0.015,0.68,0.445,0.205,0.075,0.065,0.045,0.235,0.135
4,2.978548714826847,3.725050531900846,0.0,0.04,0.79,0.555,0.355,0.17,0.105,0.07,0.36,0.255
5,2.7276150234814347,3.4479837325903087,0.0,0.045,0.79,0.625,0.45,0.195,0.13,0.09,0.425,0.285
6,2.4809942235206734,3.252226710319519,0.0,0.04,0.85,0.655,0.42,0.21,0.16,0.08,0.46,0.31
7,2.220234897629968,3.108850204027616,0.0,0.05,0.865,0.685,0.44,0.25,0.175,0.115,0.51,0.355
8,1.9587219352352208,3.0053282976150513,0.0,0.075,0.835,0.705,0.515,0.25,0.185,0.12,0.575,0.395
9,1.7081610478203872,2.9361877533105702,0.0,0.075,0.835,0.67,0.515,0.27,0.2,0.125,0.595,0.42
10,1.4724920746581307,2.8966158353365383,0.0,0.07,0.86,0.72,0.52,0.285,0.185,0.11,0.585,0.43
11,1.2697633792614114,2.8778151732224684,0.0,0.065,0.86,0.715,0.505,0.27,0.195,0.145,0.59,0.39
12,1.0882280623090679,2.8798252252432017,0.0,0.065,0.895,0.74,0.51,0.275,0.2,0.13,0.58,0.41
13,0.9208482845590032,2.8942021681712222,0.0,0.075,0.895,0.74,0.53,0.275,0.195,0.145,0.6,0.43
14,0.7786047168332955,2.918668609399062,0.0,0.08,0.87,0.735,0.515,0.285,0.2,0.155,0.62,0.4
15,0.6686763028646338,2.952568430166978,0.0,0.09,0.895,0.775,0.58,0.275,0.25,0.145,0.6,0.42
16,0.5768794199002201,2.991715880540701,0.0,0.095,0.89,0.725,0.525,0.275,0.225,0.14,0.63,0.415
17,0.5007609543872291,3.032957361294673,0.0,0.095,0.89,0.71,0.555,0.285,0.235,0.14,0.6,0.445
18,0.43945243697741937,3.074986146046565,0.0,0.095,0.885,0.7,0.52,0.295,0.225,0.145,0.615,0.47
19,0.396812175111524,3.115710762830881,0.0,0.09,0.895,0.675,0.55,0.295,0.26,0.165,0.61,0.475
20,0.35984557141260853,3.1571845641502967,0.0,0.095,0.89,0.76,0.515,0.305,0.24,0.175,0.61,0.455
21,0.322177379873806,3.1955723487413845,0.0,0.1,0.88,0.735,0.545,0.31,0.245,0.16,0.6,0.46
