epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,3.5374766342729913,3.271129897735661,0.0,0.045,0.79,0.59,0.32,0.135,0.11,0.07,0.39,0.23
2,2.8459210853740693,2.734755431122023,0.0,0.07,0.81,0.63,0.36,0.17,0.14,0.095,0.415,0.265
3,2.46848162827854,2.4237772835170763,0.0,0.055,0.775,0.64,0.405,0.19,0.17,0.09,0.445,0.31
4,2.1595509753976776,2.219914610293802,0.0,0.045,0.8,0.585,0.39,0.185,0.145,0.075,0.425,0.3
5,1.8911450135326249,2.0983998724319393,0.0,0.045,0.85,0.565,0.395,0.205,0.14,0.095,0.435,0.31
6,1.6498565279121782,2.0409627277963662,0.0,0.05,0.795,0.575,0.37,0.22,0.165,0.07,0.475,0.335
7,1.4294728381577941,2.044026677700583,0.0,0.05,0.845,0.635,0.405,0.23,0.17,0.075,0.4,0.28
8,1.232010427070359,2.077798280593152,0.0,0.04,0.795,0.62,0.42,0.21,0.145,0.085,0.425,0.305
9,1.0630598973271042,2.1480850697586975,0.0,0.05,0.815,0.575,0.405,0.2,0.14,0.09,0.395,0.285
10,0.9215243170834362,2.232500454898556,0.0,0.05,0.795,0.615,0.415,0.195,0.145,0.09,0.43,0.295
11,0.7989516982864775,2.320694493633483,0.0,0.05,0.8,0.625,0.345,0.19,0.13,0.085,0.39,0.255
12,0.7106243967155605,2.407119016278967,0.0,0.065,0.79,0.615,0.355,0.19,0.15,0.09,0.41,0.265
13,0.6292178948359574,2.4866813851016785,0.0,0.055,0.79,0.61,0.4,0.185,0.15,0.09,0.41,0.29
14,0.5781566821042283,2.540234901874362,0.0,0.055,0.83,0.64,0.385,0.2,0.125,0.08,0.405,0.275
15,0.5307910322815508,2.598976963579399,0.0,0.05,0.795,0.575,0.41,0.185,0.15,0.085,0.42,0.29
16,0.48728858034148265,2.617568309726633,0.0,0.055,0.815,0.605,0.425,0.205,0.165,0.095,0.445,0.29
