epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.175851141584331,4.173609458483183,0.0,0.005,0.495,0.27,0.105,0.025,0.015,0.005,0.105,0.06
2,4.097790810568579,4.164711915529692,0.0,0.005,0.465,0.24,0.085,0.025,0.015,0.01,0.105,0.055
3,3.8183446721784,4.1567113032707805,0.0,0.005,0.515,0.325,0.125,0.025,0.03,0.01,0.125,0.055
4,3.6138365577007163,4.045667675825266,0.0,0.015,0.665,0.41,0.22,0.06,0.05,0.02,0.225,0.13
5,3.2012539177105346,3.861510212604816,0.0,0.02,0.735,0.495,0.26,0.055,0.06,0.03,0.265,0.14
6,2.898744399177617,3.671305830662067,0.0,0.03,0.825,0.56,0.31,0.125,0.08,0.05,0.375,0.2
7,2.6360340005364913,3.4481512491519632,0.0,0.07,0.845,0.595,0.375,0.165,0.115,0.1,0.445,0.265
8,2.389314694651242,3.2256318697562585,0.0,0.06,0.87,0.635,0.49,0.2,0.185,0.105,0.535,0.35
9,2.146223449501498,3.031300187110901,0.0,0.085,0.845,0.72,0.54,0.245,0.225,0.135,0.605,0.44
10,1.899222894989211,2.879354009261498,0.0,0.095,0.875,0.76,0.55,0.28,0.225,0.13,0.625,0.46
11,1.6601159140981476,2.7673499584198,0.0,0.105,0.925,0.78,0.565,0.345,0.29,0.165,0.67,0.52
12,1.4415945205195198,2.688507868693425,0.0,0.11,0.89,0.835,0.53,0.36,0.275,0.195,0.695,0.515
13,1.2388010174036026,2.6390032859948964,0.0,0.125,0.9,0.795,0.645,0.365,0.29,0.21,0.715,0.525
14,1.0512624824869221,2.614645930436941,0.0,0.14,0.915,0.81,0.635,0.38,0.3,0.23,0.69,0.56
15,0.8924352888917101,2.6064521899590125,0.0,0.15,0.885,0.795,0.64,0.38,0.355,0.23,0.73,0.56
16,0.7644439624815151,2.612028277837313,0.0,0.15,0.925,0.795,0.64,0.395,0.325,0.2,0.74,0.575
17,0.6472208417695144,2.623281176273639,0.0,0.15,0.92,0.82,0.66,0.385,0.345,0.21,0.74,0.585
18,0.562727627312315,2.6419961269085226,0.0,0.16,0.935,0.755,0.635,0.39,0.315,0.255,0.705,0.555
19,0.49467862975494614,2.665921247922457,0.0,0.16,0.89,0.805,0.67,0.4,0.355,0.23,0.745,0.56
20,0.4320639930665493,2.691597241621751,0.0,0.185,0.915,0.825,0.625,0.39,0.39,0.235,0.705,0.565
21,0.3774705805398267,2.7194314369788537,0.0,0.185,0.93,0.845,0.58,0.385,0.34,0.235,0.75,0.585
22,0.3446157845700609,2.748284853421725,0.0,0.18,0.9,0.87,0.65,0.38,0.34,0.255,0.75,0.6
23,0.3081259335037963,2.778881072998047,0.0,0.18,0.935,0.79,0.625,0.385,0.315,0.245,0.725,0.565
24,0.28342725323705836,2.80451670059791,0.0,0.185,0.9,0.83,0.6,0.39,0.3,0.24,0.73,0.59
25,0.25757136041748113,2.8288369270471425,0.0,0.18,0.895,0.795,0.705,0.39,0.34,0.26,0.725,0.57
