epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,5.545256271157213,5.41723370552063,0.0,0.005,0.595,0.42,0.195,0.06,0.055,0.01,0.22,0.135
2,4.486442797671082,5.49270958166856,0.0,0.025,0.845,0.585,0.405,0.17,0.15,0.08,0.475,0.32
3,4.133681028119979,4.6668796814405,0.0,0.115,0.9,0.765,0.61,0.33,0.265,0.19,0.645,0.485
4,3.906126195640974,4.358316494868352,0.0,0.155,0.93,0.815,0.63,0.415,0.29,0.21,0.73,0.57
5,3.733047616609963,4.208410827013163,0.0,0.18,0.92,0.845,0.675,0.465,0.365,0.29,0.76,0.6
6,3.6040429371659473,4.1238936965282145,0.0,0.2,0.955,0.83,0.705,0.495,0.42,0.28,0.78,0.635
7,3.4912484235661005,4.081521932895367,0.0,0.21,0.925,0.82,0.685,0.515,0.415,0.285,0.775,0.655
8,3.3764334678649903,4.056569544168619,0.0,0.2,0.95,0.87,0.68,0.52,0.39,0.315,0.78,0.635
9,3.2881348081814346,4.049295998536623,0.0,0.205,0.96,0.88,0.7,0.535,0.4,0.32,0.765,0.625
10,3.217170194400254,4.045951407689315,0.0,0.185,0.915,0.84,0.66,0.505,0.39,0.265,0.75,0.66
11,3.1392638724337343,4.048808184953836,0.0,0.21,0.94,0.855,0.7,0.51,0.425,0.275,0.755,0.625
12,3.070619087321784,4.056051827394045,0.0,0.185,0.92,0.885,0.695,0.525,0.42,0.27,0.775,0.63
13,3.0177635485126126,4.06319104708158,0.0,0.19,0.94,0.835,0.665,0.505,0.39,0.285,0.775,0.625
14,2.9613636329609863,4.074352667881892,0.0,0.2,0.915,0.825,0.675,0.49,0.385,0.275,0.75,0.63
15,2.9073442336051696,4.089889109134674,0.0,0.19,0.9,0.85,0.67,0.49,0.38,0.26,0.75,0.635
16,2.8587002390174456,4.103018623131972,0.0,0.19,0.94,0.825,0.67,0.475,0.39,0.255,0.75,0.61
17,2.8083691002220235,4.121340843347403,0.0,0.19,0.915,0.815,0.67,0.485,0.385,0.29,0.77,0.605
18,2.769106323488297,4.146858495015365,0.0,0.225,0.955,0.805,0.665,0.49,0.385,0.295,0.755,0.595
19,2.7230350197002453,4.163545521406027,0.0,0.21,0.905,0.83,0.66,0.49,0.41,0.31,0.74,0.62
20,2.683070615030104,4.176900189656478,0.0,0.19,0.925,0.825,0.62,0.46,0.415,0.275,0.75,0.605
