epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,5.336769723459345,4.811253066226648,0.0,0.0,0.59,0.385,0.175,0.045,0.02,0.01,0.185,0.105
2,4.25298857073777,4.054531167505125,0.0,0.075,0.85,0.68,0.455,0.215,0.175,0.125,0.52,0.36
3,3.908761535998571,3.774775088600846,0.0,0.07,0.88,0.71,0.51,0.245,0.18,0.13,0.535,0.395
4,3.6360740134776406,3.634754230024477,0.0,0.08,0.86,0.67,0.485,0.26,0.21,0.15,0.55,0.38
5,3.4260406616026855,3.591610225740932,0.0,0.07,0.89,0.69,0.5,0.24,0.195,0.11,0.555,0.405
6,3.251169784639762,3.59821263991712,0.0,0.075,0.855,0.71,0.465,0.25,0.185,0.125,0.535,0.365
7,3.0978558360818353,3.629482159287121,0.0,0.08,0.87,0.715,0.515,0.26,0.195,0.13,0.575,0.4
8,2.95814133670076,3.6734900489897178,0.0,0.085,0.895,0.69,0.46,0.245,0.185,0.135,0.565,0.37
9,2.8341317363635126,3.7313663319968358,0.0,0.09,0.875,0.7,0.445,0.27,0.195,0.135,0.54,0.34
10,2.7278840259336934,3.788109925683476,0.0,0.095,0.86,0.7,0.445,0.25,0.205,0.145,0.52,0.36
11,2.632283894228582,3.8487766234148215,0.0,0.105,0.855,0.655,0.465,0.25,0.175,0.14,0.56,0.385
12,2.5480851496285477,3.9092676700952227,0.0,0.1,0.8,0.665,0.455,0.265,0.21,0.14,0.52,0.345
13,2.472115893342309,3.972304490502812,0.0,0.085,0.84,0.66,0.425,0.23,0.195,0.13,0.525,0.345
14,2.3994818453975575,4.038461547041144,0.0,0.095,0.845,0.715,0.485,0.255,0.2,0.13,0.495,0.35
15,2.3350463245282946,4.100507325880518,0.0,0.085,0.86,0.685,0.445,0.27,0.185,0.095,0.505,0.38
