epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.352698298075003,4.344249967835907,0.0,0.015,0.77,0.525,0.265,0.125,0.065,0.045,0.345,0.19
2,3.8428238256483644,3.881191432985485,0.0,0.065,0.865,0.68,0.475,0.235,0.175,0.115,0.505,0.375
3,3.6262090399889826,3.6229481106130486,0.0,0.08,0.875,0.71,0.515,0.27,0.255,0.12,0.605,0.41
4,3.455239843228123,3.4412466623844247,0.0,0.105,0.9,0.795,0.525,0.295,0.25,0.155,0.61,0.425
5,3.3109594916294456,3.3466976483662925,0.0,0.11,0.91,0.785,0.56,0.31,0.26,0.16,0.66,0.48
6,3.1828606848962906,3.2194029225243463,0.0,0.13,0.91,0.8,0.62,0.35,0.265,0.205,0.675,0.455
7,3.0624920332636933,3.121563333731431,0.0,0.13,0.915,0.79,0.605,0.36,0.28,0.21,0.685,0.485
8,2.9555092874494155,3.0572192658725967,0.0,0.105,0.9,0.75,0.605,0.395,0.265,0.19,0.665,0.51
9,2.8673329715746996,2.9964468866331964,0.0,0.105,0.895,0.765,0.64,0.39,0.3,0.215,0.675,0.535
10,2.7875954209048706,2.955753840951838,0.0,0.12,0.9,0.805,0.61,0.395,0.29,0.2,0.68,0.515
11,2.710144430683858,2.9355386628044977,0.0,0.12,0.875,0.79,0.62,0.385,0.305,0.195,0.72,0.585
12,2.643314237348436,2.9048897425333657,0.0,0.12,0.91,0.79,0.61,0.385,0.31,0.2,0.695,0.525
13,2.581687452004471,2.8854845670553355,0.0,0.115,0.905,0.76,0.61,0.39,0.26,0.185,0.725,0.545
14,2.5303822742137583,2.8855447147646522,0.0,0.125,0.915,0.775,0.585,0.375,0.34,0.185,0.675,0.56
15,2.474136314474146,2.85910068006597,0.0,0.14,0.875,0.805,0.6,0.385,0.295,0.205,0.695,0.56
16,2.427683636517643,2.907571646902296,0.0,0.125,0.915,0.74,0.615,0.39,0.305,0.19,0.72,0.55
17,2.377977612939437,2.911291913089589,0.0,0.115,0.9,0.785,0.59,0.39,0.28,0.195,0.7,0.56
18,2.3369500498014926,2.869199632579445,0.0,0.125,0.88,0.795,0.61,0.375,0.29,0.195,0.695,0.55
19,2.2976121124072466,2.8622774150636463,0.0,0.135,0.945,0.78,0.6,0.37,0.345,0.185,0.68,0.535
20,2.2558160604300053,2.891025691969782,0.0,0.14,0.885,0.775,0.64,0.39,0.28,0.2,0.68,0.565
21,2.2186975659193546,2.8924642943928385,0.0,0.14,0.895,0.78,0.565,0.385,0.275,0.19,0.65,0.53
22,2.1845139331161176,2.897503792730152,0.0,0.135,0.915,0.77,0.58,0.41,0.345,0.215,0.715,0.55
23,2.155578550713468,2.875787338639936,0.0,0.16,0.895,0.805,0.595,0.385,0.31,0.215,0.69,0.52
24,2.1239142484008466,2.8912957264826846,0.0,0.15,0.885,0.81,0.605,0.38,0.345,0.21,0.675,0.53
25,2.092189203712726,2.899557897168347,0.0,0.13,0.895,0.815,0.59,0.385,0.33,0.225,0.68,0.515
