epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,3.8468467337175016,3.680591857484482,0.0,0.03,0.7,0.43,0.225,0.11,0.08,0.06,0.27,0.145
2,3.0531411750773407,2.9391831154475394,0.0,0.085,0.86,0.7,0.44,0.24,0.15,0.125,0.5,0.335
3,2.619838910073227,2.5536474332277357,0.0,0.08,0.865,0.73,0.475,0.25,0.185,0.12,0.515,0.375
4,2.2999041903491686,2.3189918191647836,0.0,0.1,0.875,0.725,0.49,0.28,0.23,0.13,0.53,0.365
5,2.0314120082153524,2.168364508980845,0.0,0.1,0.865,0.695,0.505,0.295,0.21,0.165,0.56,0.375
6,1.7923675213370436,2.077972124062894,0.0,0.095,0.87,0.72,0.505,0.285,0.235,0.15,0.565,0.4
7,1.5752131919569223,2.0475940627601523,0.0,0.1,0.875,0.71,0.415,0.265,0.23,0.15,0.54,0.375
8,1.3707324272698895,2.061641272045512,0.0,0.085,0.83,0.71,0.485,0.28,0.24,0.145,0.545,0.39
9,1.1967157521033709,2.1073014362687204,0.0,0.07,0.86,0.685,0.495,0.245,0.14,0.135,0.55,0.375
10,1.0336189887139766,2.1889598968202977,0.0,0.075,0.865,0.695,0.47,0.265,0.2,0.145,0.545,0.38
11,0.8986446109475329,2.274328451299872,0.0,0.08,0.88,0.71,0.475,0.275,0.195,0.135,0.505,0.38
12,0.7934759398624194,2.3625371896146192,0.0,0.09,0.865,0.72,0.485,0.255,0.195,0.11,0.575,0.385
13,0.6946398948745983,2.454999123520094,0.0,0.07,0.885,0.655,0.455,0.22,0.205,0.115,0.53,0.355
14,0.6258030526671066,2.5266611524917537,0.0,0.065,0.84,0.71,0.44,0.22,0.16,0.1,0.535,0.365
15,0.5666638453198687,2.5853294615070195,0.0,0.065,0.865,0.69,0.455,0.22,0.185,0.09,0.53,0.355
16,0.5149474881422104,2.6211597489696716,0.0,0.065,0.83,0.72,0.45,0.24,0.18,0.095,0.515,0.37
17,0.47824320576575974,2.632000592645146,0.0,0.06,0.81,0.64,0.5,0.23,0.155,0.105,0.55,0.355
