epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.672766276768276,4.338247278217594,0.0,0.045,0.81,0.655,0.39,0.185,0.145,0.075,0.415,0.275
2,4.3226656893253095,4.21885458850042,0.0,0.065,0.865,0.645,0.46,0.2,0.185,0.1,0.495,0.33
3,4.235892242526416,4.173574438934162,0.0,0.075,0.89,0.68,0.44,0.235,0.21,0.135,0.58,0.385
4,4.181825091550638,4.145550681797731,0.0,0.07,0.875,0.69,0.465,0.245,0.175,0.135,0.54,0.41
5,4.145051782802139,4.1314031361510315,0.0,0.07,0.88,0.74,0.505,0.24,0.195,0.095,0.575,0.39
6,4.1186882125892765,4.11533865140743,0.0,0.07,0.86,0.74,0.535,0.25,0.19,0.14,0.575,0.375
7,4.096867720988511,4.105370095871037,0.0,0.065,0.85,0.675,0.49,0.24,0.235,0.095,0.575,0.395
8,4.078580232482177,4.094088058614935,0.0,0.075,0.89,0.725,0.435,0.225,0.195,0.11,0.6,0.4
9,4.063228967938193,4.088136844880591,0.0,0.065,0.87,0.705,0.425,0.23,0.19,0.105,0.56,0.395
10,4.048142479585793,4.083524717793444,0.0,0.07,0.855,0.715,0.51,0.245,0.17,0.12,0.56,0.37
11,4.036658564766685,4.080979367694118,0.0,0.065,0.87,0.735,0.525,0.26,0.195,0.125,0.56,0.39
12,4.026406337983632,4.077131228385565,0.0,0.075,0.845,0.69,0.46,0.225,0.19,0.105,0.535,0.385
13,4.016769799671273,4.07456489949779,0.0,0.06,0.88,0.71,0.53,0.225,0.17,0.105,0.56,0.36
14,4.008027469092331,4.072632890402503,0.0,0.07,0.89,0.705,0.46,0.23,0.165,0.125,0.565,0.355
15,3.9989060982527826,4.069994566778257,0.0,0.06,0.875,0.7,0.505,0.235,0.165,0.105,0.55,0.385
16,3.9935533008789594,4.068351795744999,0.0,0.065,0.83,0.72,0.47,0.215,0.18,0.095,0.535,0.37
17,3.9854793404484843,4.066404584139714,0.0,0.06,0.865,0.73,0.495,0.235,0.19,0.085,0.555,0.38
18,3.9810477620497084,4.0667446534521074,0.0,0.065,0.855,0.695,0.46,0.235,0.16,0.1,0.52,0.355
19,3.9737599457045008,4.064353049568864,0.0,0.06,0.905,0.76,0.495,0.245,0.175,0.095,0.555,0.35
20,3.9670365992426246,4.06304666515072,0.0,0.065,0.85,0.675,0.505,0.22,0.185,0.095,0.545,0.355
21,3.9615400652536867,4.061902140854766,0.0,0.06,0.84,0.72,0.435,0.21,0.195,0.09,0.565,0.38
22,3.9578930158906727,4.062404225824217,0.0,0.075,0.855,0.69,0.52,0.225,0.195,0.135,0.52,0.36
23,3.953532970811668,4.062317410763753,0.0,0.075,0.84,0.735,0.425,0.195,0.185,0.12,0.57,0.375
24,3.948087376951317,4.064567154057547,0.0,0.075,0.845,0.705,0.495,0.215,0.155,0.13,0.53,0.36
25,3.944410769152288,4.060627756712263,0.0,0.065,0.855,0.71,0.505,0.22,0.18,0.115,0.565,0.385
26,3.9404223920395656,4.060852107060314,0.0,0.075,0.825,0.72,0.49,0.2,0.2,0.11,0.555,0.36
27,3.9366525008925626,4.059663485559783,0.0,0.08,0.83,0.685,0.455,0.215,0.175,0.115,0.55,0.335
28,3.9327765538028365,4.060398766411221,0.0,0.08,0.87,0.695,0.46,0.225,0.165,0.095,0.56,0.355
29,3.930687679893596,4.060122957557056,0.0,0.07,0.85,0.68,0.43,0.235,0.155,0.115,0.57,0.345
30,3.9272667189505586,4.059774449454868,0.0,0.075,0.825,0.675,0.47,0.21,0.205,0.11,0.55,0.36
31,3.9228142162173545,4.059171786124103,0.0,0.085,0.86,0.645,0.51,0.19,0.175,0.11,0.565,0.37
32,3.921127176148095,4.059150718824035,0.0,0.07,0.85,0.66,0.48,0.215,0.17,0.105,0.575,0.365
33,3.917187529548867,4.060233031219679,0.0,0.085,0.865,0.69,0.485,0.215,0.165,0.12,0.56,0.365
34,3.9142596251760664,4.059237463791483,0.0,0.06,0.89,0.71,0.475,0.22,0.175,0.115,0.575,0.355
35,3.9126674737647793,4.058978548888996,0.0,0.07,0.855,0.735,0.465,0.215,0.175,0.09,0.545,0.39
36,3.911197432934013,4.058328277051705,0.0,0.085,0.875,0.7,0.48,0.23,0.185,0.125,0.575,0.38
37,3.9061014449488187,4.059374484893079,0.0,0.07,0.9,0.7,0.495,0.225,0.165,0.1,0.555,0.395
38,3.9057558185451633,4.060060939563702,0.0,0.075,0.865,0.715,0.5,0.215,0.18,0.125,0.595,0.36
39,3.9027166113122136,4.058560043445473,0.0,0.085,0.82,0.64,0.48,0.225,0.195,0.115,0.55,0.34
40,3.9000014737070434,4.0586630131553685,0.0,0.075,0.88,0.715,0.495,0.23,0.18,0.11,0.585,0.4
41,3.898094763382166,4.059361243452637,0.0,0.09,0.835,0.715,0.43,0.215,0.17,0.1,0.535,0.365
42,3.896646231256258,4.059571326034775,0.0,0.085,0.845,0.655,0.485,0.22,0.19,0.11,0.585,0.38
43,3.8938552451031208,4.0590958421322405,0.0,0.09,0.86,0.66,0.495,0.205,0.17,0.11,0.565,0.38
44,3.8911107606541524,4.059917625951153,0.0,0.075,0.84,0.71,0.505,0.215,0.195,0.12,0.54,0.38
45,3.892025158784632,4.059973631293989,0.0,0.07,0.855,0.7,0.47,0.215,0.205,0.09,0.53,0.35
46,3.888183634302802,4.0594426966532104,0.0,0.065,0.865,0.7,0.47,0.205,0.19,0.12,0.565,0.385
