epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,5.357775398606156,4.8553701183826625,0.0,0.005,0.52,0.265,0.095,0.025,0.025,0.01,0.105,0.055
2,4.316704496036462,4.1110382028915335,0.0,0.04,0.745,0.54,0.315,0.15,0.1,0.07,0.415,0.25
3,3.9556127314469602,3.8260404495722233,0.0,0.075,0.78,0.565,0.39,0.235,0.17,0.11,0.405,0.33
4,3.692198913688587,3.692418177752024,0.0,0.07,0.79,0.56,0.39,0.205,0.165,0.115,0.465,0.315
5,3.4824715333297043,3.6490172142634574,0.0,0.07,0.785,0.63,0.395,0.205,0.16,0.115,0.43,0.32
6,3.306745927412431,3.6549021553072296,0.0,0.08,0.8,0.595,0.385,0.21,0.205,0.115,0.43,0.285
7,3.153885493709092,3.6803362323490845,0.0,0.075,0.8,0.585,0.4,0.2,0.19,0.12,0.44,0.32
8,3.0181299847845704,3.7252564706515856,0.0,0.075,0.77,0.525,0.37,0.21,0.18,0.12,0.435,0.305
9,2.8985327156434146,3.7796873739348973,0.0,0.08,0.82,0.635,0.39,0.2,0.145,0.1,0.45,0.285
10,2.7879351962427177,3.8398253789787127,0.0,0.07,0.795,0.595,0.4,0.195,0.145,0.11,0.415,0.27
11,2.690517498839716,3.903220821859499,0.0,0.06,0.805,0.61,0.39,0.185,0.175,0.105,0.44,0.32
12,2.6021003667042693,3.9672802789016854,0.0,0.055,0.775,0.62,0.365,0.185,0.15,0.1,0.465,0.305
13,2.527548937750842,4.0288490450945025,0.0,0.06,0.83,0.65,0.44,0.21,0.19,0.095,0.43,0.315
14,2.458147644370125,4.0891189283567435,0.0,0.05,0.805,0.6,0.39,0.21,0.165,0.095,0.46,0.3
15,2.393874322718772,4.148085386456338,0.0,0.06,0.805,0.615,0.395,0.23,0.165,0.105,0.445,0.305
