epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,95.78589769589004,79.52570937230037,0.0,0.005,0.485,0.255,0.09,0.025,0.02,0.01,0.1,0.045
2,78.72876327678722,71.14285182952881,0.0,0.005,0.49,0.25,0.105,0.025,0.02,0.01,0.1,0.05
3,68.97226878340527,63.13412666320801,0.0,0.005,0.52,0.225,0.11,0.025,0.025,0.01,0.11,0.06
4,62.05506756690241,56.62306103339562,0.0,0.005,0.51,0.24,0.11,0.025,0.035,0.015,0.115,0.045
5,56.34907601469307,51.21678025905903,0.0,0.005,0.46,0.24,0.1,0.025,0.02,0.005,0.105,0.045
6,51.154204231180174,46.73332375746507,0.0,0.005,0.52,0.27,0.09,0.025,0.015,0.015,0.085,0.04
7,46.67013782788349,42.93967445080097,0.0,0.005,0.5,0.255,0.13,0.025,0.035,0.01,0.105,0.065
8,42.86835923553795,39.59836262923021,0.0,0.005,0.53,0.22,0.105,0.025,0.015,0.01,0.085,0.055
9,39.45530286399267,36.62006535896888,0.0,0.005,0.49,0.26,0.08,0.025,0.01,0.015,0.1,0.05
10,36.332499350270915,33.915224038637604,0.0,0.005,0.535,0.29,0.12,0.025,0.025,0.015,0.115,0.055
11,33.48035557654596,31.453480023604172,0.0,0.005,0.525,0.285,0.115,0.025,0.03,0.01,0.1,0.055
12,30.828141317059917,29.16210097533006,0.0,0.005,0.475,0.275,0.125,0.025,0.025,0.01,0.1,0.045
13,28.54483226242886,27.06559936816876,0.0,0.005,0.51,0.295,0.105,0.025,0.03,0.01,0.115,0.055
14,26.425710768340736,25.177352538475624,0.0,0.005,0.5,0.24,0.12,0.03,0.025,0.015,0.105,0.06
15,24.38647222211284,23.44585921214177,0.0,0.005,0.47,0.265,0.08,0.03,0.025,0.01,0.11,0.065
16,22.65933338288338,21.871137930796696,0.0,0.005,0.525,0.255,0.095,0.03,0.025,0.015,0.125,0.065
17,20.96724004848029,20.398442928607647,0.0,0.005,0.5,0.3,0.095,0.03,0.025,0.01,0.11,0.07
18,19.501375733652424,19.056619204007664,0.0,0.005,0.525,0.27,0.13,0.03,0.025,0.015,0.13,0.075
19,18.15897761314146,17.8246537905473,0.0,0.005,0.53,0.25,0.1,0.03,0.01,0.005,0.12,0.065
20,16.88089283358666,16.66519546508789,0.0,0.005,0.525,0.255,0.095,0.03,0.02,0.01,0.12,0.055
21,15.739716819024855,15.598032602897057,0.0,0.005,0.52,0.255,0.095,0.03,0.025,0.01,0.12,0.065
22,14.70324312230592,14.616977563271156,0.0,0.005,0.555,0.3,0.125,0.03,0.03,0.01,0.12,0.07
23,13.722273479994907,13.702006780184233,0.0,0.005,0.515,0.26,0.11,0.03,0.025,0.02,0.115,0.075
24,12.83224055177422,12.871543645858765,0.0,0.005,0.555,0.275,0.125,0.03,0.03,0.01,0.125,0.075
25,12.064289341177991,12.110903721589308,0.0,0.005,0.525,0.265,0.115,0.03,0.035,0.015,0.12,0.07
26,11.30580006466117,11.404023628968458,0.0,0.005,0.54,0.24,0.1,0.03,0.02,0.01,0.12,0.075
27,10.625857324497675,10.747540308878971,0.0,0.005,0.585,0.295,0.11,0.03,0.025,0.01,0.135,0.055
28,10.018550440060196,10.148252514692453,0.0,0.005,0.56,0.275,0.135,0.03,0.025,0.02,0.16,0.08
29,9.434691915204448,9.59147791679089,0.0,0.005,0.57,0.3,0.165,0.03,0.04,0.02,0.13,0.075
30,8.903696838501961,9.070740525539104,0.0,0.01,0.575,0.31,0.125,0.03,0.035,0.025,0.155,0.065
31,8.436813903111284,8.59672774718358,0.0,0.01,0.565,0.315,0.16,0.03,0.025,0.015,0.155,0.075
32,7.999656276292698,8.160848507514366,0.0,0.015,0.58,0.3,0.13,0.035,0.035,0.015,0.14,0.07
33,7.61303983606318,7.764714727034936,0.0,0.01,0.555,0.31,0.14,0.045,0.02,0.025,0.155,0.095
34,7.256527571524344,7.404034293614901,0.0,0.01,0.58,0.325,0.155,0.045,0.04,0.015,0.155,0.08
35,6.930792818787277,7.070620582653926,0.0,0.015,0.575,0.36,0.195,0.045,0.035,0.02,0.16,0.075
36,6.633414759687198,6.777760193898128,0.0,0.015,0.615,0.335,0.16,0.045,0.04,0.02,0.155,0.105
37,6.370459067436957,6.497532541935261,0.0,0.015,0.65,0.36,0.18,0.045,0.03,0.025,0.175,0.1
38,6.137663027035293,6.2491075442387505,0.0,0.015,0.625,0.395,0.195,0.045,0.04,0.02,0.22,0.085
39,5.92516752571188,6.0281000045629645,0.0,0.015,0.62,0.375,0.175,0.045,0.045,0.035,0.23,0.105
40,5.731802001050723,5.828629943040701,0.0,0.02,0.635,0.42,0.18,0.05,0.045,0.035,0.22,0.095
41,5.571441891372845,5.646067472604605,0.0,0.02,0.645,0.41,0.2,0.055,0.045,0.02,0.195,0.12
42,5.415403030764672,5.486692630327665,0.0,0.02,0.635,0.45,0.185,0.06,0.04,0.03,0.25,0.13
43,5.271575062249297,5.337682898227985,0.0,0.02,0.67,0.425,0.225,0.06,0.04,0.03,0.28,0.13
44,5.151625312271938,5.208995791581961,0.0,0.02,0.64,0.455,0.26,0.065,0.06,0.03,0.275,0.125
45,5.0514735806372855,5.092483511337867,0.0,0.02,0.635,0.395,0.215,0.08,0.08,0.04,0.295,0.17
46,4.946890368512881,4.986724569247319,0.0,0.02,0.685,0.42,0.22,0.09,0.065,0.02,0.26,0.175
47,4.857280988590691,4.891833543777466,0.0,0.02,0.695,0.455,0.305,0.095,0.06,0.035,0.295,0.18
48,4.787641705748856,4.806579369765061,0.0,0.02,0.665,0.49,0.29,0.105,0.055,0.045,0.335,0.175
49,4.724554379781087,4.7318236369353075,0.0,0.025,0.71,0.52,0.3,0.11,0.08,0.045,0.31,0.185
50,4.654621995905394,4.665468344321618,0.0,0.025,0.755,0.495,0.305,0.12,0.095,0.035,0.36,0.215
51,4.606602562114756,4.607511712954595,0.0,0.02,0.735,0.515,0.3,0.13,0.115,0.06,0.34,0.24
52,4.558292908822336,4.555753176028912,0.0,0.025,0.715,0.535,0.255,0.125,0.085,0.035,0.365,0.225
53,4.515083883141958,4.504571043528044,0.0,0.02,0.76,0.525,0.27,0.135,0.11,0.055,0.375,0.255
54,4.472702408862371,4.461412228070772,0.0,0.025,0.745,0.59,0.405,0.145,0.085,0.05,0.41,0.29
55,4.4416151549226495,4.423316153196188,0.0,0.025,0.82,0.55,0.385,0.165,0.11,0.065,0.435,0.25
56,4.413158204478602,4.3898482872889595,0.0,0.02,0.79,0.585,0.39,0.165,0.125,0.05,0.425,0.27
57,4.3864706347065585,4.359275432733389,0.0,0.025,0.805,0.61,0.395,0.175,0.125,0.075,0.425,0.275
58,4.360968133454682,4.337397350714757,0.0,0.02,0.805,0.615,0.385,0.165,0.105,0.045,0.395,0.28
59,4.344851391289824,4.314092058401841,0.0,0.02,0.765,0.62,0.39,0.18,0.145,0.06,0.43,0.285
60,4.322272819601079,4.28789746761322,0.0,0.035,0.785,0.605,0.375,0.195,0.13,0.055,0.46,0.31
61,4.299914362097299,4.267075877923232,0.0,0.03,0.755,0.605,0.35,0.185,0.125,0.075,0.495,0.285
62,4.283125415925057,4.248215285631327,0.0,0.035,0.87,0.62,0.425,0.205,0.17,0.08,0.48,0.335
63,4.266906060454666,4.234296486927913,0.0,0.03,0.815,0.58,0.39,0.2,0.155,0.08,0.47,0.325
64,4.2535007784443515,4.214923592714163,0.0,0.035,0.81,0.625,0.41,0.21,0.14,0.11,0.49,0.34
65,4.248622468722764,4.203513581019181,0.0,0.045,0.835,0.655,0.435,0.24,0.165,0.09,0.5,0.37
66,4.229672351960213,4.19051883312372,0.0,0.04,0.835,0.585,0.46,0.23,0.145,0.125,0.49,0.345
67,4.222682519625592,4.180505216121674,0.0,0.04,0.825,0.665,0.395,0.225,0.205,0.095,0.495,0.34
68,4.2129136700784,4.1688197667782125,0.0,0.045,0.84,0.67,0.45,0.235,0.175,0.115,0.52,0.38
69,4.20199707759324,4.157385142949911,0.0,0.045,0.84,0.69,0.46,0.245,0.185,0.105,0.525,0.385
70,4.193730498385686,4.154200430099781,0.0,0.05,0.81,0.665,0.415,0.235,0.16,0.085,0.5,0.36
71,4.184080307458037,4.148534779365246,0.0,0.055,0.83,0.645,0.49,0.24,0.14,0.11,0.525,0.355
72,4.174554445410288,4.140670345379756,0.0,0.05,0.835,0.705,0.465,0.24,0.2,0.11,0.535,0.37
73,4.172962030287712,4.132331935259012,0.0,0.05,0.845,0.71,0.565,0.29,0.21,0.11,0.53,0.42
74,4.1637277977440945,4.123681568182432,0.0,0.05,0.875,0.71,0.47,0.285,0.19,0.105,0.535,0.415
75,4.154462026780651,4.119331318598527,0.0,0.065,0.81,0.7,0.465,0.25,0.18,0.14,0.545,0.38
76,4.151822230636433,4.112633526325226,0.0,0.065,0.845,0.67,0.455,0.26,0.205,0.115,0.54,0.38
77,4.1429644430837325,4.109202944315397,0.0,0.06,0.88,0.64,0.475,0.28,0.24,0.13,0.57,0.415
78,4.136685897970712,4.105723472741934,0.0,0.06,0.88,0.675,0.505,0.28,0.19,0.12,0.575,0.41
79,4.139741509447815,4.0992684456018305,0.0,0.065,0.88,0.705,0.515,0.26,0.21,0.135,0.56,0.43
80,4.124698373835574,4.100325116744409,0.0,0.06,0.89,0.725,0.475,0.27,0.255,0.14,0.535,0.425
81,4.120903199206117,4.096145680317512,0.0,0.07,0.87,0.67,0.48,0.265,0.21,0.085,0.565,0.39
82,4.119509553396574,4.090827946479504,0.0,0.065,0.845,0.72,0.5,0.28,0.25,0.135,0.57,0.435
83,4.114573962714083,4.085813485659086,0.0,0.07,0.855,0.675,0.505,0.265,0.2,0.115,0.575,0.43
84,4.107755740483602,4.0824281344046955,0.0,0.07,0.875,0.705,0.485,0.26,0.225,0.12,0.595,0.4
85,4.101401635651947,4.077574120118068,0.0,0.065,0.825,0.665,0.48,0.28,0.19,0.15,0.575,0.405
86,4.093668490584179,4.075301243708684,0.0,0.06,0.865,0.68,0.51,0.28,0.225,0.135,0.57,0.415
87,4.09237411509278,4.074308303686289,0.0,0.07,0.875,0.685,0.51,0.265,0.195,0.13,0.58,0.415
88,4.0910541467769175,4.069982152718764,0.0,0.065,0.875,0.695,0.51,0.285,0.255,0.12,0.61,0.405
89,4.082842138249387,4.068343020402468,0.0,0.07,0.855,0.72,0.485,0.285,0.21,0.145,0.61,0.43
90,4.077110055185133,4.0660007412617025,0.0,0.07,0.855,0.72,0.5,0.29,0.245,0.125,0.595,0.405
91,4.078319323960171,4.062309086322784,0.0,0.07,0.895,0.695,0.48,0.28,0.215,0.14,0.575,0.43
92,4.076179805365942,4.068102442301237,0.0,0.065,0.875,0.725,0.57,0.3,0.19,0.135,0.62,0.44
93,4.068660316672377,4.058975091347327,0.0,0.07,0.895,0.73,0.49,0.29,0.265,0.14,0.63,0.445
94,4.063195049634544,4.060368212369772,0.0,0.07,0.875,0.715,0.525,0.295,0.22,0.14,0.58,0.445
95,4.058182381045434,4.057180019525381,0.0,0.075,0.865,0.715,0.48,0.295,0.26,0.145,0.575,0.43
96,4.054952853725802,4.0530669918427105,0.0,0.09,0.875,0.725,0.54,0.29,0.225,0.13,0.59,0.435
97,4.05292038507359,4.055162315185253,0.0,0.085,0.89,0.78,0.55,0.315,0.225,0.16,0.64,0.46
98,4.046511931060463,4.045256050733419,0.0,0.08,0.9,0.745,0.5,0.285,0.24,0.145,0.595,0.42
99,4.045178197019844,4.0426483521094685,0.0,0.09,0.855,0.69,0.495,0.29,0.26,0.14,0.625,0.43
100,4.036539182868055,4.040746615483211,0.0,0.085,0.865,0.72,0.52,0.3,0.225,0.15,0.605,0.42
101,4.040716415323237,4.043166100978851,0.0,0.085,0.865,0.705,0.51,0.28,0.205,0.13,0.585,0.405
102,4.031839006690569,4.039367634516496,0.0,0.085,0.895,0.695,0.535,0.3,0.23,0.165,0.645,0.45
103,4.030634486803445,4.041352102389703,0.0,0.085,0.905,0.73,0.49,0.32,0.22,0.15,0.65,0.475
