epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,3.8538560493677014,3.7064528270852413,0.0,0.015,0.75,0.45,0.265,0.11,0.08,0.04,0.31,0.215
2,3.151399321836316,3.056496956829349,0.0,0.045,0.81,0.705,0.43,0.18,0.145,0.075,0.465,0.33
3,2.7156253025056754,2.6424994540316864,0.0,0.08,0.9,0.725,0.535,0.25,0.23,0.13,0.59,0.425
4,2.3882709007427216,2.3862544221427817,0.0,0.08,0.885,0.75,0.49,0.315,0.215,0.14,0.59,0.43
5,2.121933075610497,2.222010374069214,0.0,0.12,0.88,0.75,0.555,0.325,0.27,0.195,0.645,0.465
6,1.8779443718290079,2.12670387014299,0.0,0.125,0.915,0.735,0.55,0.335,0.27,0.185,0.645,0.485
7,1.660543042509623,2.084341366915232,0.0,0.125,0.855,0.785,0.595,0.35,0.29,0.175,0.625,0.495
8,1.461183475867106,2.0870508175551126,0.0,0.12,0.895,0.74,0.57,0.365,0.3,0.195,0.655,0.495
9,1.2808028343358338,2.132680037502567,0.0,0.12,0.895,0.77,0.56,0.375,0.235,0.18,0.635,0.465
10,1.1134240910645825,2.2048204108880824,0.0,0.105,0.87,0.785,0.58,0.365,0.28,0.19,0.6,0.48
11,0.9664724300879357,2.285605181951891,0.0,0.11,0.875,0.74,0.52,0.345,0.255,0.19,0.605,0.46
12,0.8458400148839627,2.372609703325918,0.0,0.11,0.89,0.685,0.515,0.345,0.25,0.175,0.575,0.445
13,0.7465747915354289,2.458704351867217,0.0,0.105,0.88,0.725,0.56,0.33,0.285,0.185,0.575,0.43
14,0.6644727796586689,2.537095308303833,0.0,0.11,0.875,0.72,0.525,0.34,0.25,0.16,0.615,0.435
15,0.6009313818360993,2.609073979660165,0.0,0.09,0.89,0.71,0.53,0.32,0.265,0.155,0.57,0.455
16,0.5419700894837624,2.644294189792846,0.0,0.1,0.825,0.725,0.475,0.335,0.235,0.175,0.605,0.465
17,0.4949390715209708,2.6598686829145373,0.0,0.1,0.84,0.68,0.48,0.33,0.245,0.21,0.545,0.445
