epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.352277845315222,4.333663235362779,0.0,0.04,0.745,0.56,0.34,0.1,0.09,0.05,0.335,0.19
2,3.844130268972189,3.857989233783168,0.0,0.08,0.865,0.74,0.49,0.31,0.235,0.13,0.57,0.425
3,3.608371450157968,3.614112199881138,0.0,0.11,0.87,0.73,0.55,0.335,0.27,0.2,0.595,0.455
4,3.4255388421264708,3.420280888549283,0.0,0.12,0.89,0.72,0.54,0.365,0.295,0.16,0.625,0.485
5,3.2658954453058042,3.267393262977274,0.0,0.125,0.92,0.77,0.57,0.375,0.26,0.21,0.63,0.47
6,3.125919281866537,3.1634555739215298,0.0,0.135,0.925,0.8,0.535,0.37,0.305,0.24,0.63,0.48
7,3.0103683070516496,3.0696544718538594,0.0,0.13,0.92,0.755,0.545,0.385,0.285,0.21,0.625,0.505
8,2.908889855527057,3.0189199885751448,0.0,0.14,0.915,0.785,0.595,0.38,0.3,0.21,0.63,0.5
9,2.8221172905788823,2.954873678011772,0.0,0.125,0.895,0.78,0.61,0.345,0.29,0.165,0.645,0.495
10,2.744560460287572,2.9319132739662104,0.0,0.14,0.905,0.755,0.61,0.345,0.26,0.215,0.66,0.5
11,2.676515085975253,2.897012039127513,0.0,0.125,0.925,0.76,0.555,0.33,0.265,0.2,0.67,0.5
12,2.6165919572855727,2.890296198363997,0.0,0.145,0.875,0.74,0.57,0.33,0.275,0.205,0.655,0.47
13,2.555367501242439,2.9008642842626977,0.0,0.15,0.89,0.765,0.625,0.345,0.27,0.21,0.66,0.485
14,2.5029810461897695,2.8607748655172496,0.0,0.135,0.905,0.77,0.57,0.325,0.295,0.185,0.665,0.49
15,2.454183673767469,2.865552751427023,0.0,0.145,0.89,0.76,0.505,0.345,0.275,0.215,0.65,0.485
16,2.403549421357835,2.8764557797684627,0.0,0.14,0.89,0.79,0.565,0.34,0.3,0.2,0.66,0.475
17,2.367125569178543,2.886175003826109,0.0,0.135,0.92,0.72,0.605,0.35,0.26,0.21,0.655,0.49
18,2.3228068042895536,2.9019884675995917,0.0,0.14,0.875,0.785,0.545,0.35,0.305,0.195,0.635,0.48
19,2.2812842826998256,2.86226372841077,0.0,0.11,0.89,0.755,0.61,0.335,0.26,0.175,0.625,0.495
20,2.250120587262323,2.86433733222831,0.0,0.12,0.94,0.765,0.595,0.345,0.27,0.205,0.64,0.475
21,2.2157994305882354,2.873309767144358,0.0,0.1,0.88,0.78,0.525,0.325,0.26,0.185,0.655,0.48
22,2.180791723112759,2.869461090136797,0.0,0.105,0.89,0.725,0.555,0.325,0.235,0.175,0.6,0.465
23,2.1503316510475843,2.8999085884827833,0.0,0.14,0.895,0.75,0.585,0.33,0.28,0.21,0.65,0.435
24,2.127017631357532,2.873332925331898,0.0,0.12,0.88,0.715,0.535,0.32,0.27,0.19,0.61,0.435
