epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.178934161005349,4.174423089394202,0.0,0.005,0.475,0.225,0.08,0.025,0.01,0.01,0.095,0.04
2,4.1687436391567365,4.166795547191914,0.0,0.005,0.475,0.26,0.1,0.02,0.025,0.01,0.085,0.035
3,4.165640615183731,4.161353276326106,0.0,0.005,0.48,0.215,0.085,0.02,0.015,0.005,0.085,0.04
4,4.162726595483977,4.1578388305810785,0.0,0.005,0.53,0.25,0.085,0.02,0.025,0.01,0.115,0.05
5,4.161142484895114,4.15563521018395,0.0,0.005,0.46,0.255,0.08,0.02,0.005,0.01,0.1,0.05
6,4.160580686454115,4.154279094475966,0.0,0.005,0.53,0.285,0.085,0.02,0.02,0.005,0.11,0.035
7,4.160248705025377,4.153377193671006,0.0,0.005,0.515,0.25,0.105,0.015,0.01,0.01,0.12,0.045
8,4.158408900787091,4.152753499838022,0.0,0.005,0.495,0.26,0.12,0.02,0.02,0.015,0.125,0.035
9,4.157952226441482,4.152289308034456,0.0,0.005,0.535,0.225,0.11,0.025,0.015,0.01,0.12,0.055
10,4.158341099475992,4.151911286207346,0.0,0.005,0.51,0.27,0.12,0.025,0.01,0.015,0.12,0.04
11,4.156924091536423,4.151613354682922,0.0,0.005,0.5,0.295,0.095,0.02,0.02,0.01,0.085,0.04
12,4.1553210390025175,4.151341777581435,0.0,0.005,0.56,0.26,0.1,0.03,0.025,0.01,0.11,0.06
13,4.156436332340898,4.151065670526945,0.0,0.005,0.55,0.245,0.155,0.03,0.015,0.005,0.14,0.06
14,4.155178557182181,4.150700229864854,0.0,0.0,0.56,0.26,0.13,0.025,0.035,0.005,0.12,0.06
15,4.153846845544618,4.15030549122737,0.0,0.0,0.52,0.295,0.08,0.03,0.02,0.015,0.11,0.05
16,4.154904862930035,4.149934997925391,0.0,0.0,0.535,0.24,0.115,0.03,0.01,0.01,0.13,0.055
17,4.150477025015601,4.149510291906504,0.0,0.005,0.465,0.28,0.115,0.035,0.03,0.005,0.135,0.045
18,4.150018071306163,4.14894280066857,0.0,0.005,0.575,0.26,0.11,0.035,0.015,0.015,0.125,0.055
19,4.149668814807103,4.148274641770583,0.0,0.005,0.515,0.27,0.11,0.025,0.02,0.005,0.12,0.06
20,4.144407313445519,4.147483816513648,0.0,0.005,0.525,0.305,0.14,0.025,0.015,0.005,0.11,0.055
21,4.142344906412322,4.14645215181204,0.0,0.005,0.515,0.28,0.12,0.025,0.025,0.01,0.14,0.045
22,4.138227789566435,4.145429409467257,0.0,0.01,0.5,0.225,0.135,0.025,0.02,0.01,0.135,0.055
23,4.133226690621211,4.144153108963599,0.0,0.015,0.515,0.32,0.13,0.02,0.02,0.015,0.105,0.03
24,4.120910278682051,4.142565718063941,0.0,0.015,0.55,0.29,0.135,0.02,0.02,0.02,0.1,0.03
25,4.11474838955649,4.1409230415637674,0.0,0.015,0.55,0.245,0.135,0.02,0.025,0.015,0.11,0.055
26,4.105783694776996,4.139235762449411,0.0,0.01,0.58,0.28,0.105,0.025,0.025,0.015,0.12,0.04
27,4.099713649215369,4.137629738220801,0.0,0.01,0.555,0.255,0.095,0.025,0.015,0.01,0.12,0.05
28,4.087594556397405,4.13622064773853,0.0,0.01,0.525,0.285,0.095,0.025,0.025,0.02,0.115,0.035
29,4.079122022308153,4.135513544082642,0.0,0.01,0.6,0.29,0.13,0.025,0.025,0.015,0.115,0.035
30,4.069725847449796,4.135661336091848,0.0,0.01,0.545,0.285,0.115,0.02,0.015,0.015,0.125,0.045
31,4.066333683400319,4.136675174419697,0.0,0.01,0.535,0.235,0.11,0.025,0.02,0.02,0.14,0.05
32,4.062387897022839,4.138555994400611,0.0,0.01,0.58,0.29,0.135,0.025,0.035,0.015,0.15,0.055
33,4.048102220584607,4.141518712043762,0.0,0.01,0.56,0.29,0.13,0.025,0.02,0.015,0.15,0.065
34,4.051192827265838,4.144401091795701,0.0,0.01,0.555,0.295,0.125,0.025,0.025,0.015,0.145,0.075
35,4.0303582425775195,4.14800656758822,0.0,0.01,0.56,0.27,0.11,0.03,0.03,0.01,0.14,0.075
36,4.027726671819029,4.151549073366018,0.0,0.01,0.54,0.29,0.1,0.03,0.03,0.015,0.125,0.065
37,4.023322951177071,4.155182306583111,0.0,0.01,0.505,0.32,0.11,0.03,0.02,0.015,0.145,0.055
38,4.017773073295067,4.158815924937908,0.0,0.01,0.545,0.275,0.12,0.03,0.03,0.01,0.135,0.06
39,4.0185971784180605,4.161943389819219,0.0,0.01,0.535,0.27,0.15,0.04,0.035,0.01,0.17,0.06
