epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,3.496476706169008,3.244112336072799,0.0,0.06,0.835,0.575,0.36,0.18,0.16,0.105,0.42,0.285
2,2.8301510838191017,2.7218614832014487,0.0,0.09,0.835,0.665,0.505,0.295,0.21,0.13,0.525,0.395
3,2.4606340740265824,2.4137870574713776,0.0,0.11,0.84,0.66,0.555,0.315,0.215,0.18,0.545,0.43
4,2.1575879082973644,2.2176544589546103,0.0,0.12,0.885,0.71,0.535,0.315,0.285,0.195,0.61,0.445
5,1.8944412336016863,2.0949407201979806,0.0,0.13,0.85,0.715,0.505,0.315,0.265,0.16,0.565,0.48
6,1.6555956456858292,2.0367609896884966,0.0,0.145,0.895,0.72,0.53,0.315,0.27,0.19,0.59,0.445
7,1.4320214208494917,2.0262943859264064,0.0,0.145,0.91,0.705,0.48,0.31,0.26,0.19,0.57,0.43
8,1.2408269835725905,2.05926223067255,0.0,0.145,0.885,0.71,0.515,0.325,0.235,0.2,0.595,0.455
9,1.0734155704914754,2.129058848123182,0.0,0.12,0.875,0.72,0.51,0.29,0.245,0.18,0.575,0.45
10,0.9351671635677412,2.2088158836692187,0.0,0.12,0.835,0.735,0.51,0.3,0.215,0.165,0.59,0.43
11,0.8144150216984966,2.301538271965387,0.0,0.135,0.86,0.695,0.475,0.33,0.24,0.17,0.58,0.425
12,0.722390460201957,2.391620732172364,0.0,0.125,0.85,0.72,0.51,0.315,0.23,0.2,0.555,0.42
13,0.6491949067010985,2.4734165049417847,0.0,0.125,0.855,0.7,0.53,0.31,0.245,0.165,0.55,0.445
14,0.5890304399658719,2.5466630249064366,0.0,0.135,0.85,0.69,0.505,0.295,0.23,0.17,0.54,0.425
15,0.5374052129575526,2.5959733284594164,0.0,0.12,0.82,0.67,0.5,0.285,0.24,0.19,0.555,0.42
16,0.5010785279137862,2.6276637346447793,0.0,0.115,0.86,0.695,0.495,0.285,0.235,0.165,0.565,0.415
17,0.4596310182800717,2.6539700292210724,0.0,0.125,0.865,0.67,0.485,0.285,0.225,0.155,0.57,0.41
