epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,3.8850305207995666,3.7329303368990003,0.0,0.025,0.69,0.42,0.19,0.08,0.065,0.045,0.23,0.12
2,3.1586102824204287,3.064574202754467,0.0,0.05,0.745,0.605,0.365,0.145,0.13,0.07,0.42,0.26
3,2.6944152258596406,2.6281107658991996,0.0,0.08,0.815,0.625,0.425,0.185,0.16,0.11,0.47,0.305
4,2.363683056899707,2.3664744268671125,0.0,0.07,0.855,0.68,0.395,0.2,0.145,0.1,0.475,0.33
5,2.093252274788457,2.2043822921908465,0.0,0.08,0.815,0.625,0.395,0.205,0.19,0.12,0.465,0.325
6,1.8519588084068244,2.111087172328147,0.0,0.065,0.8,0.605,0.42,0.195,0.17,0.09,0.445,0.33
7,1.633913337358492,2.07312222765239,0.0,0.06,0.81,0.645,0.415,0.205,0.175,0.105,0.47,0.325
8,1.4281877017283178,2.0800951217888763,0.0,0.06,0.755,0.595,0.435,0.215,0.165,0.085,0.485,0.32
9,1.2452915493689025,2.1227322642895285,0.0,0.045,0.81,0.62,0.44,0.235,0.155,0.11,0.49,0.325
10,1.0806600986857535,2.1881538578369075,0.0,0.04,0.85,0.65,0.48,0.235,0.175,0.12,0.455,0.34
11,0.9370488501654478,2.275480102060179,0.0,0.075,0.825,0.605,0.41,0.22,0.145,0.095,0.48,0.32
12,0.8156662079431313,2.3800194109969897,0.0,0.06,0.815,0.615,0.405,0.2,0.165,0.105,0.455,0.34
13,0.7162101986416207,2.4649429270126277,0.0,0.055,0.83,0.67,0.45,0.225,0.17,0.09,0.45,0.325
14,0.6401500498428335,2.551919511971044,0.0,0.065,0.775,0.635,0.435,0.205,0.185,0.1,0.465,0.335
15,0.5731923318171239,2.625022803764998,0.0,0.055,0.77,0.605,0.445,0.21,0.145,0.13,0.455,0.335
16,0.5229741821463348,2.6448648717782017,0.0,0.055,0.805,0.675,0.43,0.235,0.175,0.11,0.475,0.36
17,0.48302332750787247,2.664287580440996,0.0,0.075,0.81,0.645,0.415,0.225,0.205,0.11,0.46,0.325
