epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,3.830771175572249,3.6771494298533822,0.0,0.04,0.67,0.495,0.23,0.13,0.1,0.06,0.3,0.19
2,3.092049557001922,2.9866012657149157,0.0,0.075,0.82,0.69,0.455,0.215,0.2,0.095,0.48,0.33
3,2.645661420589762,2.577244025954873,0.0,0.065,0.845,0.69,0.45,0.25,0.225,0.14,0.575,0.375
4,2.317748869484939,2.3311360649796513,0.0,0.075,0.89,0.74,0.465,0.305,0.22,0.14,0.57,0.43
5,2.044161510251096,2.1738085854206988,0.0,0.1,0.865,0.72,0.545,0.3,0.25,0.165,0.595,0.435
6,1.7960344454459578,2.081157847023829,0.0,0.085,0.91,0.72,0.51,0.315,0.225,0.13,0.595,0.45
7,1.5716469225220513,2.042836761269958,0.0,0.09,0.875,0.75,0.53,0.335,0.265,0.14,0.575,0.45
8,1.3654002864510035,2.0518774208592756,0.0,0.11,0.89,0.695,0.56,0.315,0.27,0.16,0.595,0.46
9,1.1815965870494085,2.1062091435485644,0.0,0.11,0.91,0.735,0.525,0.31,0.215,0.175,0.62,0.445
10,1.0180997752254795,2.170982010374765,0.0,0.1,0.86,0.71,0.52,0.335,0.23,0.15,0.61,0.46
11,0.878793549876548,2.267149989697043,0.0,0.11,0.905,0.74,0.485,0.325,0.265,0.165,0.6,0.445
12,0.7709055705698152,2.3550955758074323,0.0,0.11,0.86,0.715,0.525,0.305,0.27,0.155,0.585,0.425
13,0.6757473325792022,2.4475643905958906,0.0,0.09,0.88,0.74,0.525,0.285,0.275,0.145,0.55,0.395
14,0.603891521215268,2.5334283732549316,0.0,0.085,0.86,0.75,0.51,0.315,0.23,0.145,0.57,0.425
15,0.5460799034708035,2.580410288127195,0.0,0.09,0.835,0.695,0.505,0.305,0.22,0.16,0.565,0.39
16,0.49833617735666574,2.5983231609982993,0.0,0.095,0.83,0.72,0.465,0.3,0.235,0.15,0.545,0.45
17,0.4590615569562702,2.6114796875884094,0.0,0.1,0.875,0.67,0.435,0.295,0.215,0.155,0.57,0.415
