epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,3.567543144039258,3.3097880173138794,0.0,0.05,0.76,0.565,0.345,0.155,0.11,0.085,0.385,0.255
2,2.8400839194121454,2.7257527077146864,0.0,0.135,0.885,0.725,0.465,0.32,0.26,0.18,0.535,0.405
3,2.448630871125744,2.4072037531070953,0.0,0.155,0.885,0.7,0.54,0.385,0.28,0.21,0.575,0.465
4,2.137752473838467,2.1990393482052717,0.0,0.15,0.875,0.725,0.555,0.37,0.3,0.22,0.59,0.475
5,1.8647531082455873,2.072558290968637,0.0,0.145,0.87,0.735,0.555,0.385,0.27,0.175,0.625,0.505
6,1.6222433727777466,2.011856952961934,0.0,0.15,0.85,0.77,0.57,0.385,0.295,0.225,0.605,0.465
7,1.4010187528717764,2.0068605841485216,0.0,0.155,0.85,0.745,0.565,0.375,0.28,0.23,0.62,0.47
8,1.2021390641071668,2.047253577494314,0.0,0.155,0.845,0.705,0.56,0.39,0.29,0.22,0.625,0.51
9,1.0355273398610318,2.1072120221387673,0.0,0.145,0.905,0.755,0.55,0.38,0.275,0.195,0.6,0.485
10,0.8865537752930878,2.1904634201475477,0.0,0.14,0.875,0.69,0.545,0.365,0.285,0.22,0.595,0.435
11,0.7785065677310654,2.2855305001459407,0.0,0.165,0.885,0.72,0.515,0.35,0.285,0.2,0.595,0.455
12,0.6865412189495718,2.366554672114327,0.0,0.155,0.885,0.725,0.5,0.325,0.29,0.215,0.59,0.44
13,0.614411255530746,2.4519218600359087,0.0,0.175,0.845,0.695,0.545,0.34,0.29,0.235,0.58,0.445
14,0.5595867242815389,2.516987833342327,0.0,0.145,0.85,0.705,0.485,0.325,0.27,0.19,0.57,0.41
15,0.5112052909919536,2.564281168925404,0.0,0.14,0.875,0.69,0.515,0.335,0.28,0.21,0.57,0.445
16,0.4695974179519971,2.5833716760889143,0.0,0.115,0.87,0.665,0.555,0.335,0.25,0.185,0.6,0.465
17,0.43654880505740445,2.606075100632696,0.0,0.125,0.875,0.745,0.51,0.36,0.28,0.19,0.6,0.475
