epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.311950839956221,4.298440910812117,0.0,0.035,0.775,0.515,0.325,0.12,0.11,0.06,0.345,0.22
2,3.8327524511581625,3.8150025351434693,0.0,0.085,0.875,0.685,0.455,0.235,0.19,0.135,0.54,0.415
3,3.6083066652655376,3.6117890186798878,0.0,0.085,0.915,0.735,0.49,0.275,0.22,0.13,0.585,0.405
4,3.4284426915258113,3.4535565335526424,0.0,0.11,0.885,0.74,0.57,0.3,0.24,0.165,0.63,0.46
5,3.272732144332069,3.309403562138223,0.0,0.105,0.91,0.795,0.555,0.305,0.235,0.16,0.635,0.465
6,3.135234799029494,3.181630415794177,0.0,0.115,0.88,0.76,0.545,0.34,0.235,0.16,0.64,0.505
7,3.0183543044340087,3.094517807675223,0.0,0.13,0.925,0.765,0.61,0.34,0.23,0.2,0.675,0.48
8,2.9206754532188577,3.0324258274502225,0.0,0.13,0.875,0.73,0.64,0.345,0.29,0.165,0.675,0.495
9,2.8312469164682392,2.9989419166858378,0.0,0.125,0.89,0.815,0.645,0.36,0.285,0.185,0.67,0.515
10,2.748549004357814,2.976708891045334,0.0,0.11,0.92,0.755,0.515,0.36,0.275,0.17,0.68,0.5
11,2.6760506568401765,2.9421857890919743,0.0,0.11,0.91,0.795,0.59,0.365,0.265,0.185,0.675,0.51
12,2.615495170735492,2.933167761207646,0.0,0.11,0.925,0.785,0.63,0.365,0.275,0.145,0.675,0.495
13,2.5581734561099605,2.905185803388938,0.0,0.11,0.9,0.79,0.585,0.365,0.28,0.195,0.66,0.495
14,2.4982787407151146,2.895710121872079,0.0,0.115,0.89,0.775,0.54,0.34,0.24,0.18,0.67,0.495
15,2.4497620505539,2.881913073042519,0.0,0.1,0.9,0.8,0.585,0.35,0.265,0.175,0.665,0.49
16,2.3997255387087395,2.876163048621936,0.0,0.11,0.91,0.785,0.585,0.36,0.255,0.165,0.675,0.505
17,2.354937302792733,2.858491467614459,0.0,0.105,0.915,0.77,0.55,0.36,0.205,0.17,0.65,0.505
18,2.3130448971150255,2.8933149280711117,0.0,0.105,0.905,0.79,0.59,0.355,0.24,0.155,0.68,0.5
19,2.272364426981195,2.871326134755061,0.0,0.105,0.92,0.77,0.6,0.36,0.25,0.17,0.66,0.495
20,2.240965566717188,2.859085319388626,0.0,0.105,0.88,0.735,0.59,0.335,0.26,0.175,0.66,0.495
21,2.2024107469427427,2.8678090674245458,0.0,0.08,0.905,0.785,0.545,0.345,0.28,0.155,0.675,0.495
22,2.1694359016919913,2.8734693445711055,0.0,0.11,0.875,0.815,0.545,0.34,0.235,0.175,0.655,0.46
23,2.1349234549082943,2.8981803563924937,0.0,0.095,0.905,0.715,0.575,0.37,0.255,0.16,0.635,0.515
24,2.105781868584525,2.9255613506349745,0.0,0.125,0.885,0.765,0.6,0.345,0.285,0.205,0.655,0.47
25,2.0773421101998646,2.928328638402825,0.0,0.085,0.935,0.755,0.625,0.335,0.275,0.135,0.635,0.465
26,2.045733780637526,2.9053898244841485,0.0,0.09,0.855,0.76,0.55,0.31,0.22,0.14,0.64,0.465
27,2.0223390256013745,2.9325840391664424,0.0,0.115,0.88,0.745,0.53,0.35,0.26,0.17,0.635,0.48
