epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,4.3567627935063085,4.326200362963554,0.0,0.015,0.705,0.425,0.19,0.055,0.06,0.03,0.265,0.105
2,3.8630302656676982,3.8890893805740228,0.0,0.05,0.835,0.6,0.37,0.145,0.135,0.07,0.365,0.22
3,3.652947979265144,3.6499572309673343,0.0,0.065,0.845,0.63,0.445,0.23,0.175,0.105,0.49,0.315
4,3.4881529552758765,3.4926566140264526,0.0,0.085,0.89,0.735,0.505,0.305,0.225,0.125,0.56,0.39
5,3.3318607620253844,3.3605842223534217,0.0,0.1,0.855,0.775,0.485,0.305,0.25,0.165,0.565,0.405
6,3.1987796290198887,3.243955756863977,0.0,0.11,0.88,0.74,0.515,0.315,0.245,0.175,0.565,0.415
7,3.0733791090562286,3.1503250456263876,0.0,0.095,0.83,0.7,0.525,0.28,0.225,0.165,0.56,0.365
8,2.972064448132342,3.0865530988090057,0.0,0.1,0.88,0.755,0.525,0.285,0.28,0.175,0.595,0.42
9,2.8832835237109182,3.010860409492101,0.0,0.085,0.89,0.69,0.46,0.3,0.205,0.16,0.595,0.405
10,2.803054996931758,2.9974968596401377,0.0,0.11,0.865,0.705,0.545,0.32,0.235,0.19,0.575,0.425
11,2.7316827689712406,2.971162187747466,0.0,0.095,0.87,0.75,0.505,0.305,0.23,0.17,0.575,0.425
12,2.66560888085265,2.941322445869446,0.0,0.105,0.86,0.71,0.495,0.315,0.225,0.145,0.57,0.41
13,2.606978446302177,2.9379666493489194,0.0,0.085,0.905,0.71,0.5,0.305,0.225,0.14,0.565,0.415
14,2.5492542403150016,2.9360958052496624,0.0,0.075,0.89,0.74,0.54,0.305,0.21,0.15,0.6,0.415
15,2.4956167934045737,2.9341204696231418,0.0,0.08,0.935,0.735,0.52,0.315,0.235,0.18,0.585,0.43
16,2.4460770963026963,2.9036913947162466,0.0,0.09,0.87,0.745,0.515,0.305,0.255,0.155,0.595,0.44
17,2.3989465064573925,2.8970679380954842,0.0,0.09,0.855,0.74,0.52,0.275,0.2,0.17,0.59,0.455
18,2.3569113067413605,2.9379069611557527,0.0,0.09,0.845,0.78,0.49,0.285,0.205,0.16,0.56,0.4
19,2.319508206661983,2.9201063172430053,0.0,0.09,0.88,0.715,0.57,0.265,0.24,0.145,0.58,0.425
20,2.278412373184474,2.927624220522041,0.0,0.1,0.86,0.725,0.505,0.28,0.225,0.16,0.59,0.425
21,2.241646665346098,2.9515813375130677,0.0,0.09,0.885,0.695,0.485,0.285,0.245,0.16,0.565,0.435
22,2.2094574792891115,2.9652377978349342,0.0,0.095,0.895,0.69,0.565,0.31,0.245,0.155,0.595,0.43
23,2.1769370900513336,2.9596729767628207,0.0,0.095,0.88,0.735,0.51,0.295,0.245,0.145,0.565,0.45
24,2.1498548541196674,2.9306233387727003,0.0,0.085,0.885,0.745,0.49,0.3,0.235,0.15,0.55,0.415
25,2.117034225801209,2.951679262340578,0.0,0.085,0.89,0.73,0.465,0.305,0.23,0.14,0.58,0.405
26,2.089064099592643,2.9551524015573354,0.0,0.09,0.88,0.72,0.51,0.28,0.22,0.165,0.595,0.42
27,2.0599856145295314,2.9496515683638744,0.0,0.08,0.895,0.72,0.535,0.275,0.225,0.17,0.59,0.37
