epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
1,3.591235342062209,3.3364982758468824,0.0,0.03,0.805,0.565,0.31,0.135,0.11,0.08,0.395,0.245
2,2.8787201140067022,2.7715341727621055,0.0,0.055,0.825,0.69,0.45,0.23,0.16,0.095,0.475,0.355
3,2.4914816310971877,2.440909154425363,0.0,0.075,0.84,0.7,0.485,0.255,0.19,0.125,0.56,0.38
4,2.1832097336486145,2.225965716296511,0.0,0.08,0.83,0.665,0.485,0.27,0.215,0.14,0.5,0.395
5,1.9135889883424126,2.0929220710189558,0.0,0.095,0.8,0.695,0.47,0.265,0.185,0.145,0.485,0.35
6,1.6714315363737708,2.0257942159800058,0.0,0.085,0.825,0.645,0.43,0.26,0.175,0.12,0.525,0.39
7,1.4505286292487563,2.013269373787319,0.0,0.075,0.82,0.66,0.41,0.255,0.19,0.14,0.495,0.355
8,1.2531180391172672,2.0425677985080832,0.0,0.08,0.84,0.635,0.42,0.265,0.205,0.135,0.525,0.365
9,1.077507521823668,2.106029538125951,0.0,0.08,0.81,0.595,0.445,0.255,0.19,0.115,0.53,0.39
10,0.9385171244717418,2.194815390611411,0.0,0.07,0.765,0.67,0.405,0.245,0.175,0.11,0.495,0.33
11,0.8155113206459925,2.281898319465408,0.0,0.06,0.81,0.595,0.405,0.245,0.195,0.085,0.475,0.31
12,0.7175324947937675,2.3778101354197885,0.0,0.065,0.835,0.62,0.4,0.25,0.18,0.085,0.48,0.335
13,0.641169702699181,2.4521740915437626,0.0,0.08,0.81,0.65,0.49,0.245,0.175,0.14,0.485,0.355
14,0.5866483650848846,2.523059320040527,0.0,0.08,0.805,0.64,0.48,0.265,0.2,0.13,0.485,0.36
15,0.5245412986385611,2.583003047709813,0.0,0.065,0.8,0.615,0.42,0.26,0.215,0.135,0.49,0.345
16,0.48754163570541886,2.5993338946109166,0.0,0.06,0.83,0.68,0.405,0.245,0.165,0.135,0.495,0.34
17,0.45268885637520034,2.613007134122398,0.0,0.085,0.815,0.635,0.42,0.24,0.18,0.1,0.475,0.345
